,hh,profit_ls,profit_agr,total_agrls
67,1053001903.0,41600.0,10687833.332387108,10729433.332387108
68,1053001904.0,-1500.0,27870332.335151277,27868832.335151277
69,1053001905.0,0.0,4835916.666785876,4835916.666785876
70,1053001906.0,0.0,4310000.0,4310000.0
71,1053001907.0,0.0,9747600.001168251,9747600.001168251
72,1053001908.0,180000.0,11694299.999608845,11874299.999608845
73,1053001909.0,0.0,4026199.992132187,4026199.992132187
74,1053001910.0,0.0,6618500.0,6618500.0
75,1053002302.0,520000.0,1144225.0,1664225.0
76,1053002303.0,0.0,527000.0,527000.0
77,1053002305.0,0.0,5818233.330896995,5818233.330896995
78,1053002306.0,395000.0,3877833.3333333335,4272833.333333334
79,1053002307.0,494000.0,2609166.665578882,3103166.665578882
80,1053002308.0,90000.0,2109999.9989569187,2199999.9989569187
81,1053002309.0,0.0,579900.0,579900.0
82,1053002602.0,-25000.0,4542250.002328306,4517250.002328306
83,1053002603.0,0.0,1438333.3361645539,1438333.3361645539
84,1053002605.0,114000.0,2995666.665102045,3109666.665102045
85,1053002606.0,0.0,3909166.663537423,3909166.663537423
86,1053002607.0,-3800.0,4313950.0,4310150.0
87,1053002608.0,69200.0,1129333.333005508,1198533.333005508
88,1053002610.0,0.0,4725541.666547457,4725541.666547457
89,1053003303.0,0.0,4745495.238095239,4745495.238095239
90,1053003304.0,177000.0,1950996.0,2127996.0
91,1053003305.0,0.0,2639966.6668901844,2639966.6668901844
92,1053003307.0,-9000.0,2161000.00136594,2152000.00136594
93,1053003309.0,594000.0,9308666.665623585,9902666.665623585
94,1053003310.0,570000.0,2144333.333333333,2714333.333333333
95,1053003312.0,210000.0,1992500.0,2202500.0
96,1063000302.0,0.0,3755333.333333334,3755333.333333334
97,1063000304.0,0.0,1450066.6666666665,1450066.6666666665
98,1063000305.0,0.0,6222666.664163271,6222666.664163271
99,1063000308.0,0.0,11905833.330725633,11905833.330725633
100,1063000310.0,,8796666.673446696,8796666.673446696
101,1063000311.0,450000.0,2107999.9989569187,2557999.9989569187
102,1063000502.0,-10400.0,7032000.010281801,7021600.010281801
103,1063000503.0,1270000.0,2398071.432296719,3668071.432296719
104,1063000504.0,0.0,3991999.984174967,3991999.984174967
105,1063000506.0,-56000.0,1091666.6628668704,1035666.6628668704
106,1063000508.0,0.0,2499200.0218331814,2499200.0218331814
107,1063000509.0,0.0,2709333.3348234496,2709333.3348234496
108,1063000510.0,0.0,1506499.9991059303,1506499.9991059303
109,1063000511.0,0.0,803273.8100826031,803273.8100826031
110,1063000702.0,667200.0,10840866.665742796,11508066.665742796
111,1063000703.0,365500.0,2604100.0000000005,2969600.0000000005
112,1063000704.0,324000.0,3931666.666666667,4255666.666666667
113,1063000707.0,0.0,2575715.1175277,2575715.1175277
114,1063000709.0,416000.0,2734357.1428571427,3150357.1428571427
115,1063000710.0,-2000.0,6070416.666666667,6068416.666666667
116,1063000902.0,-14800.0,2558392.8571428573,2543592.8571428573
117,1063000903.0,0.0,276083.3333333334,276083.3333333334
118,1063000905.0,-50700.0,7312333.343787989,7261633.343787989
119,1063000908.0,65000.0,13283777.771549093,13348777.771549093
120,1063000909.0,-2000.0,2173033.3333333335,2171033.3333333335
121,1071000101.0,0.0,2144400.0,2144400.0
122,1071000103.0,0.0,3635333.3333333335,3635333.3333333335
123,1071000109.0,7925000.0,14366666.666666664,22291666.666666664
124,1071000110.0,13426800.0,2733333.3342274027,16160133.334227402
125,1071000201.0,177000.0,880000.0,1057000.0
126,1071000205.0,1946357.142857143,0.0,1946357.142857143
127,1071000206.0,0.0,772000.0040829182,772000.0040829182
128,1071000207.0,0.0,4475000.00564754,4475000.00564754
129,1071000208.0,65000.0,2564000.0032782555,2629000.0032782555
130,1071000209.0,7797000.0,9896999.977514148,17693999.977514148
131,1071000210.0,1187000.0,1854000.0002980232,3041000.000298023
132,1073000801.0,,451500.0,451500.0
133,1073000807.0,2764000.0,1900000.0,4664000.0
134,1073001205.0,0.0,1278142.8563605463,1278142.8563605463
135,1073001206.0,317000.0,1587500.0,1904500.0
136,1073001207.0,-15000.0,2128266.673707465,2113266.673707465
137,1073001209.0,0.0,318000.0,318000.0
138,1073001210.0,10086400.0,15111125.009834766,25197525.009834766
139,1073001601.0,0.0,1215749.9939836562,1215749.9939836562
140,1073001602.0,0.0,5806533.337803682,5806533.337803682
141,1073001603.0,0.0,1175333.3333333333,1175333.3333333333
142,1073001604.0,0.0,4984999.998435379,4984999.998435379
143,1073001605.0,644000.0,7767633.333333332,8411633.333333332
144,1073001606.0,0.0,9790000.0,9790000.0
145,1073001608.0,0.0,3069999.997317791,3069999.997317791
146,1073001609.0,683000.0,8035366.666666667,8718366.666666668
147,1073001610.0,292000.0,19262333.338042103,19554333.338042103
148,1073001611.0,247000.0,7477666.666040817,7724666.666040817
149,1073002002.0,0.0,2376599.9940633774,2376599.9940633774
150,1073002003.0,0.0,2049300.0,2049300.0
151,1073002004.0,180000.0,1018333.3333333334,1198333.3333333335
152,1073002005.0,4800000.0,16797102.627586804,21597102.627586804
153,1073002006.0,,2895916.666368643,2895916.666368643
154,1073002007.0,514000.0,7241666.667560736,7755666.667560736
155,1073002009.0,-4000.0,867833.3333333333,863833.3333333333
156,1073002010.0,2597200.0,6495119.042403642,9092319.042403642
157,1073002304.0,0.0,2312166.6684622564,2312166.6684622564
158,1073002305.0,0.0,859076.6656235855,859076.6656235855
159,1073002307.0,120000.0,3126250.0,3246250.0
160,1073002308.0,712000.0,11766666.674117249,12478666.674117249
161,1073002309.0,-90000.0,7483273.333333334,7393273.333333334
162,1073002702.0,74200.0,10660666.666666668,10734866.666666668
163,1081000208.0,0.0,1969916.6679407158,1969916.6679407158
164,1081000209.0,0.0,6144499.994523823,6144499.994523823
165,1081000211.0,0.0,948899.9979138374,948899.9979138374
166,1081000214.0,30000.0,2152166.6635374227,2182166.6635374227
167,1081000303.0,0.0,4586560.010251999,4586560.010251999
168,1081000308.0,0.0,1320999.9991953373,1320999.9991953373
169,1081000309.0,7693600.0,2973999.997392297,10667599.997392297
170,1081000310.0,992000.0,22680041.66619384,23672041.66619384
171,1083000603.0,93600.0,301943.33312471706,395543.33312471706
172,1083000609.0,0.0,2125333.3333333335,2125333.3333333335
173,1083000610.0,1217000.0,4057500.0,5274500.0
174,1083000903.0,0.0,5029533.333333332,5029533.333333332
175,1083000904.0,0.0,1270449.999217689,1270449.999217689
176,1083000905.0,0.0,1546995.8333333333,1546995.8333333333
177,1083000906.0,984571.4285714286,1519166.668007771,2503738.0965791997
178,1083000907.0,0.0,7741700.001639128,7741700.001639128
179,1083000908.0,0.0,2153166.668603818,2153166.668603818
180,1083000909.0,0.0,3326899.9987483025,3326899.9987483025
181,1083000910.0,104800.0,9655083.324824769,9759883.324824769
182,1083001302.0,0.0,1556166.6666666665,1556166.6666666665
183,1083001303.0,-46000.0,850666.6654124857,804666.6654124857
184,1083001304.0,0.0,1359833.3325510223,1359833.3325510223
185,1083001305.0,0.0,238366.66666666666,238366.66666666666
186,1083001307.0,0.0,3614833.333333333,3614833.333333333
187,1083001309.0,160200.0,5051666.661868494,5211866.661868494
188,1083001310.0,-3500.0,1657650.000268221,1654150.000268221
189,1083001311.0,0.0,1420333.3327074843,1420333.3327074843
190,1083002004.0,2138000.0,3265333.3329111338,5403333.332911134
191,1083002006.0,0.0,1384999.998435378,1384999.998435378
192,1083002008.0,673900.0,2995416.664431493,3669316.664431493
193,1083002010.0,856000.0,4155166.666666666,5011166.666666666
194,1083002303.0,0.0,129566.66666666666,129566.66666666666
195,1083002704.0,172000.0,411616.6668268541,583616.6668268541
196,1083002705.0,0.0,1342733.3333333333,1342733.3333333333
197,1083002709.0,-500.0,4606666.666666667,4606166.666666667
198,1083002710.0,0.0,6322000.027865171,6322000.027865171
199,1083003002.0,-18000.0,2545000.0,2527000.0
200,1083003006.0,-40000.0,14488333.333333334,14448333.333333334
201,1083003007.0,0.0,1067666.6666666667,1067666.6666666667
202,1083003008.0,1145000.0,7388254.761904762,8533254.761904761
203,1083003009.0,124800.0,3328708.3333333335,3453508.3333333335
204,1083003010.0,0.0,1850000.0052154064,1850000.0052154064
205,1083003302.0,0.0,2020000.016093254,2020000.016093254
206,1083003303.0,,10048933.353911838,10048933.353911838
207,1083003306.0,0.0,1214666.6666666665,1214666.6666666665
208,1083003307.0,0.0,4267999.998122454,4267999.998122454
209,1083003308.0,0.0,281666.6666666666,281666.6666666666
210,1083003309.0,1723000.0,31329000.000000004,33052000.000000004
211,1083003310.0,0.0,22780916.666666664,22780916.666666664
212,1083003312.0,-4000.0,4149333.335568507,4145333.335568507
213,1093000402.0,6095000.0,928000.0,7023000.0
214,1093000408.0,456200.0,2254660.7142857146,2710860.7142857146
215,1093000410.0,19520000.0,5320000.0,24840000.0
216,1103000501.0,224000.0,2056333.329682549,2280333.329682549
217,1103000502.0,0.0,3637083.332290252,3637083.332290252
218,1103000503.0,-5000.0,11964880.94940072,11959880.94940072
219,1103000504.0,2730000.0,2542999.997913838,5272999.997913837
220,1103000507.0,1288000.0,3058250.0,4346250.0
221,1103000508.0,-2000.0,1799733.3368599415,1797733.3368599415
222,1103000510.0,90000.0,1750833.3307256303,1840833.3307256303
223,1103000702.0,0.0,4426833.335754772,4426833.335754772
224,1103000703.0,0.0,3510000.008754432,3510000.008754432
225,1103000704.0,0.0,5893333.333333334,5893333.333333334
226,1103000705.0,1044600.0,17226500.0,18271100.0
227,1103000706.0,0.0,10436249.986751005,10436249.986751005
228,1103000708.0,240000.0,4923999.999284744,5163999.999284744
229,1103000709.0,1141000.0,11878000.002980232,13019000.002980232
230,1103000710.0,0.0,10491600.0,10491600.0
231,1103000901.0,0.0,1978200.0,1978200.0
232,1103000902.0,0.0,6024499.999329448,6024499.999329448
233,1103000903.0,0.0,3616900.0,3616900.0
234,1103000904.0,520000.0,5299166.667299966,5819166.667299966
235,1103000905.0,0.0,660000.0,660000.0
236,1103000906.0,1033000.0,11839809.525225133,12872809.525225133
237,1103000907.0,0.0,10394166.66611905,10394166.66611905
238,1103000908.0,210000.0,13316666.666666668,13526666.666666668
239,1103000909.0,0.0,2136325.0,2136325.0
240,1103000910.0,0.0,20472750.0,20472750.0
241,1103001202.0,0.0,3743000.003173947,3743000.003173947
242,1103001203.0,573000.0,18682789.11466314,19255789.11466314
243,1103001205.0,0.0,3303699.985665083,3303699.985665083
244,1103001209.0,104000.0,4457833.333333334,4561833.333333334
245,1103001211.0,539000.0,4630233.3533336725,5169233.3533336725
246,1113000101.0,1313000.0,13790166.676680248,15103166.676680248
247,1113000103.0,3624000.0,15289166.66721801,18913166.66721801
248,1113000104.0,12995000.0,2787666.666890184,15782666.666890183
249,1113000106.0,286200.0,6005000.002384186,6291200.002384186
250,1113000107.0,978600.0,11701874.996572733,12680474.996572733
251,1113000108.0,3192000.0,5230666.659836968,8422666.659836968
252,1113000109.0,3965400.0,5575666.675532858,9541066.675532859
253,1113000110.0,780000.0,16625999.99845028,17405999.99845028
254,1113000301.0,260000.0,3381666.668156783,3641666.668156783
255,1113000302.0,1478000.0,4722311.910255466,6200311.910255466
256,1113000303.0,90000.0,1964999.9853223562,2054999.9853223562
257,1113000305.0,,6848183.330315849,6848183.330315849
258,1113000306.0,0.0,4265333.348323901,4265333.348323901
259,1113000310.0,180000.0,202666.6666666667,382666.6666666667
260,1113000311.0,380000.0,13575833.352496227,13955833.352496227
261,1113000504.0,0.0,804999.9950826168,804999.9950826168
262,1113000505.0,0.0,7312000.005304813,7312000.005304813
263,1113000506.0,0.0,3392499.9970942736,3392499.9970942736
264,1113000507.0,0.0,4326833.333456268,4326833.333456268
265,1113000508.0,-20000.0,4430000.002384186,4410000.002384186
266,1113000509.0,36400.0,5554433.333072563,5590833.333072563
267,1113000510.0,0.0,19733333.33467444,19733333.33467444
268,1121000105.0,0.0,4629333.333333333,4629333.333333333
269,1121000107.0,-9000.0,3764166.666666666,3755166.666666666
270,1121000108.0,-8000.0,6122133.330204089,6114133.330204089
271,1121000109.0,132000.0,5191339.7701816745,5323339.7701816745
272,1121000110.0,130000.0,3231333.333333333,3361333.333333333
273,1123000301.0,0.0,2254333.34227403,2254333.34227403
274,1123000302.0,0.0,6661000.00756979,6661000.00756979
275,1123000303.0,484000.0,7919958.331768712,8403958.331768712
276,1123000305.0,-100000.0,9846999.991640449,9746999.991640449
277,1123000307.0,0.0,5239999.997347593,5239999.997347593
278,1123000308.0,,4629000.007450581,4629000.007450581
279,1123000309.0,0.0,2983499.9997913837,2983499.9997913837
280,1123000310.0,424000.0,12533499.995723367,12957499.995723367
281,1123000311.0,210000.0,2775833.308634659,2985833.308634659
282,1123000603.0,0.0,1701166.6666666665,1701166.6666666665
283,1123000605.0,962000.0,8055249.998435376,9017249.998435376
284,1123000606.0,0.0,593999.9999999999,593999.9999999999
285,1123000608.0,357000.0,2585916.6762319705,2942916.6762319705
286,1123000610.0,0.0,4177833.3333333335,4177833.3333333335
287,1131000207.0,403000.0,1486500.0,1889500.0
288,1133001202.0,0.0,320966.6666666666,320966.6666666666
289,1133001204.0,0.0,468100.0,468100.0
290,1133001210.0,1277000.0,2580249.998435378,3857249.998435378
291,1133001405.0,0.0,440000.0,440000.0
292,1133001406.0,,2149375.000279397,2149375.000279397
293,1133001407.0,0.0,1509333.334883054,1509333.334883054
294,1133001410.0,-60000.0,4809533.343689641,4749533.343689641
295,1133001411.0,0.0,785666.6666666666,785666.6666666666
296,1133001610.0,0.0,1019166.6666666666,1019166.6666666666
297,1133001911.0,-5000.0,3848833.334823449,3843833.334823449
298,1133002105.0,0.0,180000.0,180000.0
299,1143000301.0,0.0,1722333.3328117928,1722333.3328117928
300,1143000303.0,70000.0,2463750.0044368207,2533750.0044368207
301,1143000305.0,0.0,4419049.999329448,4419049.999329448
302,1143000306.0,-30000.0,25096000.011473894,25066000.011473894
303,1143000307.0,740400.0,5795333.333333333,6535733.333333333
304,1143000308.0,182000.0,9580600.004917383,9762600.004917383
305,1143000309.0,-4000.0,7450000.004738569,7446000.004738569
306,1153000402.0,-20000.0,31758333.312248193,31738333.312248193
307,1153000404.0,0.0,4497640.010579824,4497640.010579824
308,1153000405.0,-22000.0,7838333.333333336,7816333.333333336
309,1153000407.0,-60000.0,1894000.0,1834000.0
310,1153000409.0,0.0,7301916.657398144,7301916.657398144
311,1153000410.0,755000.0,1423333.3333333335,2178333.3333333335
312,1153002703.0,1620000.0,3395666.6656235857,5015666.665623586
313,1153002704.0,0.0,4505316.66575397,4505316.66575397
314,1153002706.0,-1500.0,913000.0,911500.0
315,1153002707.0,1028800.0,7455066.65951411,8483866.65951411
316,1153002708.0,0.0,2808333.335717519,2808333.335717519
317,1153003102.0,0.0,8207333.336313566,8207333.336313566
318,1153003103.0,0.0,1534833.3333333335,1534833.3333333335
319,1153003106.0,606000.0,1726099.9977648258,2332099.997764826
320,1153003110.0,0.0,1122500.0,1122500.0
321,1163001101.0,-500.0,6065000.012278557,6064500.012278557
322,1163001103.0,155600.0,8056757.143840618,8212357.143840618
323,1163001104.0,129500.0,7427666.657264035,7557166.657264035
324,1163001105.0,-63000.0,1279749.9997392297,1216749.9997392297
325,1163001106.0,0.0,881271.42833301,881271.42833301
326,1163001107.0,386000.0,3938666.6629115734,4324666.662911573
327,1163001108.0,0.0,2299700.002235174,2299700.002235174
328,1163001109.0,,10273950.009772182,10273950.009772182
329,1163001110.0,0.0,3482666.6605273886,3482666.6605273886
330,2013000402.0,0.0,2926097.113194145,2926097.113194145
331,2013000403.0,-9200.0,4501666.666666666,4492466.666666666
332,2013000404.0,-34900.0,4473500.002235174,4438600.002235174
333,2013000406.0,0.0,3569199.998882413,3569199.998882413
334,2013000407.0,0.0,3450000.0,3450000.0
335,2013000408.0,660000.0,4740000.001490117,5400000.001490117
336,2013000409.0,-8000.0,5920000.0,5912000.0
337,2013000410.0,-70000.0,2468316.6672045984,2398316.6672045984
338,2013000601.0,0.0,1528374.358974359,1528374.358974359
339,2013000602.0,-33000.0,2958096.153846154,2925096.153846154
340,2013000603.0,0.0,3395125.641269562,3395125.641269562
341,2013000604.0,522000.0,3445066.6666666665,3967066.6666666665
342,2013000605.0,0.0,5432666.666666666,5432666.666666666
343,2013000606.0,0.0,2009166.6593650978,2009166.6593650978
344,2013000607.0,0.0,5593128.204815281,5593128.204815281
345,2013000609.0,0.0,1220766.6666666667,1220766.6666666667
346,2013000805.0,574000.0,3583750.0,4157750.0
347,2013000808.0,0.0,1654841.668901841,1654841.668901841
348,2013000809.0,1645500.0,9022083.333333334,10667583.333333334
349,2013000810.0,-37000.0,2120375.0,2083375.0
350,2013000901.0,120000.0,3495499.9874830246,3615499.9874830246
351,2013000902.0,0.0,1038666.6599611442,1038666.6599611442
352,2013000906.0,0.0,1117499.997653067,1117499.997653067
353,2013000907.0,291700.0,1561400.0,1853100.0
354,2013000911.0,-30000.0,4914749.991953373,4884749.991953373
355,2023000502.0,994000.0,1027475.0,2021475.0
356,2023000503.0,270000.0,565675.0,835675.0
357,2023000504.0,-16000.0,1309333.3333333335,1293333.3333333335
358,2023000505.0,-40000.0,1613333.3333333335,1573333.3333333335
359,2023000506.0,0.0,2045000.0,2045000.0
360,2023000508.0,0.0,1752000.0,1752000.0
361,2023000509.0,-25000.0,2839999.997653067,2814999.997653067
362,2023000510.0,-7500.0,1615000.0,1607500.0
363,2023000701.0,-4000.0,850800.0,846800.0
364,2023000702.0,0.0,794115.3846153846,794115.3846153846
365,2023000703.0,0.0,444000.0,444000.0
366,2023000704.0,0.0,2557833.333333333,2557833.333333333
367,2023000705.0,0.0,880000.0,880000.0
368,2023000706.0,0.0,982666.6666666667,982666.6666666667
369,2023000707.0,0.0,1436528.203563583,1436528.203563583
370,2023000708.0,0.0,68999.99968707561,68999.99968707561
371,2023000709.0,0.0,874999.9959021807,874999.9959021807
372,2023000710.0,0.0,388000.0,388000.0
373,2031000405.0,1480000.0,468333.3333333333,1948333.3333333333
374,2031000406.0,0.0,313499.9996870756,313499.9996870756
375,2033000801.0,0.0,1671995.5128205125,1671995.5128205125
376,2033000802.0,-15000.0,172869.04761904763,157869.04761904763
377,2033000803.0,546000.0,5209875.0,5755875.0
378,2033000804.0,46000.0,3347569.9999999995,3393569.9999999995
379,2033000806.0,0.0,1072500.0,1072500.0
380,2033000807.0,460000.0,1297333.3266278107,1757333.3266278107
381,2033000808.0,120000.0,2492666.666666667,2612666.666666667
382,2033000809.0,0.0,3425333.3295782404,3425333.3295782404
383,2033001801.0,0.0,2805000.0,2805000.0
384,2033001804.0,169000.0,4731000.0,4900000.0
385,2033001806.0,0.0,2149000.0,2149000.0
386,2033001807.0,0.0,912333.3266278108,912333.3266278108
387,2033001808.0,0.0,4490749.999374151,4490749.999374151
388,2033001809.0,364000.0,1759225.0,2123225.0
389,2033001810.0,352600.0,1853000.0,2205600.0
390,2033002301.0,591000.0,1394500.0,1985500.0
391,2033002302.0,0.0,171000.0,171000.0
392,2033002305.0,0.0,240249.9986588955,240249.9986588955
393,2033002307.0,0.0,2780500.0,2780500.0
394,2033002308.0,0.0,4049250.0,4049250.0
395,2033002310.0,1350000.0,4793999.9932050705,6143999.9932050705
396,2033002803.0,291200.0,3781319.994367361,4072519.994367361
397,2033002805.0,304200.0,4874166.666666667,5178366.666666667
398,2033002807.0,0.0,3828891.6580835977,3828891.6580835977
399,2033002808.0,0.0,9385999.997496605,9385999.997496605
400,2033002809.0,0.0,2905000.0,2905000.0
401,2033003303.0,1913000.0,4497000.0,6410000.0
402,2033003304.0,120000.0,886250.0,1006250.0
403,2033003305.0,0.0,4168928.5714285714,4168928.5714285714
404,2033003307.0,0.0,931849.9974668026,931849.9974668026
405,2033003308.0,-10000.0,1924284.619616898,1914284.619616898
406,2033003309.0,-30000.0,1036166.6666666666,1006166.6666666666
407,2033003310.0,2409000.0,11683333.333333332,14092333.333333332
408,2041000209.0,-1700.0,608000.0,606300.0
409,2041000909.0,-5000.0,2214000.0044703484,2209000.0044703484
410,2043001201.0,0.0,1893099.998435378,1893099.998435378
411,2043001202.0,-3000.0,1494833.3299805722,1491833.3299805722
412,2043001204.0,0.0,852333.3322902522,852333.3322902522
413,2043001206.0,,4174216.665623585,4174216.665623585
414,2043001209.0,780000.0,24235000.0,25015000.0
415,2043001210.0,-14000.0,1735083.3333333333,1721083.3333333333
416,2043001212.0,-3000.0,4163450.0017099082,4160450.0017099082
417,2043001403.0,0.0,2104333.3266278105,2104333.3266278105
418,2043001404.0,0.0,1594758.331992229,1594758.331992229
419,2043001405.0,0.0,3138728.4313725494,3138728.4313725494
420,2043001406.0,-57000.0,1697333.3333333333,1640333.3333333333
421,2043001409.0,0.0,300000.0,300000.0
422,2043001411.0,72000.0,1915700.0,1987700.0
423,2043001501.0,0.0,1939008.3333333333,1939008.3333333333
424,2043001504.0,110000.0,2175833.332439264,2285833.332439264
425,2043001505.0,-10000.0,2143083.327372869,2133083.327372869
426,2043001506.0,62400.0,2626166.6658620043,2688566.6658620043
427,2043001507.0,0.0,387500.0015646219,387500.0015646219
428,2043001508.0,197800.0,854037.4998390675,1051837.4998390675
429,2043001509.0,206000.0,1834344.998435378,2040344.998435378
430,2043001510.0,138500.0,1480995.8333333335,1619495.8333333335
431,2051000105.0,209000.0,1684500.0117868187,1893500.0117868187
432,2051000106.0,0.0,1341166.671137015,1341166.671137015
433,2051000108.0,0.0,1130333.3333333333,1130333.3333333333
434,2051000109.0,-80000.0,2196299.999986589,2116299.999986589
435,2051000110.0,0.0,989666.6648040215,989666.6648040215
436,2051000111.0,41600.0,1037499.9968707563,1079099.9968707561
437,2051000112.0,0.0,41666.66666666667,41666.66666666667
438,2053000401.0,909300.0,10892666.666666666,11801966.666666666
439,2053000402.0,0.0,272500.0,272500.0
440,2053000403.0,130000.0,4864833.348607023,4994833.348607023
441,2053000404.0,78000.0,3331366.6666666665,3409366.6666666665
442,2053000405.0,1258200.0,4561666.668156784,5819866.668156784
443,2053000406.0,700000.0,3260000.0,3960000.0
444,2053000407.0,124800.0,2120833.335270484,2245633.335270484
445,2053000408.0,600000.0,1747250.0,2347250.0
446,2053000409.0,218400.0,1805166.6663537424,2023566.6663537424
447,2053000410.0,422000.0,2776000.0,3198000.0
448,2053000902.0,1650000.0,6787866.656235854,8437866.656235855
449,2053000903.0,69000.0,1726487.1787048685,1795487.1787048685
450,2053000904.0,-7000.0,1763583.3332551022,1756583.3332551022
451,2053000906.0,4031000.0,6942333.333333333,10973333.333333332
452,2053000907.0,0.0,1411499.9993294477,1411499.9993294477
453,2053000908.0,-5000.0,4735349.994710088,4730349.994710088
454,2053000909.0,180000.0,3894733.3359618983,4074733.3359618983
455,2053000910.0,0.0,2533333.3286394677,2533333.3286394677
456,2053001302.0,434600.0,8171166.666145126,8605766.666145127
457,2053001303.0,761400.0,5150882.05049974,5912282.05049974
458,2053001304.0,0.0,2987499.9997392297,2987499.9997392297
459,2053001305.0,0.0,3455000.0,3455000.0
460,2053001306.0,0.0,7822333.3320816355,7822333.3320816355
461,2053001308.0,70000.0,7141476.189731133,7211476.189731133
462,2053001309.0,62400.0,5242499.995619059,5304899.995619059
463,2053001311.0,0.0,236666.66666666663,236666.66666666663
464,2053001702.0,0.0,3543999.9999999995,3543999.9999999995
465,2053001704.0,0.0,1631333.333333333,1631333.333333333
466,2053001705.0,-20000.0,1371333.3333333335,1351333.3333333335
467,2053001708.0,0.0,1210652.4999999998,1210652.4999999998
468,2053001709.0,669000.0,2147000.0162422657,2816000.0162422657
469,2053001710.0,-5900.0,1624333.3344509206,1618433.3344509206
470,2053003003.0,364000.0,1630313.095133787,1994313.095133787
471,2053003004.0,0.0,2416476.190163266,2416476.190163266
472,2053003006.0,616000.0,1044500.0,1660500.0
473,2053003007.0,0.0,4385080.952380952,4385080.952380952
