wage_total,hh,bs_profit,other_inc,profit_agr,profit_ls,total_agrls,total
35.05174166663446,1093000402.0,-374.9676252179258,695.8162117446045,5.257278044292568,2352.245360258844,2357.5026383031363,2713.4029664964496
266.3932366664219,1093000403.0,-20.87448635233814,38.656456208033596,,,,284.1752065221174
217.32079833313358,1093000405.0,,0.0,,,,217.32079833313358
,1093000406.0,-9.664114052008397,1121.0372300329739,680.6183342316225,593.9698867852554,1274.588221016878,2385.9613369978433
560.8278666661514,1093000407.0,,1159.6936862410075,397.6874935857118,42.212850179172676,439.90034376488455,2160.421896672043
210.31044999980682,1093000408.0,,231.93873724820156,544.0771471850649,176.35075322104922,720.4279004061141,1162.6770876541225
,1093000409.0,34.790810587230226,212.61050914418476,395.747037514502,15.076017921133099,410.8230554356351,658.2243751670501
,109300040903.0,69.58162117446045,471.6087657380097,675.3189589778196,344.4773453838393,1019.7963043616589,1560.986691274129
4206.208999996135,109300040907.0,5.798468431205037,0.0,9.581507062152436,0.0,9.581507062152436,4221.588975489492
308.45532666638326,109300040908.0,,30.925164966426873,56.52262048274959,120.60814336906479,177.13076385181438,516.5112554846245
,1093000410.0,50.25339307044366,10533.884316689151,848.2687238750898,7545.740251808156,8394.008975683248,18978.146685442844
2103.104499998068,1101000101.0,23.193873724820147,4329.523095299762,,,,6455.8214690226505
,1101000102.0,34.790810587230226,800.1886435062953,,,,834.9794540935255
1822.690566664992,110100010202.0,,0.0,,,,1822.690566664992
3505.174166663445,110100010203.0,23.967002848980822,711.278794227818,,,,4240.4199637402435
122.6810958332206,110100010205.0,643.6299958637592,11635.59331861811,0.0,,0.0,12401.90441031509
490.7243833328824,110100010206.0,,0.0,,,,490.7243833328824
,1101000103.0,19.328228104016798,289.1502924360912,,,,308.478520540108
490.7243833328824,1101000107.0,,0.0,,,,490.7243833328824
4907.243833328825,1101000110.0,,0.0,,,,4907.243833328825
,1101000114.0,125.63348267610917,889.0984927847725,,,,1014.7319754608816
350.5174166663446,1103000501.0,,0.0,142.44904112660376,86.59046190599524,229.03950303259901,579.5569196989436
,1103000502.0,115.96936862410077,503.6936243906777,764.2355548355483,0.0,764.2355548355483,1383.8985478503268
1682.4835999984539,1103000503.0,-2906.9655068441252,10437.243176169068,742.6584124104539,-1.9328228104016794,740.7255896000522,9953.486858923448
,1103000504.0,,1032.1273807544967,363.1641660954015,1055.3212544793168,1418.4854205747183,2450.612801329215
420.62089999961347,1103000505.0,,0.0,0.0,0.0,0.0,420.62089999961347
2103.104499998068,1103000506.0,123.7006598657075,2474.0131973141497,,,,4700.8183571779255
,1103000507.0,56.0518615016487,276.3936618874401,1094.850306742681,497.8951559594726,1592.7454627021534,1925.1909860912422
70.10348333326893,1103000508.0,143.02888796972428,1093.9777106873503,373.29656554005965,-0.7731291241606717,372.52343641589897,1679.6335184062425
,1103000509.0,,502.53393070443667,-3.0874174219247834,0.0,-3.0874174219247834,499.4465132825119
560.8278666661514,1103000510.0,,115.96936862410077,281.4190011944845,44.00827449848711,325.42727569297165,1002.2245109832238
490.7243833328824,1103000702.0,,54.11903869124703,447.73632199459723,0.0,447.73632199459723,992.5797440187266
,1103000703.0,,154.62582483213438,579.615651870666,,579.615651870666,734.2414767028005
,1103000704.0,67.64879836405878,479.34005697961646,160.81960548183957,0.0,160.81960548183957,707.8084608255149
1855.5098979856125,1103000705.0,154.04597798901383,1932.8228104016794,242.12135509973754,440.67519719414634,682.7965522938839,4625.17523867019
,1103000706.0,,166.22276169454443,1035.6849089884465,,1035.6849089884465,1201.907670682991
1113.3059387913672,1103000708.0,5.60518615016487,276.3936618874401,432.5674842480158,,432.5674842480158,1827.872271076988
,1103000709.0,,537.3247412916669,884.4597180398084,441.0701653336632,1325.5298833734716,1862.8546246651385
,110300070907.0,,231.93873724820156,691.4111980671049,0.0,691.4111980671049,923.3499353153065
587.5781343621105,1103000710.0,,77.31291241606719,798.1011948710615,0.0,798.1011948710615,1462.992241649239
,1103000711.0,45.61461832547963,1252.469181140288,0.0,,0.0,1298.0837994657675
,1103000901.0,57.98468431205038,966.4114052008397,350.24021145865646,0.0,350.24021145865646,1374.6363009715465
61.85032993285375,1103000902.0,,231.93873724820156,640.5668996707575,0.0,640.5668996707575,934.3559668518128
,1103000903.0,,39.42958533219426,372.58810239731605,,372.58810239731605,412.0176877295103
,110300090302.0,,175.88687574655282,672.8718654919721,,672.8718654919721,848.758741238525
,110300090303.0,309.2516496642687,3479.0810587230226,,,,3788.3327083872914
,1103000904.0,,77.31291241606719,738.5296134721121,201.01357228177466,939.5431857538867,1016.856098169954
280.4139333330757,1103000905.0,,0.0,866.3684965344487,0.0,866.3684965344487,1146.7824298675243
,1103000906.0,,204.879217902578,322.24531549857807,399.321192628987,721.5665081275649,926.445726030143
,1103000907.0,,958.6801139592328,300.7451145721948,0.0,300.7451145721948,1259.4252285314276
,1103000908.0,,529.5934500500601,1135.6171473401646,,1135.6171473401646,1665.2105973902248
23.193873724820147,1103000909.0,,9.664114052008397,555.9478178789456,,555.9478178789456,588.8058056557741
,1103000910.0,11.596936862410073,4782.576762057915,492.46902156269584,0.0,492.46902156269584,5286.642720483022
2622.473317381103,110300091001.0,92.77549489928059,1816.8534417775784,,,,4532.1022540579615
,1103001202.0,20.4879217902578,69.58162117446045,-1.9220085980521078,,-1.9220085980521078,88.14753436666615
,1103001203.0,,3285.7987776828554,1399.21903901108,221.50149407203244,1620.7205330831125,4906.519310765968
,1103001205.0,13.14319511073142,77.31291241606719,104.20505013425111,,104.20505013425111,194.66115766104974
,1103001206.0,100.50678614088731,966.4114052008397,,,,1066.918191341727
,1103001209.0,14.689453359052765,842.7107453351323,212.26260103831243,40.20271445635493,252.46531549466735,1109.8655141888523
,1103001210.0,,1179.0219143450245,,,,1179.0219143450245
,1103001211.0,23.193873724820147,183.61816698815957,528.5196403579464,,528.5196403579464,735.3316810709262
,1113000101.0,,989.6052789256598,2338.195777956719,507.559270011481,2845.7550479682004,3835.3603268938605
,1113000103.0,,1983.076203472123,2107.56849525833,1433.0895005041514,3540.6579957624817,5523.734199234605
,1113000104.0,,1932.8228104016794,159.57385122676266,5131.156425243424,5290.730276470186,7223.553086871865
140.20696666653785,1113000106.0,,1159.6936862410075,852.7701716056408,110.63477766739213,963.4049492730329,2263.3056021805783
,1113000107.0,,4791.081182423683,1213.6094499931241,378.2920804518167,1591.9015304449408,6382.982712868623
,1113000108.0,,2155.0974335978726,460.0979538632362,1266.6497893104802,1726.747743173717,3881.8451767715896
,1113000109.0,,1546.2582483213434,410.50499757353157,1637.4665789296596,2047.9715765031913,3594.2298248245347
,1113000110.0,,309.2516496642687,892.33032332684,301.52035842266196,1193.8506817495022,1503.102331413771
,1113000301.0,,405.89279018435263,251.29389695432138,128.15917787465798,379.45307482897937,785.3458650133321
,1113000302.0,27.059519345623514,606.9063624661272,1473.6926833577234,626.6472062222778,2100.339889580001,2734.3057713917515
2465.972654422879,1113000303.0,,38.656456208033596,448.85236513808445,44.00827449848711,492.8606396365716,2997.489750267484
,1113000304.0,,24.353567411061157,,,,24.353567411061157
,1113000305.0,,1167.4249774826144,1047.612611896459,,1047.612611896459,2215.0375893790733
,1113000306.0,,83.49794540935255,735.7181475244519,,735.7181475244519,819.2160929338045
,1113000310.0,,309.2516496642687,166.84126499387295,88.01654899697422,254.85781399084718,564.1094636551159
,1113000311.0,43.29523095299762,823.3825172311152,1287.961517737435,189.46410705680196,1477.4256247942367,2344.1033729783494
701.0348333326892,1113000501.0,,0.0,,,,701.0348333326892
,1113000502.0,61.85032993285375,903.0148170196646,,,,964.8651469525183
,1113000504.0,,156.17208308045568,752.4143601815757,,752.4143601815757,908.5864432620314
,1113000505.0,10.050678614088731,351.77375149310564,488.9034713597135,0.0,488.9034713597135,850.7279014669078
350.5174166663446,1113000506.0,,38.656456208033596,169.78238959839655,,169.78238959839655,558.9562624727748
,1113000507.0,,579.8468431205038,743.2090351188091,,743.2090351188091,1323.0558782393127
350.5174166663446,1113000508.0,,115.96936862410077,383.2642919451168,-7.731291241606717,375.5330007035101,842.0197859939555
,1113000509.0,7.731291241606718,460.0118288755997,744.2346803235193,14.070950059724225,758.3056303832435,1226.0487505004498
,1113000510.0,769.2634785398683,10437.243176169068,1419.155820309329,0.0,1419.155820309329,12625.662475018264
,111300051004.0,23.193873724820147,163.9033743220624,36.71678335697485,,36.71678335697485,223.8140314038574
350.5174166663446,1121000101.0,14.689453359052765,61.85032993285375,-11.595536035108085,,-11.595536035108085,415.4616639231431
1226.8109583322062,1121000103.0,,7.731291241606718,128.49747092849134,0.0,128.49747092849134,1363.0397205023041
,1121000105.0,5.798468431205037,241.60285130020992,381.96242885839274,0.0,381.96242885839274,629.3637485898078
420.62089999961347,1121000107.0,,395.06898244610323,120.6088117619022,-3.4790810587230228,117.12973070317918,932.8196131488958
,1121000108.0,,193.28228104016796,610.9655701612978,-3.092516496642687,607.8730536646551,801.1553347048231
,1121000109.0,328.5798777682855,1352.9759672811756,331.0805926952998,,331.0805926952998,2012.636437744761
,1121000110.0,81.17855803687053,5369.381767295865,789.0437754969846,50.253393070443664,839.2971685674282,6289.857493900164
1692.9991224984444,1121000111.0,,0.0,,,,1692.9991224984444
,1123000301.0,,46.387747449640294,207.05431393466964,,207.05431393466964,253.44206138430994
,1123000302.0,,386.5645620803359,2146.4245001798367,0.0,2146.4245001798367,2532.9890622601724
,1123000303.0,77.31291241606719,5737.0046658342635,743.1644002739041,195.69830955317002,938.8627098270742,6753.180288077405
,1123000305.0,386.5645620803359,2705.951934562351,1259.29379419201,-38.65645620803359,1220.6373379839765,4313.153834626664
,1123000307.0,,534.6187893571043,90.30598078225239,0.0,90.30598078225239,624.9247701393567
,1123000308.0,,119.83501424490412,37.429600020244564,,37.429600020244564,157.26461426514868
,1123000309.0,5.0253393070443675,189.41663541936455,713.6034301941518,0.0,713.6034301941518,908.0454049205607
1139.18160416562,1123000310.0,,1546.2582483213434,1169.5076941396721,,1169.5076941396721,3854.947546626636
,1123000311.0,3.4790810587230228,96.64114052008397,213.65130499174643,,213.65130499174643,313.7715265705534
2278.36320833124,1123000603.0,11.596936862410073,96.64114052008397,76.34894696382258,0.0,76.34894696382258,2462.9502326775564
336.4967199996908,1123000605.0,2195.686712616308,4368.952680631956,2139.5007269241155,371.8751087212831,2511.3758356453986,9412.511948893354
1051.5522499990338,1123000606.0,,96.64114052008397,48.920105333498576,0.0,48.920105333498576,1197.1134958526166
,1123000608.0,,456.1461832547963,82.16207125297448,138.00354866267992,220.16561991565436,676.3118031704507
,1123000609.0,,47.48945645156926,588.1880536188238,-7.731291241606717,580.456762377217,627.9462188287863
,1123000610.0,,633.9658818117507,-2.7059519345623513,,-2.7059519345623513,631.2599298771884
1577.3283749985503,1131000203.0,38.656456208033596,0.0,-4.870713482212232,0.0,-4.870713482212232,1611.1141177243717
2944.3462999972944,1131000205.0,,0.0,,,,2944.3462999972944
,1131000207.0,27.059519345623514,1008.9335070296768,19.131170267982576,155.78551851837534,174.91668878635792,1210.9097151616584
736.0865749993236,1131000209.0,,1159.6936862410075,,,,1895.7802612403311
368.0432874996618,1131000210.0,50.25339307044366,2242.0744600659477,-1.509436460952137,0.0,-1.509436460952137,2658.861704175101
175.2587083331723,1131000212.0,,6764.8798364058775,,,,6940.138544739049
1051.5522499990338,1131000302.0,,0.0,,,,1051.5522499990338
,1131000303.0,85.43076821975424,270.5951934562351,,,,356.0259616759894
701.0348333326892,113100030302.0,49.48026394628299,773.1291241606717,,,,1523.6442214396438
350.5174166663446,1131000401.0,,0.0,,,,350.5174166663446
2628.880624997585,1131000404.0,,657.159755536571,,,,3286.040380534156
1892.7940499982608,1131000405.0,193.28228104016796,2899.234215602519,,,,4985.310546640947
602.8899566661128,1131000406.0,,0.0,,,,602.8899566661128
1296.914441665475,1131000409.0,96.64114052008397,3073.18826853867,,,,4466.743850724229
1717.5353416650887,1131000410.0,,0.0,3.8420986947985756,0.0,3.8420986947985756,1721.3774403598873
525.7761249995168,1131000413.0,57.98468431205038,773.1291241606717,,,,1356.889933472239
1090.4696372864714,1131000414.0,,0.0,,,,1090.4696372864714
,1131000604.0,193.28228104016796,5798.468431205038,,,,5991.750712245205
3189.708491663736,1131000605.0,,96.64114052008397,,,,3286.3496321838197
672.9934399993816,1131000608.0,85.04420365767389,1608.1085782541975,-11.594286840712876,0.0,-11.594286840712876,2354.55193507054
,1131000609.0,108.23807738249405,1476.676627146883,0.0,233.19309980678872,233.19309980678872,1818.1078043361658
9463.970249991304,1131000610.0,,1165.4921546722126,,,,10629.462404663516
,1131000701.0,,2025.5983053009602,,,,2025.5983053009602
7834.0642624928005,1131000704.0,,0.0,,,,7834.0642624928005
1717.5353416650885,1131000705.0,46.387747449640294,15640.402181770389,,,,17404.325270885118
,1131000706.0,30.925164966426873,425.2210182883695,,,,456.14618325479637
806.1900583325926,1131000710.0,,3014.817019664539,0.0,189.80319998144492,189.80319998144492,4010.810277978577
,1133000801.0,34.790810587230226,96.64114052008397,,,,131.4319511073142
77.31291241606719,113300080103.0,115.96936862410077,1940.5541016432862,793.672370739212,,793.672370739212,2927.5087534226664
,113300080104.0,792.4573522646886,19482.853928848926,,,,20275.311281113616
386.5645620803359,1133000802.0,5.4119038691247034,177.8196985569545,,,,569.7961645064152
,1133000805.0,38.656456208033596,541.1903869124702,,,,579.8468431205038
,1133000806.0,51.2198044756445,73.44726679526381,,,,124.66707127090831
,113300100101.0,7.731291241606718,6212.0925126309985,,,,6219.823803872605
,1133001002.0,19.328228104016798,115.96936862410077,0.0,0.0,0.0,135.29759672811755
84.1241799999227,1133001003.0,,773.1291241606717,,,,857.2533041605944
701.0348333326892,1133001005.0,9.664114052008397,115.96936862410077,,,,826.6683160087983
248.86736583310463,1133001006.0,112.1037230032974,1546.2582483213434,,,,1907.2293371577455
,1133001008.0,587.5781343621105,734.4726679526383,,,,1322.0508023147488
513.1731538642927,1133001009.0,54.11903869124703,753.8008960566548,,,,1321.0930886121946
,1133001010.0,30.925164966426873,974.1426964424464,,,,1005.0678614088733
,1133001202.0,38.656456208033596,734.4726679526383,279.9887123147873,0.0,279.9887123147873,1053.1178364754592
42062.08999996136,1133001203.0,96.64114052008397,773.1291241606717,,,,42931.86026464212
,1133001204.0,850.4420365767389,5489.216781540769,-3.438683548334292,0.0,-3.438683548334292,6336.220134569174
,1133001207.0,115.96936862410077,2512.669653522183,,,,2628.639022146284
,113300120702.0,,6958.162117446045,,,,6958.162117446045
,1133001209.0,100.50678614088731,432.9523095299762,,,,533.4590956708636
1437.1214083320126,1133001210.0,7499.352504358516,9675.710988870807,634.038628238796,493.6429457765889,1127.681574015385,19739.866475576717
5608.278666661514,1133001211.0,2203.4180038579143,26788.924152167274,,,,34600.6208226867
1682.4835999984539,1133001403.0,,46.387747449640294,,,,1728.8713474480942
4201.744179304107,1133001404.0,-131.4319511073142,927.7549489928059,,,,4998.067177189599
175.2587083331723,1133001405.0,220.34180038579143,463.8774744964031,804.0542891270986,,804.0542891270986,1663.5322723424656
,1133001406.0,,773.1291241606717,0.009097790214388154,,0.009097790214388154,773.1382219508861
,1133001407.0,,463.8774744964031,120.61828386882918,0.0,120.61828386882918,584.4957583652323
,1133001409.0,,,,,,0.0
,1133001410.0,81.17855803687053,970.2770508216431,715.5742285075903,-23.19387372482015,692.3803547827702,1743.8359636412838
,113300141006.0,85.04420365767389,618.5032993285374,,,,703.5475029862113
,1133001411.0,193.28228104016796,773.1291241606717,127.1821622114983,0.0,127.1821622114983,1093.593567412338
,1133001601.0,1005.0678614088733,2705.951934562351,,,,3711.0197959712245
490.7243833328824,113300160102.0,,0.0,,,,490.7243833328824
,1133001605.0,61.85032993285375,1681.5558450494611,,,,1743.406174982315
,1133001606.0,154.62582483213438,2319.387372482015,,,,2474.0131973141492
,1133001607.0,13.529759672811757,1747.2718206031184,,,,1760.80158027593
,1133001609.0,38.656456208033596,185.55098979856118,,,,224.20744600659478
280.4139333330757,1133001610.0,,541.1903869124702,87.52186286036113,0.0,87.52186286036113,909.1261831059071
,1133001901.0,54.11903869124703,502.53393070443667,,,,556.6529693956837
5257.761249995169,1133001903.0,,0.0,,,,5257.761249995169
,1133001904.0,1005.0678614088733,2860.577759394485,,,,3865.6456208033583
701.0348333326892,1133001906.0,,0.0,,,,701.0348333326892
,1133001909.0,-1362.2535167711035,1140.3654581369908,,,,-221.88805863411267
,1133001911.0,123.7006598657075,1855.5098979856125,336.6221259060503,-1.9328228104016794,334.68930309564865,2313.8998609469686
,1133001912.0,5.798468431205037,0.0,,,,5.798468431205037
,1133002102.0,112.1037230032974,309.2516496642687,,,,421.35537266756614
525.7761249995168,1133002104.0,507.9458345735612,9799.411648736514,,,,10833.133608309592
701.0348333326892,1133002105.0,,0.0,0.1114274675646204,0.0,0.1114274675646204,701.1462608002538
280.4139333330757,1133002106.0,589.8975217345925,8117.8558036870545,,,,8988.167258754722
,1133002107.0,,2767.8022644952052,,,,2767.8022644952052
2979.398041663929,1133002108.0,,243.5356741106116,,,,3222.9337157745404
34.84338819973018,1133002303.0,15.462582483213437,73.44726679526381,,,,123.75323747820744
1577.3283749985503,1133002304.0,135.29759672811755,4909.369938420266,,,,6621.995910146934
1577.3283749985508,1133002305.0,,367.23633397631914,,,,1944.56470897487
,1133002306.0,,386.5645620803359,,,,386.5645620803359
806.1900583325928,1133002308.0,,0.0,,,,806.1900583325928
,1133002311.0,,1932.8228104016794,,,,1932.8228104016794
1710.5249933317614,1133002501.0,,235.80438286900485,,,,1946.3293762007663
2313.414949997874,1133002502.0,1449.6171078012594,7472.292985012892,,,,11235.325042812026
1226.8109583322062,1133002504.0,,579.8468431205038,,,,1806.65780145271
771.1383166659581,1133002505.0,,0.0,,,,771.1383166659581
42.06208999996135,1133002506.0,23.193873724820147,270.5951934562351,,,,335.8511571810166
876.2935416658612,1133002508.0,69.58162117446045,579.8468431205038,,,,1525.7220059608253
32948.637166636385,1133002509.0,,0.0,,,,32948.637166636385
,1143000301.0,,65.7159755536571,533.8665810088354,0.0,533.8665810088354,599.5825565624925
,1143000303.0,,193.28228104016796,220.83500214215758,,220.83500214215758,414.11728318232554
38.656456208033596,1143000305.0,,38.656456208033596,377.15829117484736,0.0,377.15829117484736,454.47120359091457
280.4139333330757,114300030504.0,,30.925164966426873,525.6105135754442,327.6521228192927,853.2626363947368,1164.6017346942394
6309.313499994201,114300030505.0,,1335.1939974254801,807.766003901896,40.20271445635493,847.9687183582511,8492.476215777933
490.7243833328824,1143000306.0,,50.25339307044366,532.2391555204865,,532.2391555204865,1073.2169319238126
,1143000307.0,18.555098979856123,3432.6933112733827,430.63292215749414,286.2124017642807,716.8453239217748,4168.093734175014
350.5174166663446,1143000308.0,,54.11903869124703,1160.98493810487,70.35475029862113,1231.339688403491,1635.9761437610828
,1143000309.0,347.90810587230226,3904.302077011392,666.4590327720738,-1.5462582483213434,664.9127745237524,4917.122957407448
175.25870833317225,1143000310.0,,270.5951934562351,975.2421453238827,-11.596936862410075,963.6452084614726,1409.49911025088
92.77549489928059,1153000401.0,20.101357228177463,543.1232097228718,-14.534827534220629,,-14.534827534220629,641.4652343161092
9814.48766665765,1153000402.0,11.596936862410073,2821.921303186452,300.4400197432556,-7.731291241606717,292.7087285016489,12940.714635208162
,1153000403.0,57.98468431205038,846.5763909559355,1084.3244888233244,-7.731291241606717,1076.5931975817175,1981.1542728497034
,1153000404.0,,243.5356741106116,247.36744159126158,0.0,247.36744159126158,490.90311570187316
,115300040402.0,81.17855803687053,950.9488227176264,,,,1032.127380754497
,1153000405.0,96.64114052008397,9296.877718032078,1875.9978197758699,-8.50442036576739,1867.4933994101025,11261.012257962264
,1153000407.0,,85.04420365767389,381.9257873353718,-23.19387372482015,358.73191361055166,443.77611726822556
259.38288833309497,115300040702.0,,0.0,,,,259.38288833309497
,115300040703.0,115.96936862410077,1391.632423489209,,,,1507.6017921133098
,1153000409.0,11.596936862410073,136.07072585227823,507.32709882113534,,507.32709882113534,654.9947615358236
,1153000410.0,25.899825659382504,305.38600404346533,221.89560170422868,291.8562443706536,513.7518460748822,845.0376757777301
995.4694633324184,1153002701.0,,212.61050914418476,731.6907959490045,30.152035842266198,761.8428317912707,1969.9228042678737
,1153002703.0,65.7159755536571,966.4114052008397,333.0686942237091,626.2345905701441,959.3032847938532,1991.43066554835
701.0348333326892,1153002704.0,81.17855803687053,522.6352879326141,692.0588636633355,0.0,692.0588636633355,1996.9075429655095
,1153002706.0,,0.0,248.91395119872533,-0.5798468431205038,248.3341043556048,248.3341043556048
,1153002707.0,,1198.3501424490412,1283.7141721147038,397.69762146824957,1681.4117935829534,2879.7619360319945
,1153002708.0,,154.62582483213438,303.6537656039607,,303.6537656039607,458.2795904360951
,1153002709.0,,579.8468431205038,228.51424515935022,,228.51424515935022,808.361088279854
,1153002710.0,,96.64114052008397,42.2165323579096,,42.2165323579096,138.85767287799356
701.0348333326892,1153003101.0,,592.2169091070747,,,,1293.2517424397638
876.2935416658612,1153003102.0,139.1632423489209,1932.8228104016794,527.8063844117776,0.0,527.8063844117776,3476.0859788282387
210.31044999980674,1153003103.0,,289.9234215602519,320.99709048633093,,320.99709048633093,821.2309620463895
1577.3283749985503,1153003105.0,,347.90810587230226,,,,1925.2364808708526
,1153003106.0,,231.93873724820156,359.92541984717747,298.78037199948164,658.7057918466592,890.6445290948607
,1153003107.0,,578.1073025911422,539.8437615618225,-1.5462582483213434,538.2975033135011,1116.4048059046434
,1153003110.0,,131.4319511073142,687.4733814203921,,687.4733814203921,818.9053325277064
,1163001102.0,51.41308675668468,243.5356741106116,128.48347228062386,0.0,128.48347228062386,423.43223314792016
,1163001104.0,,309.2516496642687,530.6765272455574,50.060110789403495,580.736638034961,889.9882876992297
,116300110402.0,3.865645620803359,340.1768146306956,369.7876600860493,184.77786067440056,554.5655207604499,898.6079810119488
,1163001105.0,75.38008960566549,1249.7632292057258,333.68425211761894,-24.35356741106116,309.33068470655775,1634.474003517949
,1163001106.0,7.731291241606718,148.82735640092932,72.43412513568045,0.0,72.43412513568045,228.99277277821648
,1163001107.0,154.62582483213438,676.4879836405878,425.74388297142355,149.21392096300966,574.9578039344333,1406.0716124071555
,1163001110.0,,115.96936862410077,151.4616737565183,0.0,151.4616737565183,267.4310423806191
350.5174166663446,1163001301.0,40.9758435805156,47.934005697961645,,,,439.4272659448219
,1163001302.0,96.64114052008397,1159.6936862410075,,,,1256.3348267610916
,1163001303.0,78.85917066438851,220.34180038579143,,,,299.20097105017993
140.20696666653785,1163001304.0,185.55098979856118,15.462582483213437,,,,341.2205389483125
1752.5870833317224,1163001305.0,,286.05777593944856,,,,2038.6448592711708
,1163001307.0,209.90455720962242,2087.448635233813,,,,2297.3531924434355
,1163001310.0,18.168534417775785,110.17090019289572,,,,128.3394346106715
1752.5870833317224,116300131002.0,,7.731291241606718,44.62326715092945,0.0,44.62326715092945,1804.9416417242585
,2013000401.0,,579.8468431205038,995.379733056136,187.79641711452277,1183.1761501706587,1763.0229932911625
,2013000402.0,,231.93873724820156,440.707929741682,0.0,440.707929741682,672.6466669898836
,2013000403.0,,69.58162117446045,623.0687613544626,-3.55639397113909,619.5123673833235,689.093988557784
1016.5005083323992,2013000404.0,10.823807738249405,386.5645620803359,408.60315320183594,-13.491103216603722,395.11204998523215,1809.0009281362168
,2013000406.0,,115.96936862410077,247.20803745037477,,247.20803745037477,363.1774060744755
,2013000407.0,,231.93873724820156,979.8489161529552,0.0,979.8489161529552,1211.7876534011568
57.98468431205038,2013000408.0,,139.1632423489209,266.96148657268,279.8234362418162,546.7849228144962,743.9328494754675
,2013000409.0,71.1278794227818,525.7278044292568,264.95571096251393,-3.092516496642687,261.86319446587123,858.7188783179099
,2013000410.0,173.95405293615113,2628.639022146284,697.4273601159617,,697.4273601159617,3500.0204351983966
,201300041004.0,,115.96936862410077,,,,115.96936862410077
508.25025416619974,2013000601.0,,30.925164966426873,227.701114381061,0.0,227.701114381061,766.8765335136876
,2013000602.0,,54.8921678154077,1012.1341291862548,-12.756630548651083,999.3774986376036,1054.2696664530113
,2013000603.0,8.117855803687053,193.28228104016796,446.48000136494903,,446.48000136494903,647.880138208804
,2013000604.0,,436.8179551507795,482.72608463311565,201.78670140593533,684.5127860390509,1121.3307411898304
,2013000605.0,,695.8162117446045,590.3798101027735,,590.3798101027735,1286.196021847378
,2013000606.0,,0.0,385.6477203607838,,385.6477203607838,385.6477203607838
,2013000607.0,77.31291241606719,896.8297840263792,740.0216418874031,0.0,740.0216418874031,1714.1643383298497
,2013000609.0,27.832648469784182,126.02004723818949,133.39726857706748,0.0,133.39726857706748,287.2499642850412
280.4139333330757,2013000610.0,,0.0,0.0,,0.0,280.4139333330757
140.20696666653785,2013000802.0,46.387747449640294,100.50678614088731,,,,287.1015002570655
350.5174166663446,2013000804.0,,23.193873724820147,-1.5462582483213434,0.0,-1.5462582483213434,372.1650321428434
,2013000805.0,,657.159755536571,745.3921971683175,221.88805863411278,967.2802558024302,1624.440011339001
,2013000806.0,,100.50678614088731,245.3911840085972,,245.3911840085972,345.89797014948454
,2013000808.0,,316.98294090587535,26.05585562977892,0.0,26.05585562977892,343.0387965356543
,2013000809.0,,394.2958533219426,1403.1955906742764,656.4822814188435,2059.67787209312,2453.9737254150627
,201300080905.0,,154.62582483213438,1025.1692186370508,0.0,1025.1692186370508,1179.7950434691852
,2013000810.0,,2068.120407129797,789.1328970307976,-14.302888796972427,774.8300082338252,2842.950415363622
,2013000901.0,,231.93873724820156,38.57914329561752,46.3877474496403,84.96689074525783,316.9056279934594
701.0348333326892,2013000906.0,,19.328228104016798,30.16444762986359,0.0,30.16444762986359,750.5275090665697
,2021000103.0,75.38008960566549,695.8162117446045,,,,771.19630135027
1752.587083331723,2021000106.0,,0.0,,,,1752.587083331723
,2021000109.0,92.77549489928059,1113.3059387913672,,,,1206.0814336906478
77.31291241606719,2023000502.0,,0.0,34.829467043438264,448.76742208665206,483.5968891300903,560.9098015461575
,2023000503.0,,618.5032993285374,616.9570410802161,132.80760815859495,749.7646492388112,1368.2679485673486
,2023000504.0,,379.99296452497015,74.06577009459235,,74.06577009459235,454.05873461956253
210.31044999980674,2023000506.0,,19.328228104016798,402.9184266312837,0.0,402.9184266312837,632.5571047351073
,2023000508.0,69.58162117446045,834.9794540935254,44.92471746194042,0.0,44.92471746194042,949.4857927299263
,2023000509.0,,173.95405293615113,361.5503527824663,-9.664114052008397,351.88623873045793,525.8402916666091
,2023000510.0,,1366.5057269539873,949.2479386444727,-2.899234215602519,946.3487044288702,2312.8544313828575
,2023000701.0,-328.5798777682855,2242.0744600659477,169.00602654152283,-1.5462582483213434,167.4597682932015,2080.9543505908637
,2023000702.0,,115.96936862410077,372.84336121585244,0.0,372.84336121585244,488.8127298399532
,2023000704.0,,193.28228104016796,798.7970110828061,,798.7970110828061,992.079292122974
290.92945583306596,2023000705.0,,108.23807738249405,427.92067855205187,,427.92067855205187,827.0882117676119
,2023000706.0,,38.656456208033596,205.03384372741013,0.0,205.03384372741013,243.69029993544373
,2023000707.0,-73.44726679526381,204.879217902578,581.5520873063089,0.0,581.5520873063089,712.984038413623
,2023000708.0,,19.328228104016798,12.060814336906478,,12.060814336906478,31.389042440923276
,2023000709.0,,92.77549489928059,177.4332301726606,,177.4332301726606,270.20872507194116
,2023000710.0,,23.193873724820147,298.35052901360325,0.0,298.35052901360325,321.5444027384234
,202300071002.0,-15.462582483213437,92.77549489928059,297.50008697702646,,297.50008697702646,374.8129993930936
,2031000102.0,,,,,,0.0
,2031000106.0,,115.96936862410077,5.265998269596064,0.0,5.265998269596064,121.23536689369683
,2031000109.0,77.31291241606719,2087.448635233813,,,,2164.7615476498804
350.5174166663446,2031000110.0,23.193873724820147,0.0,,,,373.71129039116477
