hh,own_value
4113000709,218400.0
4113000901,
4113000903,
4113000904,
4113000906,436800.0
4113000908,
4113000909,1092000.0
4113000910,1456000.0
4113000911,
4123000303,
4123000305,
4123000307,
4123000309,
4123000310,
4123000504,
4123000505,
4123000507,
412300050906,26000.0
4123000510,
4133000205,1768000.0
4133000206,
4133000207,1248000.0
4133000208,
413300021007,
4133000302,
4133000303,
4133000304,46800.0
4133000305,
4133000306,
4133000307,
4133000309,
413300031003,
4133000504,
4133000505,
4133000507,
4133000511,
4133000512,
4133000513,
4141000102,
4141000103,
4141000105,364000.0
4141000108,
4141000110,873600.0
4141000111,
4143000305,
4143000310,
414300050305,436800.0
4143000504,
4143000507,832000.0
4143000508,
4151000208,156000.0
4151000209,
4151000210,1092000.0
4151000212,
4153000403,
4153000408,624000.0
4153000409,
4153000602,
4153000605,
415300060604,
4153000607,
4153000609,
4153000610,546000.0
4153000702,78000.0
4153000703,436800.0
4153000705,41600.0
4153000706,582400.0
4153000708,
415300070907,182000.0
4153000901,
4153000902,1092000.0
4153000903,291200.0
4153000904,62400.0
4153000905,
4153000906,728000.0
4153000907,
4153000909,93600.0
4163000702,
4163000703,
4163000704,1248000.0
4163000705,
4163000706,130000.0
4163000708,
4163000709,520000.0
4163000710,
4171000801,
4171000802,
4171000803,
4171000804,
4171000805,
4171000807,
4171000808,
4171000809,364000.0
4171000810,655200.0
4173001402,
4173001405,
4173001409,
4173001410,780000.0
4173001701,
4173001703,
4173001704,
4173001706,
4173001708,
4173001709,
417300170903,
4173001710,582400.0
4183001101,109200.0
4183001102,
4183001104,
4183001107,
4183002001,
4183002002,
4183002003,
4183002006,
4183002007,
4183002009,1913600.0
4183002010,884000.0
4183002301,
4183002302,
4193003206,
4193003207,
4193003210,728000.0
4193003502,546000.0
4193003503,546000.0
4193003504,
4193003506,187200.0
4193003507,254800.0
4193003508,473200.0
4193003509,327600.0
