hh,own_value
1073001206,468000.0
1073001207,2719600.0
1073001209,1232400.0
1073001210,7137000.0
107300121004,130000.0
1073001601,728000.0
1073001602,452400.0
1073001603,686400.0
1073001604,756600.0
1073001605,1367600.0
1073001608,811200.0
1073001609,1435200.0
1073001610,1570400.0
107300161002,
1073001611,2152800.0
1073002002,514800.0
1073002003,1508000.0
107300200304,1180400.0
1073002004,1534000.0
1073002005,364000.0
107300200503,
1073002006,546000.0
1073002007,2626000.0
1073002008,1934400.0
1073002009,941200.0
1073002010,5127200.0
1073002011,982800.0
1073002301,
1073002302,1066000.0
1073002303,728000.0
1073002304,1820000.0
1073002305,384800.0
1073002306,1820000.0
1073002307,78000.0
1073002308,2953600.0
1073002309,1690000.0
1073002702,1508000.0
1081000201,
1081000202,
108100020203,
1081000203,
1081000206,
1081000208,377000.0
108100020802,582400.0
1081000209,1391000.0
1081000211,3029000.0
1081000214,618800.0
1081000301,
1081000302,
1081000303,
1081000307,2433600.0
1081000308,
1081000309,946400.0
1081000310,4966000.0
1083000601,
1083000603,624000.0
1083000604,
108300060803,1201200.0
1083000609,
1083000610,1222000.0
1083000901,
1083000902,
108300090202,1326000.0
1083000903,1461200.0
1083000904,3198000.0
1083000905,650000.0
1083000906,2808000.0
1083000907,686400.0
1083000908,
1083000909,1024400.0
1083000910,2334800.0
1083001302,1372800.0
1083001303,
1083001304,62400.0
108300130403,
1083001305,
1083001306,1029600.0
1083001307,1450800.0
1083001309,2511600.0
1083001310,3614000.0
1083001311,
1083001603,
1083001604,
1083001606,
1083001608,
1083001610,
1083001611,
1083001613,
1083002001,
1083002002,
108300200202,
1083002004,728000.0
1083002006,977600.0
1083002007,
1083002008,573300.0
1083002009,598000.0
108300200901,800800.0
108300200902,208000.0
1083002010,2808000.0
1083002301,3889600.0
1083002302,
1083002303,
1083002304,1092000.0
108300230404,
1083002305,
1083002307,
1083002309,
1083002703,
1083002704,572000.0
1083002705,546000.0
1083002707,395200.0
1083002708,
1083002709,1196000.0
108300270903,
1083002710,
1083003002,3473600.0
1083003006,2059200.0
1083003007,1482000.0
1083003008,2007200.0
1083003009,1263600.0
1083003010,312000.0
1083003302,384800.0
1083003303,3754400.0
1083003306,520000.0
1083003307,3400800.0
1083003308,
108300330803,728000.0
1083003309,4134000.0
1083003310,3146000.0
1083003312,681200.0
1093000401,
1093000402,52000.0
1093000403,
1093000405,
1093000406,1721200.0
1093000407,1024400.0
1093000408,1393600.0
1093000409,1066000.0
109300040903,1731600.0
109300040907,31200.0
109300040908,104000.0
1093000410,2184000.0
1101000101,
1101000102,
110100010202,
110100010203,
110100010205,
110100010206,
1101000103,
1101000107,
1101000114,
1103000501,416000.0
1103000502,1684800.0
1103000503,1242800.0
1103000504,925600.0
1103000505,
1103000506,
1103000507,2860000.0
1103000508,962000.0
1103000509,
1103000510,728000.0
1103000702,1222000.0
1103000703,1456000.0
1103000704,416000.0
1103000705,774800.0
1103000706,2574000.0
110300070603,533000.0
1103000708,1339000.0
1103000709,2288000.0
110300070907,1742000.0
1103000710,2392000.0
1103000711,
1103000901,806000.0
1103000902,1638000.0
1103000903,873600.0
110300090302,1638000.0
110300090303,
1103000904,1778400.0
1103000905,2241200.0
1103000906,826800.0
1103000907,707200.0
1103000908,2750800.0
1103000909,1424800.0
1103000910,1219400.0
110300091001,
1103001202,
1103001203,3182400.0
1103001205,208000.0
1103001206,
1103001209,561600.0
1103001210,296400.0
1103001211,1268800.0
1113000101,4004000.0
1113000103,5512000.0
1113000104,436800.0
1113000106,2236000.0
1113000107,3182400.0
1113000108,1201200.0
1113000109,343200.0
1113000110,2262000.0
1113000301,650000.0
1113000302,3848000.0
1113000303,1164800.0
1113000304,
1113000305,2870400.0
1113000306,1903200.0
1113000310,431600.0
1113000311,3229200.0
1113000501,
1113000502,1326000.0
1113000504,1939600.0
1113000505,1196000.0
1113000506,499200.0
1113000507,1471600.0
1113000508,1014000.0
1113000509,1950000.0
1113000510,3671200.0
111300051004,
1121000101,
1121000103,395200.0
1121000105,988000.0
1121000107,364000.0
1121000108,1393600.0
1121000109,967200.0
1121000110,2069600.0
1121000111,
1123000301,535600.0
1123000302,5512000.0
1123000303,1809600.0
1123000305,3265600.0
1123000307,130000.0
1123000308,
1123000309,1846000.0
1123000310,2756000.0
1123000311,520000.0
1123000603,208000.0
1123000605,5413200.0
1123000606,156000.0
1123000608,221000.0
1123000609,868400.0
1131000203,
1131000205,
1131000207,
1131000209,
1131000210,
1131000212,
1131000302,
1131000303,
113100030302,
1131000404,
1131000405,
1131000406,
1131000409,
1131000410,
1131000413,
1131000414,
1131000604,
1131000608,
1131000609,
1131000610,2496000.0
1131000701,
1131000704,
1131000705,
1131000706,
1131000710,
1133000801,4576000.0
113300080103,1996800.0
113300080104,
1133000802,
1133000805,988000.0
1133000806,728000.0
113300100101,
1133001002,
1133001003,
1133001005,52000.0
1133001006,
1133001008,
1133001009,
1133001010,
1133001202,728000.0
1133001203,3484000.0
1133001204,
113300120702,
1133001209,
1133001210,1560000.0
1133001403,
1133001404,
1133001405,2080000.0
1133001406,
1133001407,312000.0
1133001410,1768000.0
113300141006,
1133001411,364000.0
1133001601,
1133001604,
1133001605,
1133001607,
1133001609,
1133001610,208000.0
1133001901,
1133001903,104000.0
1133001904,
1133001906,
1133001909,
1133001911,863200.0
1133001912,
1133002102,
1133002104,
1133002105,
1133002106,
1133002107,
1133002108,
1133002303,
1133002304,
1133002305,52000.0
1133002306,234000.0
1133002308,1570400.0
1133002501,
1133002502,
1133002504,
1133002505,
1133002506,
1133002509,260000.0
1143000301,1092000.0
1143000303,556400.0
1143000305,665600.0
114300030504,1144000.0
114300030505,1991600.0
1143000306,1352000.0
1143000307,1144000.0
1143000308,3010800.0
1143000309,1742000.0
1143000310,2267200.0
1153000401,254800.0
1153000402,938600.0
1153000403,2808000.0
1153000404,572000.0
115300040402,
1153000405,4888000.0
1153000407,988000.0
115300040702,
115300040703,
1153000409,884000.0
1153000410,1248000.0
1153002701,1892800.0
1153002703,826800.0
1153002704,1638000.0
1153002706,639600.0
1153002707,3203200.0
1153002708,778700.0
1153002709,556400.0
1153002710,109200.0
1153003101,468000.0
1153003102,1404000.0
1153003103,790400.0
1153003105,
1153003106,910000.0
1153003107,1248000.0
1153003110,1778400.0
1163001102,364000.0
1163001104,1372800.0
116300110402,962000.0
1163001105,863200.0
1163001106,169000.0
1163001107,1092000.0
1163001110,312000.0
1163001301,
1163001302,
1163001303,
1163001304,
1163001305,
1163001307,
1163001310,57200.0
116300131002,104000.0
2013000401,686400.0
2013000402,1112800.0
2013000403,1674400.0
2013000404,1066000.0
2013000406,639600.0
2013000407,2262000.0
2013000408,795600.0
2013000409,678600.0
2013000410,2041000.0
201300041004,660400.0
2013000601,312000.0
2013000602,2600000.0
2013000603,1190800.0
2013000604,1248000.0
2013000605,1539200.0
2013000606,1008800.0
2013000607,1924000.0
2013000609,306800.0
2013000802,
2013000804,
2013000805,1721200.0
2013000806,644800.0
2013000808,104000.0
2013000809,3634800.0
201300080905,2652000.0
2013000810,2672800.0
2013000901,223600.0
2013000906,156000.0
2021000103,
2021000106,
2021000109,
2023000502,104000.0
2023000503,1638000.0
2023000504,197600.0
2023000506,1071200.0
2023000508,109200.0
2023000509,972400.0
2023000510,2470000.0
2023000701,499200.0
2023000702,1019200.0
2023000704,2116400.0
2023000705,920400.0
2023000706,530400.0
2023000707,1497600.0
2023000708,31200.0
2023000709,468000.0
2023000710,800800.0
202300071002,769600.0
2031000106,
2031000109,
2031000110,
2031000114,
203100040102,468.0
2031000402,
2031000404,
2031000405,
2031000406,
203100040603,
203100040604,
2031000407,
2031000409,
2031000410,265200.0
2033000801,1097200.0
2033000802,239200.0
2033000803,2496000.0
203300080303,1034800.0
2033000804,962000.0
2033000806,228800.0
2033000807,483600.0
2033000808,1320800.0
2033000809,317200.0
2033001801,1461200.0
2033001804,3744000.0
203300180403,2459600.0
2033001805,608400.0
2033001806,1461200.0
2033001807,962000.0
2033001808,1508000.0
203300180804,889200.0
2033001809,696800.0
2033001810,338000.0
2033002301,1086800.0
2033002302,
2033002305,881400.0
2033002307,111800.0
2033002308,889200.0
2033002310,1692600.0
2033002801,
2033002803,1658800.0
2033002805,3468400.0
2033002806,
2033002807,525200.0
2033002808,1924000.0
2033002809,72800.0
2033002811,1352000.0
2033003303,850200.0
2033003304,145600.0
2033003305,3926000.0
203300330503,78000.0
203300330504,
203300330507,364000.0
203300330511,
2033003307,977600.0
2033003308,2152800.0
2033003309,395200.0
2033003310,1976000.0
2041000201,
2041000203,
204100020801,327600.0
204100020809,1903200.0
204100020810,52000.0
2041000209,1560000.0
2041000210,41600.0
2041000603,
2041000606,62400.0
2041000610,
2041000611,
2041000901,
2041000902,
2041000904,
2041000908,1534000.0
2041000909,1768000.0
2041000911,
2043001201,1040000.0
2043001202,2516800.0
2043001204,686400.0
2043001205,494000.0
2043001206,1159600.0
2043001207,1128400.0
2043001209,1669200.0
2043001210,826800.0
2043001212,1409200.0
2043001401,1263600.0
2043001403,1705600.0
2043001404,962000.0
2043001405,2532400.0
2043001406,2641600.0
2043001409,1232400.0
204300141003,1248000.0
2043001411,1034800.0
2043001501,218400.0
2043001503,2100800.0
2043001504,873600.0
2043001505,1144000.0
2043001506,702000.0
2043001507,52000.0
2043001508,915200.0
2043001509,1534000.0
2043001510,790400.0
2051000105,1632800.0
2051000106,748800.0
2051000108,603200.0
2051000109,364000.0
2051000110,384800.0
2051000111,930800.0
2051000112,494000.0
2051000113,83200.0
2053000401,832000.0
2053000402,130000.0
2053000403,3265600.0
2053000404,2678000.0
2053000405,353600.0
2053000406,1079000.0
2053000407,1892800.0
2053000408,332800.0
2053000409,561600.0
2053000410,2355600.0
2053000902,1898000.0
2053000903,275600.0
2053000904,78000.0
2053000905,
2053000906,3473600.0
205300090606,889200.0
205300090611,1840800.0
2053000907,150800.0
2053000908,624000.0
2053000909,1747200.0
2053000910,197600.0
2053001302,1892800.0
2053001303,3712800.0
2053001304,3265600.0
2053001305,852800.0
2053001306,98800.0
2053001307,416000.0
205300130703,668200.0
2053001308,2007200.0
2053001309,1398800.0
205300130910,520000.0
2053001311,234000.0
2053001702,2392000.0
2053001704,512200.0
2053001705,306800.0
205300170503,613600.0
2053001706,1190800.0
2053001707,
2053001708,2043600.0
2053001709,930800.0
2053001710,1154400.0
2053003001,98800.0
2053003003,754000.0
2053003004,936000.0
2053003006,1424800.0
2053003007,930800.0
2053003008,1177800.0
2053003009,4212000.0
2053003010,967200.0
2063000301,260000.0
2063000302,582400.0
2063000303,156000.0
2063000306,104000.0
2063000307,1809600.0
2063000308,1838200.0
2063000309,208000.0
2063000310,858000.0
2073000502,
207300050203,187200.0
207300050204,1040000.0
2073000503,1014000.0
2073000504,1430000.0
2073000505,
2073000506,1112800.0
2073000507,832000.0
2073000508,455000.0
2073000509,395200.0
2073000510,930800.0
2073000601,1518400.0
2073000602,
2073000603,
2073000604,1664000.0
2073000605,130000.0
2073000606,2350400.0
2073000607,717600.0
2073000608,26000.0
2073000609,915200.0
2073000610,863200.0
2081000101,551200.0
2081000102,1331200.0
2081000104,
2081000106,
2081000107,
2081000109,759200.0
208100010902,
208100010903,
208100010905,
2081000110,1487200.0
2081000111,390000.0
2083000501,390000.0
2083000502,1300000.0
208300050203,655200.0
2083000503,3447600.0
2083000504,
2083000505,1144000.0
2083000506,124800.0
2083000507,239200.0
2083000508,2984800.0
2083000509,1773200.0
208300050903,2178800.0
208300050909,2152800.0
208300050912,1820000.0
2083000510,2277600.0
2083000701,10400.0
2083000702,
208300070203,
2083000703,1289600.0
2083000704,364000.0
208300070403,915200.0
2083000705,2912000.0
2083000706,5460000.0
2083000707,1404000.0
2083000708,1040000.0
2083000709,416000.0
2083000710,624000.0
2083000801,374400.0
2083000802,421200.0
2083000803,967200.0
2083000804,33800.0
2083000805,852800.0
208300080502,702000.0
2083000806,364000.0
2083000807,1580800.0
2083000808,1861600.0
2083000809,624000.0
208300080903,
2083000810,468000.0
2091000306,
2091000308,
2091000312,
2091000603,
2091000607,
2091000609,
209100061003,
2091000611,
2093003301,556400.0
2093003302,218400.0
2093003303,787800.0
2093003304,301600.0
2093003305,390000.0
2093003306,114400.0
209300330602,176800.0
209300330603,728000.0
2093003307,
2093003308,176800.0
2093003309,998400.0
2093003310,182000.0
2101000205,52000.0
2101000206,
2101000207,1721200.0
2101000211,
2102100170601,624000.0
2102100250103,
2103000402,2808000.0
2103000405,1294800.0
2103000406,254800.0
2103000407,722800.0
2103000408,436800.0
2103000409,884000.0
2103000410,1019200.0
2103000411,1029600.0
2103000602,1861600.0
2103000603,
2103000604,1055600.0
2103000605,1456000.0
2103000606,286000.0
2103000607,821600.0
2103000610,3125200.0
2103000611,1346800.0
2103000702,327600.0
2103000703,884000.0
2103000704,
2103000705,728000.0
2103000707,1404000.0
2103000708,260000.0
2103000709,286000.0
210300070904,436800.0
210300070905,332800.0
2103000710,384800.0
2103300030402,364000.0
2103300030410,1138800.0
2103300051102,208000.0
2104300060303,
2104300061103,
2104300080608,
210430008070202,
2105300080810,
2105300080812,2262000.0
2105300120203,468000.0
210530015130103,546000.0
2105300190609,624000.0
2105300300505,
2105300330706,2329600.0
210530033120204,
2107100010609,2262000.0
2107100010610,689000.0
2107300200304,1710800.0
2108300160809,2548000.0
210830020020505,
210830020090105,704600.0
2108300230402,
2108300230403,
2108300330205,2480400.0
2109300040606,780000.0
210930004090707,811200.0
2109300040911,4810000.0
210930004091101,
2110300050204,889200.0
2111000304,
2111000305,104000.0
2111000307,624000.0
211100030706,1138800.0
2111000308,
2111000311,780000.0
2111300051016,1638000.0
2112300060503,91000.0
2113000401,
2113000402,1898000.0
2113000403,
2113000404,754000.0
2113000405,1778400.0
2113000406,429000.0
2113000407,1014000.0
2113000408,5272800.0
2113000409,962000.0
2113000410,403000.0
2113000602,135200.0
2113000604,707200.0
2113000605,429000.0
2113000606,109200.0
2113000607,
2113000608,436800.0
2113000609,291200.0
2113000610,764400.0
2113000701,780000.0
2113000702,624000.0
2113000703,468000.0
2113000704,1060800.0
2113000705,686400.0
2113000706,1053000.0
2113000707,1112800.0
2113000708,52000.0
2113000709,41600.0
211300070903,2912000.0
211300070905,1060800.0
211300070906,1773200.0
2113000710,977600.0
2113000901,421200.0
2113000902,845000.0
2113000903,260000.0
2113000905,457600.0
211300090503,364000.0
211300090504,1669200.0
2113000906,2792400.0
2113000907,
2113000908,2366000.0
2113000909,1274000.0
2113000910,
2113300120904,
2113300210803,457600.0
2113300210804,
211530004040208,
2115300040703,2132000.0
2116300110803,2496000.0
2121000304,
2121000306,156000.0
2121000307,265200.0
2121000309,416000.0
2123000802,1120600.0
2123000803,1175200.0
2123000804,530400.0
2123000806,1289600.0
2123000807,1684800.0
2123000808,338000.0
2123000809,1170000.0
212300080905,
2123000810,1159600.0
2123000902,260000.0
2123000903,52000.0
2123000904,1076400.0
2123000905,78000.0
2123000906,156000.0
2123000907,946400.0
2123000909,1487200.0
2123000910,2059200.0
212300091004,1300000.0
212300091101,
2123001102,182000.0
2123001103,1861600.0
2123001106,509600.0
2123001107,208000.0
212300110703,1372800.0
2123001108,2329600.0
2123001109,150800.0
2123001110,1242800.0
212300111005,156000.0
2123001301,286000.0
2123001302,416000.0
2123001303,2147600.0
2123001305,665600.0
2123001307,462800.0
212300130804,
2123001309,910000.0
2123001310,3816800.0
2143000202,2288000.0
2143000203,379600.0
2143000204,1809600.0
2143000205,234000.0
2143000206,624000.0
2143000207,1102400.0
2143000208,650000.0
214300020802,728000.0
214300020804,124800.0
214300020806,46800.0
214300020807,312000.0
214300020808,936000.0
2143000210,1638000.0
2143000301,691600.0
2143000308,863200.0
2143000309,572000.0
2143000310,3105024.0
2151000101,1757600.0
2151000103,93600.0
2151000104,925600.0
2151000105,10400.0
2151000106,884000.0
2151000109,613600.0
2151000110,208000.0
2153000202,946400.0
2153000203,384800.0
2153000204,260000.0
2153000206,561600.0
2153000207,759200.0
2153000208,156000.0
2153000209,774800.0
2153000211,925600.0
2153000401,145600.0
2153000402,369200.0
2153000404,364000.0
2153000405,780000.0
2153000406,3484000.0
215300040603,
2153000408,314600.0
2153000409,353600.0
2153000410,1092000.0
2153000411,811200.0
2153000601,436800.0
2153000603,312000.0
2153000604,312000.0
2153000605,
2153000607,218400.0
215300060703,
215300060705,598000.0
2153000608,1742000.0
2153000609,728000.0
2153000610,436800.0
2153000701,494000.0
2153000702,1430000.0
2153000703,707200.0
2153000704,338000.0
2153000705,748800.0
2153000706,1008800.0
2153000707,182000.0
2153000708,613600.0
2153000709,234000.0
2153000710,1258400.0
2163000302,769600.0
2163000307,759200.0
2163000308,104000.0
2163000310,501800.0
2173000902,
2173000903,728000.0
2173000904,145600.0
2173000907,228800.0
2173000908,4836000.0
217300090803,
2173000909,956800.0
2173000912,1378000.0
2183003702,624000.0
2183003703,364000.0
2183003704,
2183003705,364000.0
2183003706,488800.0
2183003708,239200.0
2183003709,1482000.0
2183003710,1175200.0
2193000301,520000.0
2193000302,416000.0
2193000303,530400.0
2193000304,338000.0
2193000306,1144000.0
2193000307,1622400.0
2193000308,660400.0
2193000309,936000.0
2193000310,249600.0
2201300041005,608400.0
2201300060303,322400.0
2202300050903,457600.0
2203000102,395200.0
2203000103,915200.0
2203000104,561600.0
2203000107,707200.0
2203000108,364000.0
2203000109,1154400.0
2203000110,6510400.0
2203300080311,764400.0
220330033050102,1487200.0
2204100090702,
2205300090607,1055600.0
2205300090611,1154400.0
220530013070302,546000.0
220530013070304,1544400.0
2205300300802,1029600.0
2207300061006,364000.0
2208300050203,1508000.0
2208300050904,1040000.0
220830007040303,2168400.0
2210300041003,249600.0
2211100030303,1596400.0
2211100030305,1508000.0
221110003070606,494000.0
221110003070607,
2211100030707,1580800.0
2211300040703,863200.0
2211300060504,10400.0
2211300060807,972400.0
2212300091005,
221230011100502,
221230011100503,
2213000601,988000.0
2213000602,1331200.0
2213000603,208000.0
2213000604,208000.0
2213000607,1149200.0
2213000608,915200.0
2213000609,904800.0
2213000610,499200.0
221430002080802,436800.0
221430002080804,572000.0
221430002080806,509600.0
2215300020903,
221530004060305,
2222300221005,941200.0
2223002203,790400.0
2223002205,603200.0
2223002206,1601600.0
2223002207,811200.0
2223002208,1003600.0
2223002209,1355900.0
2223002210,4669600.0
222300221007,785200.0
222300221011,1835600.0
222300221018,291200.0
222300221020,644800.0
222300221023,491400.0
2223002601,1149200.0
2223002602,1580800.0
222300260301,213200.0
2223002604,582400.0
2223002606,696800.0
2223002607,124800.0
2223002608,842400.0
2223002609,811200.0
2223002610,2433600.0
2233001101,
2233001102,2298400.0
2233001103,1404000.0
2233001104,572000.0
2233001105,988000.0
2233001106,1378000.0
223300110603,1211600.0
223300110608,1435200.0
2233001107,1414400.0
2233001108,702000.0
2233001109,722800.0
2233001110,988000.0
2233001402,156000.0
2233001403,104000.0
2233001406,421200.0
2233001407,1196000.0
2233001408,618800.0
2233001410,494000.0
2233001802,31200.0
2233001803,1752400.0
2233001804,1840800.0
2233001805,46800.0
2233001806,384800.0
2233001807,3198000.0
223300180704,1032200.0
2233001808,
2233001809,1508000.0
2233001810,2236000.0
2233002201,608400.0
2233002202,530400.0
2233002203,2080000.0
2233002204,254800.0
2233002205,468000.0
2233002206,468000.0
2233002207,806000.0
2233002208,1502800.0
2233002209,1211600.0
2233002210,1497600.0
2233002601,
2233002603,
2233002604,1029600.0
2233002605,317200.0
2233002607,176800.0
2233002608,197600.0
2233002609,2532400.0
2233002902,6609200.0
2233002903,364000.0
2233002904,2267200.0
2233002905,988000.0
2233002906,
2233002908,936000.0
2233002909,208000.0
2233002910,2080000.0
2243001302,1107600.0
2243001303,395200.0
2243001304,468000.0
2243001305,634400.0
2243001306,595400.0
2243001307,1144000.0
2243001309,2397200.0
2243001310,4144400.0
224300131003,421200.0
224300131004,
224300131006,
2302300050203,416000.0
2302300051007,1050400.0
2302300080102,509600.0
230230010040203,452400.0
2302300100406,
2302300160112,1924000.0
2302300351202,
2303100021106,
230410004030404,858000.0
2304100041003,613600.0
2304100070802,
2304300140608,587600.0
2305100010207,
2306300060209,761800.0
230710005030603,
230710007040303,145600.0
2307300170803,390000.0
2307300220102,353600.0
2308300040103,
2308300040405,83200.0
2309300010302,1034800.0
2309300010303,676000.0
230930001090308,611000.0
2309300020710,104000.0
2310300100405,998400.0
2311300030305,785200.0
2315300160303,280800.0
2317300090101,
2317300090103,52000.0
231730009100411,1913600.0
231730009100504,338000.0
2317300110305,1073800.0
2318300030106,322400.0
2320300211001,624000.0
2320300241005,260000.0
2321300280802,790400.0
2401300030408,52000.0
2402300070804,
2402300160905,520000.0
2402300160906,3510000.0
2402300301008,
2402300301009,
2403100020903,457600.0
2403300060102,2449200.0
2404300060304,244400.0
240430010030403,1794000.0
240430010030406,1586000.0
2405100050603,1289600.0
2410300260803,3016000.0
2410300290303,
241030038080403,
2411100021110,509600.0
2413300030103,1482000.0
2417300140909,52000.0
2417300170704,
2417300170706,1081600.0
2418300200305,
2418300230206,2548000.0
2418300230210,4160000.0
2419300350905,104000.0
30104300061104,
30104300080602,
30105300190602,624000.0
30106300070605,
3010730012030203,
3010730016100203,
3010830020020503,920400.0
301101000102050,
30110300050207,3900000.0
30110300050208,780000.0
30110300050802,
30113300141003,
30113300141004,936000.0
3013000301,1674400.0
3013000302,624000.0
3013000303,1040000.0
3013000304,1019200.0
3013000305,2028000.0
3013000306,52000.0
3013000308,1560000.0
3013000309,1684800.0
3013000310,249600.0
30201300040603,1778400.0
30201300040606,218400.0
30201300041003,
30201300060403,629200.0
30201300080915,884000.0
30204300120913,1466400.0
30208300050203,4368000.0
3021000201,
3021000203,41600.0
3021000205,1378000.0
3021000207,728000.0
3021000210,2828800.0
3021000211,759200.0
3021000212,
3021000213,644800.0
30210300060311,254800.0
30211230006050302,330200.0
30211300070503,686400.0
30212300111003,
30218300370504,1747200.0
