,familysize,hh
4173001404,6,4173001404
2091000607,6,2091000607
3023000504,6,3023000504
3113000306,6,3113000306
4093000510,6,4093000510
3173001106,6,3173001106
2053000907,6,2053000907
1083000903,6,1083000903
3203002701,6,3203002701
310100010807,6,310100010807
208100010903,6,208100010903
1113000109,6,1113000109
3073002002,6,3073002002
3103001008,6,3103001008
4063000805,6,4063000805
4133000307,6,4133000307
4023000708,6,4023000708
1131000609,6,1131000609
4043000801,6,4043000801
2083000801,6,2083000801
3213003005,6,3213003005
4023003010,6,4023003010
2143000309,6,2143000309
221430002080806,6,221430002080806
1053000805,6,1053000805
1053001910,6,1053001910
3103001001,6,3103001001
212300080905,6,212300080905
1131000701,6,1131000701
1053001906,6,1053001906
203300330511,6,203300330511
3071000704,6,3071000704
4113000908,6,4113000908
3203002111,6,3203002111
1021001704,6,1021001704
1083003009,6,1083003009
4063000801,6,4063000801
2173000904,6,2173000904
4021000201,6,4021000201
1083002303,6,1083002303
3041000703,6,3041000703
3023003501,6,3023003501
1021003103,6,1021003103
1163001110,6,1163001110
2233001110,6,2233001110
1021001306,6,1021001306
2233001804,6,2233001804
4063000804,6,4063000804
4023002005,6,4023002005
1073001608,6,1073001608
1133001003,6,1133001003
109300040907,6,109300040907
3041000409,6,3041000409
4041000302,6,4041000302
4023002503,6,4023002503
1021001910,6,1021001910
3103000809,6,3103000809
2208300050904,6,2208300050904
3193001203,6,3193001203
4041000309,6,4041000309
2113000902,6,2113000902
1021000710,6,1021000710
1113000311,6,1113000311
2123001102,6,2123001102
3163001603,6,3163001603
1053002302,6,1053002302
3181000101,6,3181000101
1083001613,6,1083001613
4103003812,6,4103003812
3133000304,6,3133000304
2108300330205,6,2108300330205
2013000406,6,2013000406
3203001802,6,3203001802
2033003308,6,2033003308
1133001209,6,1133001209
3203001807,6,3203001807
2083000510,6,2083000510
1021002910,6,1021002910
2033000806,6,2033000806
1021001210,6,1021001210
4133000309,6,4133000309
3063000601,6,3063000601
1073002008,6,1073002008
3183000308,6,3183000308
113300080103,6,113300080103
1153003107,6,1153003107
4043000608,6,4043000608
3041000204,6,3041000204
1113000502,6,1113000502
3073001803,6,3073001803
1163001107,6,1163001107
2123000904,6,2123000904
1131000203,6,1131000203
3213002307,6,3213002307
1053000804,6,1053000804
302300051004,6,302300051004
1071000207,6,1071000207
2233002207,6,2233002207
2193000303,6,2193000303
4143000302,6,4143000302
3033000608,6,3033000608
4023003007,6,4023003007
2031000405,6,2031000405
4101000108,6,4101000108
4171000810,6,4171000810
317300091003,6,317300091003
2151000104,6,2151000104
2013000906,6,2013000906
1053002309,6,1053002309
2153000202,6,2153000202
3023001602,6,3023001602
3033000604,6,3033000604
1063000706,6,1063000706
2317300110305,6,2317300110305
4043000806,6,4043000806
4093000505,6,4093000505
3073002503,6,3073002503
4183002002,6,4183002002
1121000109,6,1121000109
3173001109,6,3173001109
3071000508,6,3071000508
4113000706,6,4113000706
3103001201,6,3103001201
1083001307,6,1083001307
3023000305,6,3023000305
4023001105,6,4023001105
1063000508,6,1063000508
4023002006,6,4023002006
1083002709,6,1083002709
1083001309,6,1083001309
4021000206,6,4021000206
2013000808,6,2013000808
3213003010,6,3213003010
1053002303,6,1053002303
2013000408,6,2013000408
3023001305,6,3023001305
113300120702,6,113300120702
4073000306,6,4073000306
3101000102,6,3101000102
1073002307,6,1073002307
4141000111,6,4141000111
1053003008,6,1053003008
4051000502,6,4051000502
1083000604,6,1083000604
1083003006,6,1083003006
1103000904,6,1103000904
2013000804,6,2013000804
2173000905,6,2173000905
1143000308,6,1143000308
2103000407,6,2103000407
2153000708,6,2153000708
4153000610,6,4153000610
3191000502,6,3191000502
1103000507,6,1103000507
4113000606,6,4113000606
3183000205,6,3183000205
211300090504,6,211300090504
3051000110,6,3051000110
1073002003,6,1073002003
2102100170601,6,2102100170601
1153000407,6,1153000407
1133001405,6,1133001405
4063001306,6,4063001306
4023001108,6,4023001108
1103000711,6,1103000711
3063000701,6,3063000701
3023001304,6,3023001304
1021002610,6,1021002610
3073001709,6,3073001709
3033003302,6,3033003302
3101000109,6,3101000109
4013000503,6,4013000503
4043001205,6,4043001205
3213003002,6,3213003002
4053000605,6,4053000605
2223002606,6,2223002606
4183002304,6,4183002304
2043001504,6,2043001504
1153000402,6,1153000402
410300380804,6,410300380804
2303100021106,6,2303100021106
307300170803,6,307300170803
2053000402,6,2053000402
410300290303,6,410300290303
1153003101,6,1153003101
3093000205,6,3093000205
214300020806,6,214300020806
3071000208,6,3071000208
4023003004,6,4023003004
3103001003,6,3103001003
3073002201,6,3073002201
3203002704,6,3203002704
208300080502,6,208300080502
2116300110803,6,2116300110803
2203300080311,6,2203300080311
1053001509,6,1053001509
2223002208,6,2223002208
4103002606,6,4103002606
1021002010,6,1021002010
2123000906,6,2123000906
3063000705,6,3063000705
2041000909,6,2041000909
3213002306,6,3213002306
3183000207,6,3183000207
1021001405,6,1021001405
2123001310,6,2123001310
2031000406,6,2031000406
4023002509,6,4023002509
1131000205,6,1131000205
2073000601,6,2073000601
3183000409,6,3183000409
2223002207,6,2223002207
223300180704,6,223300180704
2121000309,6,2121000309
3033000904,6,3033000904
2053000405,6,2053000405
1081000201,6,1081000201
2041000201,6,2041000201
2203000102,6,2203000102
3203003006,6,3203003006
310300070103,6,310300070103
1021001709,6,1021001709
1021000811,6,1021000811
2041000908,6,2041000908
2103300030410,6,2103300030410
3073001805,6,3073001805
3173001003,6,3173001003
2033002308,6,2033002308
2233001810,6,2233001810
1131000710,6,1131000710
411300090606,6,411300090606
1131000410,6,1131000410
2103000402,6,2103000402
4043001201,6,4043001201
4023002510,6,4023002510
4111000203,6,4111000203
2233002906,6,2233002906
1021001004,6,1021001004
2053000409,6,2053000409
3103000908,6,3103000908
1021000607,6,1021000607
414300050305,6,414300050305
1021000102,6,1021000102
2093003301,6,2093003301
4083000406,6,4083000406
4113000408,6,4113000408
1083001603,6,1083001603
2083000708,6,2083000708
4113000404,6,4113000404
3023000302,6,3023000302
303300090702,6,303300090702
4033000705,6,4033000705
3033000602,6,3033000602
1083000902,6,1083000902
1133002107,6,1133002107
2073000502,6,2073000502
210530033120204,6,210530033120204
3203003005,6,3203003005
2302300050203,6,2302300050203
309300010903,6,309300010903
1133001410,6,1133001410
2123001109,6,2123001109
3111000102,6,3111000102
2143000206,6,2143000206
2233002910,6,2233002910
3193001210,6,3193001210
1021002407,6,1021002407
3193001208,6,3193001208
4083000211,6,4083000211
3023000510,6,3023000510
4193003207,6,4193003207
2317300090101,6,2317300090101
1021002312,6,1021002312
1073001605,6,1073001605
208300050903,6,208300050903
3101000108,6,3101000108
1153002709,6,1153002709
1021001408,6,1021001408
3023000306,6,3023000306
4133000305,6,4133000305
1021002603,6,1021002603
3073002504,6,3073002504
4023002502,6,4023002502
4143000507,6,4143000507
2083000808,6,2083000808
2223002203,6,2223002203
4113000702,6,4113000702
3033001511,6,3033001511
3083000111,6,3083000111
2033001801,6,2033001801
4173001709,6,4173001709
3043001408,6,3043001408
412300050902,6,412300050902
2243001306,6,2243001306
4141000108,5,4141000108
210830020090105,5,210830020090105
4043000605,5,4043000605
212300091101,5,212300091101
1021001407,5,1021001407
302300051003,5,302300051003
3073001207,5,3073001207
2233002205,5,2233002205
1043000402,5,1043000402
2153000603,5,2153000603
3033000910,5,3033000910
2143000301,5,2143000301
3023003510,5,3023003510
3073002303,5,3073002303
3213002107,5,3213002107
2105300330706,5,2105300330706
1051000301,5,1051000301
224300131003,5,224300131003
105300300504,5,105300300504
3133000106,5,3133000106
1073002303,5,1073002303
1043000408,5,1043000408
4043001202,5,4043001202
1163001301,5,1163001301
3203002703,5,3203002703
1153003103,5,1153003103
3023001808,5,3023001808
4183002003,5,4183002003
304100020709,5,304100020709
4133000303,5,4133000303
4143000503,5,4143000503
4041000306,5,4041000306
1053002308,5,1053002308
320300301003,5,320300301003
2033002307,5,2033002307
4173001706,5,4173001706
4051000206,5,4051000206
310300071002,5,310300071002
3113000307,5,3113000307
4113000711,5,4113000711
2208300050203,5,2208300050203
3173001009,5,3173001009
3023000808,5,3023000808
3173001107,5,3173001107
4053001010,5,4053001010
4043001003,5,4043001003
4173001704,5,4173001704
4083000401,5,4083000401
2307300220102,5,2307300220102
4073000307,5,4073000307
1021003109,5,1021003109
230930001090308,5,230930001090308
2153000408,5,2153000408
1103000908,5,1103000908
3203001810,5,3203001810
307100050306,5,307100050306
2413300030103,5,2413300030103
4033000907,5,4033000907
1123000301,5,1123000301
2233001806,5,2233001806
4133000206,5,4133000206
4093000903,5,4093000903
1043000406,5,1043000406
2033003304,5,2033003304
3041000706,5,3041000706
3213002305,5,3213002305
1123000309,5,1123000309
3191000507,5,3191000507
104300040906,5,104300040906
2153000705,5,2153000705
317300110302,5,317300110302
3073001708,5,3073001708
1063000902,5,1063000902
3041000701,5,3041000701
2233002604,5,2233002604
2233002608,5,2233002608
3071000702,5,3071000702
1071000208,5,1071000208
1133002105,5,1133002105
4103003806,5,4103003806
2063000308,5,2063000308
205300130910,5,205300130910
30204300120913,5,30204300120913
222300221020,5,222300221020
2213000604,5,2213000604
2093003303,5,2093003303
3103000804,5,3103000804
310300071007,5,310300071007
2153000411,5,2153000411
1053000809,5,1053000809
3031000210,5,3031000210
2183003702,5,2183003702
3153001602,5,3153001602
3013000306,5,3013000306
1033000304,5,1033000304
4061000303,5,4061000303
2223002602,5,2223002602
4171000802,5,4171000802
201300080905,5,201300080905
4133000201,5,4133000201
1021002901,5,1021002901
1133001610,5,1133001610
1103000708,5,1103000708
4033000606,5,4033000606
3073002507,5,3073002507
4033000610,5,4033000610
307300170702,5,307300170702
3103000902,5,3103000902
3041000402,5,3041000402
4041000303,5,4041000303
3093000105,5,3093000105
1021001713,5,1021001713
3101000103,5,3101000103
2215300020903,5,2215300020903
3103001211,5,3103001211
3173001002,5,3173001002
4033000905,5,4033000905
4183001107,5,4183001107
4083000409,5,4083000409
1021000701,5,1021000701
1133002308,5,1133002308
3183000301,5,3183000301
2309300010302,5,2309300010302
2107100010610,5,2107100010610
4143000306,5,4143000306
30307100050303,5,30307100050303
2123000902,5,2123000902
4063001305,5,4063001305
105300330702,5,105300330702
3133000201,5,3133000201
1131000409,5,1131000409
4033000607,5,4033000607
2111300051016,5,2111300051016
2183003710,5,2183003710
1163001302,5,1163001302
1103000901,5,1103000901
2113000903,5,2113000903
3063000610,5,3063000610
3073002310,5,3073002310
3213002805,5,3213002805
2083000505,5,2083000505
4153000902,5,4153000902
2123000910,5,2123000910
1123000308,5,1123000308
3083000109,5,3083000109
3071000507,5,3071000507
4043001209,5,4043001209
4153000605,5,4153000605
3113000401,5,3113000401
4063001105,5,4063001105
3041000404,5,3041000404
1083002008,5,1083002008
1131000705,5,1131000705
1083002009,5,1083002009
1043000807,5,1043000807
4083000209,5,4083000209
4153000609,5,4153000609
4021000205,5,4021000205
1021002802,5,1021002802
2043001506,5,2043001506
3111000107,5,3111000107
4053000607,5,4053000607
3183000304,5,3183000304
4053001006,5,4053001006
3083000405,5,3083000405
1113000305,5,1113000305
215300040603,5,215300040603
115300040402,5,115300040402
1081000301,5,1081000301
1021002210,5,1021002210
1053000403,5,1053000403
4051000506,5,4051000506
2404300060304,5,2404300060304
3043000901,5,3043000901
2063000306,5,2063000306
1063000301,5,1063000301
1053001201,5,1053001201
3103000606,5,3103000606
4113000703,5,4113000703
1103000704,5,1103000704
2233002909,5,2233002909
1063000704,5,1063000704
2053000905,5,2053000905
3041000208,5,3041000208
2183003705,5,2183003705
1083000907,5,1083000907
2053000906,5,2053000906
3113000409,5,3113000409
4143000506,5,4143000506
1083003307,5,1083003307
2103000703,5,2103000703
3173000905,5,3173000905
102100171003,5,102100171003
3103000910,5,3103000910
1073002306,5,1073002306
103300030403,5,103300030403
2033000809,5,2033000809
4013000305,5,4013000305
1021002711,5,1021002711
4023000704,5,4023000704
2043001510,5,2043001510
412300050906,5,412300050906
1021000406,5,1021000406
3093000103,5,3093000103
408300040503,5,408300040503
2123000807,5,2123000807
2233002905,5,2233002905
3073002306,5,3073002306
1021002605,5,1021002605
30307300180809,5,30307300180809
2108300160809,5,2108300160809
1101000107,5,1101000107
1113000101,5,1113000101
2023000707,5,2023000707
1021003205,5,1021003205
4163000701,5,4163000701
2402300301008,5,2402300301008
1093000401,5,1093000401
1131000608,5,1131000608
1053001908,5,1053001908
3210300060203,5,3210300060203
3073002301,5,3073002301
4113000709,5,4113000709
1033000511,5,1033000511
2113000606,5,2113000606
3073002510,5,3073002510
1063000510,5,1063000510
4103002904,5,4103002904
3173001010,5,3173001010
1021001202,5,1021001202
1131000704,5,1131000704
3101000408,5,3101000408
1113000506,5,1113000506
2083000704,5,2083000704
2233001109,5,2233001109
2023000503,5,2023000503
3183000309,5,3183000309
3023001306,5,3023001306
3013000304,5,3013000304
3083000410,5,3083000410
1133001912,5,1133001912
4183001109,5,4183001109
3043000910,5,3043000910
3021000213,5,3021000213
1123000606,5,1123000606
208300050909,5,208300050909
4153000410,5,4153000410
2233001104,5,2233001104
2211100030303,5,2211100030303
240430010030403,5,240430010030403
4183002307,5,4183002307
3023000303,5,3023000303
2053001707,5,2053001707
3173001101,5,3173001101
3103001006,5,3103001006
1021000711,5,1021000711
2033003303,5,2033003303
2013000601,5,2013000601
211300070903,5,211300070903
102100080803,5,102100080803
1021002702,5,1021002702
1131000413,5,1131000413
4123000510,5,4123000510
3071000703,5,3071000703
2309300020710,5,2309300020710
309300020706,5,309300020706
2193000307,5,2193000307
4153000409,5,4153000409
2053000903,5,2053000903
2083000805,5,2083000805
3043000904,5,3043000904
2083000703,5,2083000703
1021002903,5,1021002903
2233001808,5,2233001808
4171000807,5,4171000807
1043000407,5,1043000407
2210300041003,5,2210300041003
310300071003,5,310300071003
2402300070804,5,2402300070804
1021002405,5,1021002405
3073002203,5,3073002203
1013000204,5,1013000204
2211300060504,5,2211300060504
307300180803,5,307300180803
3203002706,5,3203002706
3103001007,5,3103001007
3083000106,5,3083000106
4123000304,5,4123000304
1053002609,5,1053002609
4143000501,5,4143000501
3213002102,5,3213002102
4073000701,5,4073000701
1083001302,5,1083001302
4051000205,5,4051000205
4033000409,5,4033000409
4043000807,5,4043000807
4043001008,5,4043001008
3073002208,5,3073002208
1021000207,5,1021000207
2031000407,5,2031000407
1033000505,5,1033000505
1071000206,5,1071000206
3013000303,5,3013000303
1073002309,5,1073002309
2417300170706,5,2417300170706
2083000501,5,2083000501
404300081004,5,404300081004
1133001407,5,1133001407
108300090202,5,108300090202
3013000302,5,3013000302
1153003102,5,1153003102
3213002309,5,3213002309
4113000604,5,4113000604
3103000609,5,3103000609
1131000207,5,1131000207
3073001204,5,3073001204
4183001111,5,4183001111
223300110603,5,223300110603
3063000612,5,3063000612
4023002003,5,4023002003
413300031003,5,413300031003
3103000803,5,3103000803
3183000403,5,3183000403
3033000609,5,3033000609
3103000703,5,3103000703
3133000108,5,3133000108
2307300170803,5,2307300170803
3101000105,5,3101000105
302300050205,5,302300050205
2233002609,5,2233002609
3133000209,5,3133000209
1131000209,5,1131000209
1053003002,5,1053003002
1133002303,5,1133002303
1153003106,5,1153003106
1021000506,5,1021000506
3203002105,5,3203002105
1083002302,5,1083002302
3041000401,5,3041000401
4033000911,5,4033000911
3023000507,5,3023000507
2153000701,5,2153000701
1021001810,5,1021001810
411300060107,5,411300060107
1063000509,5,1063000509
3113000301,5,3113000301
1123000307,5,1123000307
2043001404,5,2043001404
3023000505,5,3023000505
1063000311,5,1063000311
202300071002,5,202300071002
2233001406,5,2233001406
4103003808,5,4103003808
3033000606,5,3033000606
1133001903,5,1133001903
319300120204,5,319300120204
4113000710,5,4113000710
1131000604,5,1131000604
4023001610,5,4023001610
4113000705,5,4113000705
4041000305,5,4041000305
1053001903,5,1053001903
2113000709,5,2113000709
406300110502,5,406300110502
3083000406,5,3083000406
4141000102,5,4141000102
4041000307,5,4041000307
3203002404,5,3203002404
4063001302,5,4063001302
2021000106,5,2021000106
4043001005,5,4043001005
4183001103,5,4183001103
4113000707,5,4113000707
105300331202,5,105300331202
1103001209,5,1103001209
2115300040703,5,2115300040703
2233002903,5,2233002903
210930004090707,5,210930004090707
4183002308,5,4183002308
4153000701,5,4153000701
3023001009,5,3023001009
4103002908,5,4103002908
2203000104,5,2203000104
1021001902,5,1021001902
105300151301,5,105300151301
1083003302,4,1083003302
2233001408,4,2233001408
3103000604,4,3103000604
1153002710,4,1153002710
4163000703,4,4163000703
403300091103,4,403300091103
1053001505,4,1053001505
30106300070605,4,30106300070605
1033000509,4,1033000509
30210300060311,4,30210300060311
1073000807,4,1073000807
321300280103,4,321300280103
1021002804,4,1021002804
3203002409,4,3203002409
1021002207,4,1021002207
1113000507,4,1113000507
4053001004,4,4053001004
2033002809,4,2033002809
3203002107,4,3203002107
1021001308,4,1021001308
3103000709,4,3103000709
2183003703,4,2183003703
3203003004,4,3203003004
1021001512,4,1021001512
2302300100406,4,2302300100406
4173001701,4,4173001701
4093000507,4,4093000507
1163001304,4,1163001304
1021002301,4,1021002301
1071000110,4,1071000110
2108300230402,4,2108300230402
1021003203,4,1021003203
3181000104,4,3181000104
2207300061006,4,2207300061006
3033000905,4,3033000905
3043000907,4,3043000907
1053001513,4,1053001513
1073001205,4,1073001205
2123000907,4,2123000907
3183000407,4,3183000407
3213002806,4,3213002806
1083002704,4,1083002704
2302300160108,4,2302300160108
3083000206,4,3083000206
4113000403,4,4113000403
1083002001,4,1083002001
2211300040703,4,2211300040703
1021002205,4,1021002205
211530004040208,4,211530004040208
1073001209,4,1073001209
1021001501,4,1021001501
1053001902,4,1053001902
4033000704,4,4033000704
3043001405,4,3043001405
2233002601,4,2233002601
3041000407,4,3041000407
208300050203,4,208300050203
4043000602,4,4043000602
4091000203,4,4091000203
1063000307,4,1063000307
1083002304,4,1083002304
4193003508,4,4193003508
1103000909,4,1103000909
203300330504,4,203300330504
2123000903,4,2123000903
4113000907,4,4113000907
3153001605,4,3153001605
2193000301,4,2193000301
2103000411,4,2103000411
115300040703,4,115300040703
30311100010608,4,30311100010608
405100050604,4,405100050604
1063000503,4,1063000503
1083003007,4,1083003007
1021002007,4,1021002007
2153000204,4,2153000204
212300110703,4,212300110703
4143000313,4,4143000313
1021002201,4,1021002201
4023002507,4,4023002507
4023002505,4,4023002505
108300200202,4,108300200202
3043000906,4,3043000906
2041000902,4,2041000902
302300051008,4,302300051008
407300090302,4,407300090302
1083000901,4,1083000901
303100021105,4,303100021105
4051000503,4,4051000503
1063000511,4,1063000511
1153000401,4,1153000401
302300351203,4,302300351203
2204100090702,4,2204100090702
2213000607,4,2213000607
3073001703,4,3073001703
4123000308,4,4123000308
1163001105,4,1163001105
4083000210,4,4083000210
4033000708,4,4033000708
2023000706,4,2023000706
1073000803,4,1073000803
4083000402,4,4083000402
4173001703,4,4173001703
2043001212,4,2043001212
111300051004,4,111300051004
2013000806,4,2013000806
2023000506,4,2023000506
2153000706,4,2153000706
1041000213,4,1041000213
1073001610,4,1073001610
3183000303,4,3183000303
3023001609,4,3023001609
209300330603,4,209300330603
1121000111,4,1121000111
1021000608,4,1021000608
116300131002,4,116300131002
4173001403,4,4173001403
4091000206,4,4091000206
2233001805,4,2233001805
3133000309,4,3133000309
1081000309,4,1081000309
2222300221005,4,2222300221005
4023001107,4,4023001107
4073000507,4,4073000507
4033000408,4,4033000408
4063001309,4,4063001309
2053000401,4,2053000401
2053001302,4,2053001302
2043001503,4,2043001503
4043001208,4,4043001208
2143000205,4,2143000205
30320300211007,4,30320300211007
1071000104,4,1071000104
2083000803,4,2083000803
3203002407,4,3203002407
30105300190602,4,30105300190602
3051000103,4,3051000103
2193000309,4,2193000309
2113000609,4,2113000609
1083001606,4,1083001606
2304300140608,4,2304300140608
1063000504,4,1063000504
4133000308,4,4133000308
2213000609,4,2213000609
3033003306,4,3033003306
310300100403,4,310300100403
4043000603,4,4043000603
321300280803,4,321300280803
2233001108,4,2233001108
1033000301,4,1033000301
2302300080102,4,2302300080102
211300070905,4,211300070905
1063000907,4,1063000907
3083000404,4,3083000404
1083002004,4,1083002004
4043000808,4,4043000808
1053001204,4,1053001204
1131000605,4,1131000605
1021000612,4,1021000612
2205300090611,4,2205300090611
1153000403,4,1153000403
2153000207,4,2153000207
3203002403,4,3203002403
2102100250103,4,2102100250103
304300140803,4,304300140803
106300030505,4,106300030505
1083001604,4,1083001604
3183000410,4,3183000410
321300210601,4,321300210601
1071000101,4,1071000101
4063001106,4,4063001106
4033000602,4,4033000602
113100030302,4,113100030302
4183002006,4,4183002006
1021002107,4,1021002107
403300091101,4,403300091101
3073001810,4,3073001810
2093003305,4,2093003305
220530013070302,4,220530013070302
2233001101,4,2233001101
2033001808,4,2033001808
4173001406,4,4173001406
214300020808,4,214300020808
1021001302,4,1021001302
2153000610,4,2153000610
3183000310,4,3183000310
2123000802,4,2123000802
4023003008,4,4023003008
1133001008,4,1133001008
30211300070503,4,30211300070503
401300030903,4,401300030903
102100110904,4,102100110904
3133000210,4,3133000210
210300070904,4,210300070904
2053001704,4,2053001704
1073001202,4,1073001202
1021000213,4,1021000213
2123001106,4,2123001106
1081000302,4,1081000302
3173000903,4,3173000903
108100020203,4,108100020203
3063000703,4,3063000703
102100140204,4,102100140204
1021001206,4,1021001206
1021002308,4,1021002308
3103000907,4,3103000907
1063000701,4,1063000701
1071000103,4,1071000103
3173001104,4,3173001104
1083002301,4,1083002301
1153000404,4,1153000404
1103000502,4,1103000502
1041000206,4,1041000206
403100020911,4,403100020911
4101000105,4,4101000105
3104300060308,4,3104300060308
307300220105,4,307300220105
4153000907,4,4153000907
3083000401,4,3083000401
4023000703,4,4023000703
3133000311,4,3133000311
110300091001,4,110300091001
3101000107,4,3101000107
205300090606,4,205300090606
3033001505,4,3033001505
2031000110,4,2031000110
404300081003,4,404300081003
106300051004,4,106300051004
4023002009,4,4023002009
4113000901,4,4113000901
3051000102,4,3051000102
3073002005,4,3073002005
1053001909,4,1053001909
3093000113,4,3093000113
2021000109,4,2021000109
3051000106,4,3051000106
110300090303,4,110300090303
4143000305,4,4143000305
1093000403,4,1093000403
3041000702,4,3041000702
4103002909,4,4103002909
2053001710,4,2053001710
4043000805,4,4043000805
1133001605,4,1133001605
108100020802,4,108100020802
110100010203,4,110100010203
4123000502,4,4123000502
402300070201,4,402300070201
3063000710,4,3063000710
3193001209,4,3193001209
3041000209,4,3041000209
3213002801,4,3213002801
2043001401,4,2043001401
207300050203,4,207300050203
2201300060303,4,2201300060303
4023001606,4,4023001606
1021001809,4,1021001809
4073000711,4,4073000711
3041000408,4,3041000408
1021000705,4,1021000705
2173000903,4,2173000903
310300100301,4,310300100301
1021002611,4,1021002611
208300070403,4,208300070403
3023001006,4,3023001006
2033001807,4,2033001807
307100070403,4,307100070403
406300081003,4,406300081003
404300081006,4,404300081006
1053003304,4,1053003304
1063000702,4,1063000702
2173000909,4,2173000909
2123000808,4,2123000808
3010830020020503,4,3010830020020503
3103001203,4,3103001203
1043000811,4,1043000811
3093000107,4,3093000107
3073002304,4,3073002304
104300080702,4,104300080702
2223002608,4,2223002608
1021002208,4,1021002208
1163001102,4,1163001102
2183003704,4,2183003704
4083000203,4,4083000203
302300080103,4,302300080103
415300040902,4,415300040902
4091000210,4,4091000210
1041000211,4,1041000211
2306300060209,4,2306300060209
4023001110,4,4023001110
2083000707,4,2083000707
3213002108,4,3213002108
1021001403,4,1021001403
4033000604,4,4033000604
1053001210,4,1053001210
307300220903,4,307300220903
1021000405,4,1021000405
4083000405,4,4083000405
3103000710,4,3103000710
2033000802,4,2033000802
105300260802,4,105300260802
3183000402,4,3183000402
2043001205,4,2043001205
3031000211,4,3031000211
1163001310,4,1163001310
1153003110,4,1153003110
1033000303,4,1033000303
1083002708,4,1083002708
4173001702,4,4173001702
4183001104,4,4183001104
1133001010,4,1133001010
4083000403,4,4083000403
115300040702,4,115300040702
4063001310,4,4063001310
1053000408,4,1053000408
410300290503,4,410300290503
108300270903,4,108300270903
2073000605,4,2073000605
304100040304,4,304100040304
221430002080802,4,221430002080802
3073001206,4,3073001206
1021002106,4,1021002106
1133001601,4,1133001601
3153001604,4,3153001604
2419300350905,4,2419300350905
1123000603,4,1123000603
215300060703,4,215300060703
211300090503,4,211300090503
408300040504,4,408300040504
203100040604,4,203100040604
4123000303,4,4123000303
2104300080608,4,2104300080608
105300260602,4,105300260602
2193000302,4,2193000302
3183000302,4,3183000302
223300110608,4,223300110608
3133000204,4,3133000204
1021001301,4,1021001301
3043001410,4,3043001410
3023000805,4,3023000805
2302300351202,4,2302300351202
2104300060303,4,2104300060303
4023000706,4,4023000706
3103000707,4,3103000707
3101000402,4,3101000402
4171000803,4,4171000803
30201300040606,3,30201300040606
1143000303,3,1143000303
102100260606,3,102100260606
1133001005,3,1133001005
1083001304,3,1083001304
1083002707,3,1083002707
3073002305,3,3073002305
209300330602,3,209300330602
2212300091005,3,2212300091005
1133000801,3,1133000801
1073002304,3,1073002304
2091000308,3,2091000308
1053002307,3,1053002307
1133001607,3,1133001607
30212300111003,3,30212300111003
3093000210,3,3093000210
3021000203,3,3021000203
1103000906,3,1103000906
2023000709,3,2023000709
2320300211001,3,2320300211001
4193003507,3,4193003507
2233002904,3,2233002904
3213002807,3,3213002807
1021002204,3,1021002204
4123000509,3,4123000509
3023003504,3,3023003504
103300051102,3,103300051102
1021003412,3,1021003412
2083000804,3,2083000804
4033000903,3,4033000903
2411100021110,3,2411100021110
3083000102,3,3083000102
302300050202,3,302300050202
2123000804,3,2123000804
3023000304,3,3023000304
3203001808,3,3203001808
3203002102,3,3203002102
1083000909,3,1083000909
2113300210804,3,2113300210804
30401300030902,3,30401300030902
2113000401,3,2113000401
2081000104,3,2081000104
30321300300708,3,30321300300708
2143000208,3,2143000208
4123000309,3,4123000309
3041000708,3,3041000708
3023001312,3,3023001312
4153000901,3,4153000901
1133002305,3,1133002305
1131000404,3,1131000404
30321300300703,3,30321300300703
3103000601,3,3103000601
1133002102,3,1133002102
307300250904,3,307300250904
1073001201,3,1073001201
2121000307,3,2121000307
4153000706,3,4153000706
417300170903,3,417300170903
2113000407,3,2113000407
4111000204,3,4111000204
3183000209,3,3183000209
222300221018,3,222300221018
4063001102,3,4063001102
2031000106,3,2031000106
403100020904,3,403100020904
2033003309,3,2033003309
2051000112,3,2051000112
2153000703,3,2153000703
4013000507,3,4013000507
110100010206,3,110100010206
413300021007,3,413300021007
1113000302,3,1113000302
104300060305,3,104300060305
1043000604,3,1043000604
30303100021103,3,30303100021103
230230010040203,3,230230010040203
1133000802,3,1133000802
320300270708,3,320300270708
304100070105,3,304100070105
106300051003,3,106300051003
1143000305,3,1143000305
204300141003,3,204300141003
403300091108,3,403300091108
302300030303,3,302300030303
3073002007,3,3073002007
321300300802,3,321300300802
1083002309,3,1083002309
2308300040405,3,2308300040405
3010730012030203,3,3010730012030203
2111000304,3,2111000304
2418300230206,3,2418300230206
1051000310,3,1051000310
2183003706,3,2183003706
1083001612,3,1083001612
2023000504,3,2023000504
3103000702,3,3103000702
1021000805,3,1021000805
2091000611,3,2091000611
4031000210,3,4031000210
310100011003,3,310100011003
1043000802,3,1043000802
4111000209,3,4111000209
1073002305,3,1073002305
1123000303,3,1123000303
310300100303,3,310300100303
4053000602,3,4053000602
201300041004,3,201300041004
3213003004,3,3213003004
1073002011,3,1073002011
4083000410,3,4083000410
2043001507,3,2043001507
2103300051102,3,2103300051102
310300090204,3,310300090204
1053001512,3,1053001512
209100061003,3,209100061003
2153000607,3,2153000607
104300060303,3,104300060303
208100010905,3,208100010905
2308300040103,3,2308300040103
1021000503,3,1021000503
102100150406,3,102100150406
3023000307,3,3023000307
1081000208,3,1081000208
3023001008,3,3023001008
4051000507,3,4051000507
3103001004,3,3103001004
