region,urban,year,month,sregion,inflation,ctotal,ctotal_dur,ctotal_gift,cfood,cnodur,wage_total,bs_profit,other_net,profit_agrb,profit_ls,profit_agr,total_agrls,inctotal,inctotal_trans,w_share,worker,agr_share,farmer,bus_share,businessman,ocupation,familysize,shock,climate,prices,job,health,aggregate,idiosyn,pests,d_shock,d_climate,d_prices,d_job,d_health,d_aggregate,d_idiosyn,d_pests,sex,age,father_educ,father_ocup,ethnic,bednet,writeread,classeduc,illdays,hh,wave,age_sq,region2,region3,region4,female,lnc,lnctotal_dur,lnctotal_gift,lncfood,lncnodur,lnwage_total,lnbs_profit,lnother_net,lnprofit_agrb,lnprofit_ls,lnprofit_agr,lntotal_agrls,lny,lninctotal_trans,u_c,u_y
1,1,2014,5,2,1.0851567104844397,2147.8130224255656,6267.960538285465,0.0,902.5780529944863,1245.2349694310794,,381.1652984584206,-178.1146254478601,,386.8649664727521,,386.8649664727521,768.0302649311727,589.9156394833127,,0,0.5037105751391465,1,0.4962894248608534,1,businessman,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,24.0,70.0,5.0,17.0,1.0,0.0,41.0,5.0,110100010202.0,2013-2014,576.0,0,0,0,1,7.72040046030366,8.760265940522471,-inf,6.858686350176987,7.131226278369735,,7.465445781765276,7.58978517861004,,6.088158271730628,,6.06235765999528,7.665518614584032,7.961490099929149,-0.2020319786121405,
1,1,2014,5,2,1.0851567104844397,3962.337957713096,7384.276141817384,18.52392104657745,2157.1106058739438,1805.2273518391517,,498.72095125400824,-46.309802616443626,,,,,498.72095125400824,452.4111486375646,,0,,0,1.0,1,businessman,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,41.0,,19.0,17.0,1.0,0.0,34.0,,110100010203.0,2013-2014,1681.0,0,0,0,0,8.311001865086544,8.921607419744834,2.9190629263862227,7.699229924637793,7.501304066215134,,7.530581730993653,7.654297906984393,,,,,7.530581730993653,7.912364312653654,0.1237706733512205,
1,1,2014,5,2,1.0851567104844397,2186.8201253986467,2353.89164406874,0.0,1304.0840416790525,882.7360837195946,,60.55897265227243,-24.936047562700413,,,,,60.55897265227243,35.622925089572014,,0,,0,1.0,1,businessman,3,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,23.0,,1.0,17.0,1.0,0.0,51.0,3.0,110100010204.0,2013-2014,529.0,0,0,0,1,7.737559187942157,7.80862290131119,-inf,7.210538863384242,6.788870939940391,,7.262648002244263,7.664378144139426,,,,,7.262648002244263,7.746755022585538,-0.29452846463603954,
1,1,2014,5,2,1.0851567104844397,1422.8508739276856,1531.857024701776,12.824253032245927,691.8684510896678,730.9824228380178,1025.940242579674,,-14.249170035828808,,,,,1025.940242579674,1011.6910725438454,1.0,1,,0,,0,worker,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,,19.0,17.0,0.0,0.0,17.0,6.0,110100010206.0,2013-2014,529.0,0,0,0,0,7.332303692746204,7.402270665680493,2.5513381462609055,6.608548245025527,6.601443180975005,6.939690669840258,,7.669380412828561,,,,,7.779637984371879,8.098679111108186,-0.12373381984394793,
1,1,2014,5,2,1.0851567104844397,1347.1877810374344,2441.275035542711,18.52392104657745,803.0119773691324,544.1758036683021,2436.6080761267262,124.68023781350206,-28.498340071657616,91666.66666666669,,32.654347998774355,32.654347998774355,2593.9426619390024,2565.444321867345,0.9393453879606317,1,0.01258869306477455,0,0.048065918974593724,0,worker,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,42.0,16.0,19.0,17.0,1.0,0.0,34.0,,1101000103.0,2013-2014,1764.0,0,0,0,0,7.281548582668723,7.843504043584403,2.9190629263862227,6.748231182406849,6.308736145874537,7.801030629610967,7.306631348065674,7.662705145149064,11.455085823672423,,4.831259926392255,4.319831678938876,8.28385064566559,8.48546979777549,-0.7480048154921803,
1,0,2013,11,2,1.0687510235353679,2096.868855699551,2338.12108117548,164.93405519793617,987.9043529871121,1108.9645027124393,195.31664431334548,,-19.893361920803706,78000.0,,28.212404178594348,28.212404178594348,223.52904849193985,203.6356865711361,0.8737864077669902,1,0.1262135922330097,0,,0,worker,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,,,17.0,1.0,0.0,16.0,4.0,1101000107.0,2013-2014,729.0,0,0,0,0,7.697538040339975,7.802196021337486,5.105545728545998,6.944513153418594,7.015837107860932,5.307411881412923,,7.666741621444746,11.298660649993222,,4.795186006297301,4.258926782522775,7.370858745717015,7.816845725210563,0.37404058431667764,
1,1,2013,11,2,1.0687510235353679,1176.5295937452781,1176.5295937452781,173.61479494519597,714.7142391910568,461.8153545542213,,72.33949789383165,-723.3949789383165,,,,,72.33949789383165,-651.055481044485,,0,,0,1.0,1,businessman,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,51.0,,,17.0,1.0,0.0,35.0,,1101000110.0,2013-2014,2601.0,0,0,0,0,7.156627825416493,7.158028271163237,5.156839022933549,6.63889716613254,6.146307335021944,,7.270875143933035,7.2672519932685935,,,,,7.270875143933035,7.394722194776633,-1.1217145242826572,
1,1,2013,11,2,1.0687510235353679,889.5949753493949,944.2112962592378,0.0,587.2882136510723,302.30676169832253,,65.1055481044485,-439.46244970502727,,,,,65.1055481044485,-374.3569016005788,,0,,0,1.0,1,businessman,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,37.0,,,17.0,1.0,0.0,17.0,2.0,1101000114.0,2013-2014,1369.0,0,0,0,1,6.90338969873458,6.95850323585363,-inf,6.456495928802321,5.728413847583475,,7.26583121043153,7.448066353410986,,,,,7.26583121043153,7.551749687126523,-0.9149040265971369,
1,0,2014,2,2,1.0731904059908903,2491.584320820696,2782.9871594756346,714.6393472081566,1726.9490354106783,764.6352854100176,864.4830813001893,,,238365.38461538465,413.5110738885906,201.12392840986377,614.6350022984543,1479.1180835986436,1479.1180835986436,0.5844584627056494,1,0.41554153729435067,1,,0,farmer,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,,,23.0,1.0,0.0,15.0,5.0,1103000501.0,2013-2014,2500.0,0,0,0,0,7.862356032732111,7.969300168296529,6.571778005937659,7.482392805901637,6.646143332471968,6.769634670408628,,,12.392879321430915,6.146875764523862,5.6830299464270455,6.4879223885913255,7.953173090818288,8.231521452301866,0.2828580853820224,
1,0,2014,2,2,1.0731904059908903,2831.3982120284454,3303.982296472549,208.91674464754576,1154.733275846728,1676.6649361817172,,396.2214122625868,-399.8234251013376,699499.9988824129,282.5348061916725,480.60285147867415,763.1376576703465,1159.3590699329334,759.5356448315957,,0,0.6582409863015887,1,0.34175901369841133,1,businessman,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35.0,,,17.0,1.0,0.0,17.0,,1103000502.0,2013-2014,1225.0,0,0,0,0,7.985296174197188,8.135003701068742,5.341935821633307,7.093629452840074,7.427643321026692,,7.474028914802064,7.470896146903766,13.461992711460224,5.81794123427416,6.35143935078049,6.691660927573386,7.83392812701065,8.018942798301989,0.35656307938317333,
1,0,2014,2,2,1.0731904059908903,4346.909093804453,5197.704526317389,267.9897552030587,2678.456746895087,1668.4523469093654,302.5690784550663,,241.33486019630288,447761.9053579512,,484.7451661001065,484.7451661001065,787.3142445551728,1028.6491047514755,0.384305352719759,1,0.615694647280241,1,,0,farmer,12,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,52.0,,,17.0,1.0,1.0,,,2110300050203.0,2013-2014,2704.0,0,0,0,1,8.401323885448303,8.576508895987608,5.590948752925933,7.911321890351662,7.422748259994759,5.7335989565288665,,7.782114259523683,13.018058675060331,,6.358638543455455,6.267706666416897,7.674516674066506,8.10382010368156,,
1,0,2014,2,2,1.0731904059908903,1859.1789267212198,2166.430621866662,77.80347731701704,1316.283551664701,542.8953750565189,,,,930647.435897436,169.7056023221189,520.5439617990347,690.2495641211535,690.2495641211535,690.2495641211535,,0,1.0,1,,0,farmer,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,35.0,,,17.0,1.0,1.0,,,2110300050204.0,2013-2014,1225.0,0,0,0,1,7.583363490310896,7.729417488156657,4.354186125777006,7.219510990492205,6.306402619604355,,,,13.746547219008265,5.4091868558977545,6.418786430245986,6.596833497152776,7.628380583113198,7.995871951973552,,
1,0,2014,2,2,1.0731904059908903,1789.9122198320422,1977.5770887309582,177.21903166653883,1033.9217652350264,755.9904545970156,,54.03019258126183,-72.04025677501578,195000.0,-3.24181155487571,171.89319839781442,168.6513868429387,222.68157942420055,150.64132264918476,,0,0.7573656845753899,1,0.24263431542461006,0,farmer,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,47.0,,88.0,17.0,1.0,1.0,13.0,,30110300050207.0,2013-2014,2209.0,0,0,0,0,7.547481207673344,7.6427272255617895,5.1773864345851495,6.987914175130234,6.634849973398698,,7.2580591914170665,7.642026621527411,12.194574097576409,3.9220209195035345,5.578248227339412,5.352677761335575,7.370325267840829,7.7952635707684115,0.042587069178982695,
1,0,2014,2,2,1.0731904059908903,8622.78649442874,9473.94212822555,146.96212382103218,8085.942500941321,536.8439934874176,129.6724621950284,39.62214122625868,-172.39233446261275,4483666.668156782,468.2616690376026,2537.497978342047,3005.7596473796502,3175.054250800937,3002.6619163383243,0.04084102253128976,0,0.946679776139705,1,0.012479201329005206,0,farmer,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,55.0,51.0,1.0,17.0,1.0,0.0,16.0,,1103000503.0,2013-2014,3025.0,0,0,0,0,9.074387244073728,9.167619547476848,4.990174892497003,9.003990015724725,6.295299951360184,4.913999694350999,7.247857230961614,7.592674132678777,15.316556727363817,6.2576788590880295,7.874819900241951,8.022333193686777,8.420797470443421,8.571887826133546,1.4888523956282658,
1,0,2014,2,2,1.0731904059908903,1374.8522804227887,1608.98311494159,38.90173865850852,1071.8509604270723,303.0013199957164,,15.488655206628392,-114.54400827227508,365500.0017384688,,151.82484177954447,151.82484177954447,167.31349698617285,52.76948871389776,,0,0.9074273415735946,1,0.09257265842640543,0,farmer,7,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,36.0,,,17.0,1.0,0.0,13.0,,1103000504.0,2013-2014,1296.0,0,0,0,0,7.3004061274525585,7.448234563383669,3.661038945217061,7.022322845385261,5.730670164682748,,7.230532268814908,7.621420121584806,12.816418112231938,,5.499376074936419,5.269642480174738,7.334839788420845,7.754137465086674,-0.09291372818529009,
1,0,2014,2,2,1.0731904059908903,382.74988424565885,385.45139387472193,178.9479978291392,255.670871294531,127.07901295112784,726.165788292159,,-1.0806038516252368,,,,,726.165788292159,725.0851844405339,1.0,1,,0,,0,worker,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,79.0,,,96.0,1.0,1.0,16.0,30.0,1103000505.0,2013-2014,6241.0,0,0,0,0,6.191951042761559,6.201113035427039,5.187095248712111,5.720994551833619,4.884719935303723,6.596704053354655,,7.675510083993992,,,,,7.645701088178905,8.007538026941399,-1.3503008597075032,
1,0,2014,8,2,1.0868319920274512,3415.489742222349,4018.3675904386714,263.91466865870876,2243.0257074965166,1172.4640347258323,11950.85292039436,88.92003661007709,-51.57362123384471,,,,,12039.772957004438,11988.199335770592,0.9926144756277696,1,,0,0.007385524372230428,0,worker,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,28.0,,,17.0,1.0,0.0,15.0,7.0,1103000506.0,2013-2014,784.0,0,0,0,1,8.166653304305171,8.325115556108516,5.57562582612031,7.737425751735878,7.071266392149414,9.389102557986014,7.282340974793934,7.65179972580514,,,,,9.503401077425265,9.56567835352662,0.9424450415253709,
1,0,2014,8,2,1.0868319920274512,1171.5392663450878,1310.0766833835878,64.0224263592555,687.1029068933876,484.4363594517,12.8044852718511,35.212334497590525,64.0224263592555,527999.9973922968,-4.9795220501643165,217.13087246941862,212.1513504192543,260.16817018869597,324.19059654795143,0.04921618683240231,0,0.8154392993784914,1,0.13534451378910636,0,farmer,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,42.0,,23.0,17.0,1.0,0.0,16.0,8.0,1103000508.0,2013-2014,1764.0,0,0,0,1,7.1527293811742085,7.256948462373548,4.1592334338431405,6.602099785502271,6.193610722650688,2.960884071306148,7.24471384612888,7.705274018555994,13.181977529208105,3.8870065369515108,5.736073273445268,5.539980274855919,7.393654934302147,7.864273465438889,-0.24416903669739387,
1,0,2014,8,2,1.0868319920274512,1480.1273613966991,1527.7885010197006,386.9799993270555,1022.7938291037507,457.33353229294846,312.99852886747135,10.67040439320925,,395025.641025641,-2.845441171522467,166.6230386018868,163.77759743036435,487.4465306910449,487.4465306910449,0.6421186923286508,1,0.3359908977055997,1,0.02189040996574946,0,farmer,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,40.0,,,17.0,1.0,1.0,,14.0,30110300050802.0,2013-2014,1600.0,0,0,0,0,7.369081569466661,7.399786326433186,5.958373010368818,6.97759031941659,6.136663724318244,5.766785704330235,7.227037102207101,,12.893551548122893,3.9298388249015956,5.558130330269211,5.329327653511587,7.524515474843854,7.925112240009903,,
1,1,2014,8,2,1.0868319920274512,2638.862142469936,3061.410156441022,1070.454968726752,1740.4140925617169,898.4480499082189,1031.4724246768942,,-5.335202196604625,133706.6666666667,,80.27938025255388,80.27938025255388,1111.7518049294479,1106.4166027328433,0.9277901957104101,1,0.07220980428959,0,,0,worker,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,62.0,,,17.0,1.0,0.0,17.0,5.0,1103000509.0,2013-2014,3844.0,0,0,0,1,7.917503968051929,8.061252314486808,6.975839041499696,7.489943825183462,6.806411637749028,6.945034666180353,,7.673533769880791,11.823494580990765,,5.1532560385192685,4.810565206079873,7.814892444000042,8.127063350301928,0.11669324334394471,
1,0,2014,8,2,1.0868319920274512,943.1926123304097,964.8891012632685,57.62018372332995,764.783450875951,178.40916145445868,1536.538232622132,,-1.7784007322015418,115833.33333333336,,121.7018901069922,121.7018901069922,1658.2401227291246,1656.4617219969227,0.9266078003789368,1,0.07339219962106318,0,,0,worker,2,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,40.0,,,17.0,1.0,0.0,,,1103000510.0,2013-2014,1600.0,0,0,0,0,6.95582286980334,6.9779672080077475,4.053872918185315,6.702354510841032,5.212669981460164,7.341515470419738,,7.675186216266856,11.6830630550403,,5.367919726563496,5.101228400135795,8.01423944184183,8.277638198883508,,
1,0,2013,11,2,1.0687510235353679,840.9828327647399,897.0459436324595,30.382589115409296,607.0368965760883,233.9459361886516,,,-7.233949789383166,941333.3333333335,188.08269452396232,806.6155429736787,994.698237497641,994.698237497641,987.4642877082578,,0,1.0,1,,0,farmer,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,44.0,,,25.0,1.0,0.0,31.0,,1103000702.0,2013-2014,1936.0,0,0,0,1,6.853332664387721,6.912635693684847,3.4138697178749258,6.487035928511278,5.476966956041405,,,7.672650515814736,13.75793101473781,5.488222218542695,6.80165005459336,6.944299204104213,7.7664876291303555,8.091288369408424,-0.7559382828801695,
1,0,2013,11,2,1.0687510235353679,1805.2683396895159,2674.9699531181072,299.91955826782606,1206.0802786349082,599.1880610546076,,112.12622173543907,-10.850924684074748,1112500.0099341078,37.61653890479246,780.0006402801471,817.6171791849395,929.7434009203786,918.8924762363039,,0,0.8794008953175229,1,0.12059910468247716,0,farmer,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.0,2.0,10.0,28.0,0.0,1.0,13.0,,1103000704.0,2013-2014,1369.0,0,0,0,0,7.555547968859508,7.931218770419254,5.703514299593237,7.135382941540117,6.404174131740653,,7.298170987868416,7.670965820029146,13.924556398786821,4.514815993132463,6.771609166902023,6.7570937770535515,7.738580534236548,8.070068464776766,0.22257757863303418,
1,0,2014,5,2,1.0851567104844397,1310.9948891464294,1506.9209771390754,57.42415524439009,977.1368352069605,333.85805393946896,,,-89.05731272393005,3793683.333333333,-30.279486326136215,2295.0722575916743,2264.7927712655382,2264.7927712655382,2175.7354585416083,,0,1.0,1,,0,farmer,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,36.0,,,17.0,1.0,0.0,17.0,,1103000705.0,2013-2014,1296.0,0,0,0,0,7.25632818405544,7.386946186168076,4.0504650378773235,6.934080004283721,5.826095859791146,,,7.633827380362701,15.149562962983508,3.1554983676166737,7.778122159914428,7.743839528383194,8.197059953616092,8.4015946023594,-0.18862764391301745,
1,0,2014,5,2,1.0851567104844397,1702.9895568320799,1880.3917237781484,0.0,988.251187834907,714.738368997173,,35.622925089572014,-17.455233293890288,1101666.6670143604,183.8142934621916,986.6362820213717,1170.4505754835634,1206.0735005731353,1188.618267279245,,0,0.970463719605278,1,0.02953628039472199,0,farmer,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,43.0,,,17.0,1.0,0.0,16.0,7.0,1103000706.0,2013-2014,1849.0,0,0,0,1,7.500550776782202,7.595004160460862,-inf,6.944847414949701,6.579130061170307,,7.245006939571223,7.66788235785068,13.9147947658962,5.47041394272282,6.984114982586171,7.100828991131707,7.852261073558011,8.151058362519327,0.09402544231732435,
1,1,2014,5,2,1.0851567104844397,1687.5292073432054,1840.8858998538133,51.29701212898371,1009.553697038471,677.9755103047346,1410.6678335470517,,-16.030316290307407,192166.66666666672,,132.57665379511698,132.57665379511698,1543.244487342169,1527.2141710518615,0.9140922550622907,1,0.08590774493770928,0,,0,worker,4,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,32.0,,,17.0,0.0,0.0,15.0,8.0,110300070603.0,2013-2014,1024.0,0,0,0,0,7.491967879540905,7.5749343373521825,3.937632507380796,6.96516640733413,6.52671433473268,7.256423123338982,,7.668548437136285,12.18013992137049,,5.417393443500024,5.165347412423013,7.975466056579991,8.24424009185256,-0.09458090027947286,
1,0,2013,11,2,1.0687510235353679,1327.9361628370677,1394.1629731588705,186.63590456608569,646.0640556898105,681.8721071472572,86.80739747259798,8.319042257790642,-4.702067363099058,718333.3333333335,,259.8193632686787,259.8193632686787,354.9458029990674,350.24373563596833,0.2445652173913043,0,0.7319972826086957,1,0.023437499999999997,0,farmer,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.0,,,28.0,1.0,0.0,13.0,,1103000708.0,2013-2014,1444.0,0,0,0,0,7.26821264630375,7.314559072551348,5.229159684513175,6.544776941690293,6.532401997105182,4.53601250395323,7.225326974738152,7.673828116408463,13.488459316895801,,5.86514659478496,5.711555482396428,7.450320527301786,7.874234048909682,-0.15003924285114056,
1,0,2014,5,2,1.0851567104844397,1183.7498007264783,1287.8399878382074,69.25096637412801,851.1741720902338,332.57562863624435,,,-188.80150297473168,1643333.333333333,246.5301992547212,987.764341192016,1234.2945404467373,1234.2945404467373,1045.4930374720057,,0,1.0,1,,0,farmer,5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,54.0,,,28.0,1.0,1.0,,,1103000709.0,2013-2014,2916.0,0,0,0,0,7.162241485514679,7.241141607318035,4.237737099831134,6.8031851379500194,5.822306084369883,,,7.584367353958236,14.313887089263277,5.704696769293082,6.9851595643381925,7.152124887936936,7.863175656122211,8.108900475390907,,
1,0,2014,10,2,1.0948123174730158,1860.3475063104356,2093.0321796057924,273.2897376792205,1204.452135880306,655.8953704301292,,,-22.95068856479242,1961666.666666667,455.7653661451393,1655.0052589987447,2110.770625143884,2110.770625143884,2087.819936579092,,0,1.0,1,,0,farmer,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31.0,,,25.0,1.0,0.0,32.0,,110300070907.0,2013-2014,961.0,0,0,0,0,7.58395794162103,7.696611913851879,5.610532542573767,7.134085413453977,6.493859398746111,,,7.66530933711577,14.490687297134508,6.233448656627119,7.466067204498998,7.674753229291475,8.153706332971298,8.38165938061026,0.01673080173118091,
1,0,2014,5,2,1.0851567104844397,2149.629791605134,2241.8931675871254,153.89103638695113,1581.942857377714,567.6869342274197,,,-39.18521759852922,486630.7692307693,,263.30000023705435,263.30000023705435,263.30000023705435,224.11478263852516,,0,1.0,1,,0,farmer,11,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,43.0,,,25.0,1.0,0.0,17.0,,1103000710.0,2013-2014,1849.0,0,0,0,0,7.7212062050059505,7.762059778562415,5.036244796048906,7.397243043411384,6.350643701234656,,,7.657669288780575,13.100821469204885,,5.874971373030543,5.723002009652678,7.395579605926044,7.825062706580339,0.19802176025362872,
1,1,2013,11,2,1.0687510235353679,799.2067727310522,1053.6609565726048,0.0,300.9323112383397,498.2744614927125,,59.68008576241111,-12.65941213142054,,,,,59.68008576241111,47.02067363099058,,0,,0,1.0,1,businessman,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,48.0,,,28.0,0.0,1.0,,7.0,1103000711.0,2013-2014,2304.0,0,0,0,1,6.80821748105091,7.05747388560783,-inf,5.859274418862507,6.22148215620672,,7.262031493982271,7.670122406614631,,,,,7.262031493982271,7.751668384470382,,
1,0,2014,3,2,1.085526134477244,857.1520034157905,1152.365551746364,141.01877580085295,282.393659621405,574.7583437943855,,71.22160393982472,,121916.66666666669,-1.0683240590973708,86.86068113827791,85.79235707918055,157.01396101900528,157.01396101900528,,0,0.5463995463995465,1,0.45360045360045353,1,businessman,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,54.0,,,16.0,1.0,0.0,,,1103000901.0,2013-2014,2916.0,0,0,0,0,6.870262074463379,7.139035201225954,4.948893043221112,5.804927434972588,6.362912151087648,,7.270097342856114,,11.73310565550583,3.964157865207942,5.1905937822124795,4.854480249376147,7.328097606971482,7.797883624866679,,
1,0,2014,3,2,1.085526134477244,1420.5006462590159,1597.3082780396307,346.13699514754813,835.1445277983846,585.3561184606314,64.09944354584225,,,910333.3333333335,,506.1481989203959,506.1481989203959,570.2476424662382,570.2476424662382,0.11240632800974235,0,0.8875936719902576,1,,0,farmer,11,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,60.0,,,17.0,1.0,0.0,,7.0,1103000902.0,2013-2014,3600.0,0,0,0,0,7.330765308178791,7.441411105679845,5.8468346364270705,6.7852282290774975,6.381021329716162,4.2571717542495,,,13.724542412230583,,6.395032302368278,6.307496847927205,7.568232736591735,7.954609565886657,,
1,0,2014,8,2,1.0868319920274512,669.4611716299484,694.3587818807699,38.4134558155533,496.60062045995846,172.86055116998986,,14.227205857612335,-21.3408087864185,562993.5880374066,,200.2456418380994,200.2456418380994,214.47284769571172,193.13203890929321,,0,0.9336643029154091,1,0.0663356970845909,0,farmer,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,59.0,,,16.0,0.0,0.0,14.0,3.0,1103000903.0,2013-2014,3481.0,0,0,0,0,6.653521046782471,6.68736441251791,3.6484078100771495,6.302871813226361,5.1819799290526785,,7.2296183913205905,7.666063782944917,13.245831642939773,,5.6800364581469704,5.492103236945303,7.365143126300374,7.812604925776076,-0.8416902979432628,
1,1,2014,6,2,1.0753197970037849,2067.0919428914,2223.1097344454365,28.04006391984995,772.503760991866,1294.5881818995338,172.5542395067689,86.27711975338445,-25.164159928070465,,,,,258.83135926015336,233.6671993320829,0.6666666666666666,1,,0,0.3333333333333333,1,businessman,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,,5.0,17.0,1.0,0.0,36.0,,110300090302.0,2013-2014,784.0,0,0,0,0,7.683928820578672,7.754033820384714,3.3336343417590104,6.711790524274468,7.169936903373025,5.187747719767784,7.280522120542504,7.6642710970317705,,,,,7.392832265408544,7.8288725238922625,-0.37948231193612525,
1,0,2014,8,2,1.0868319920274512,1017.31635484857,1095.2458749336415,277.14597010628825,579.8297747269906,437.4865801215792,,,-3.5568014644030836,248000.0001490116,35.92369479047114,116.3074079389813,152.23110272945243,152.23110272945243,148.67430126504934,,0,1.0,1,,0,farmer,3,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,45.0,,,30.0,1.0,0.0,13.0,14.0,110300090303.0,2013-2014,2025.0,0,0,0,1,7.024084204194793,7.092650416794835,5.624544335281255,6.4447149034923985,6.092804212528715,,,7.674360334396168,12.432065979104758,4.496112949818066,5.342438919269291,5.271730693680019,7.324951175918823,7.794453458835733,-0.361419384118542,
1,0,2014,3,2,1.085526134477244,705.0226574003249,769.4782089658662,89.73922096417914,454.60749794790115,250.4151594524237,,33.83026187141674,-5.3416202954868535,143000.0,22.22114042922531,120.00840263860464,142.22954306782995,176.0598049392467,170.71818464375983,,0,0.8078478964401294,1,0.19215210355987056,0,farmer,6,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,54.0,,,25.0,1.0,0.0,12.0,7.0,1103000904.0,2013-2014,2916.0,0,0,0,1,6.69835635736477,6.776877059188437,4.496907919478055,6.2228638144368675,5.5435729045118665,,7.24372664425865,7.673530785641261,11.889397380080547,4.330277381010515,5.359990244921528,5.219009885093512,7.340529734840296,7.803494848484788,-0.7283598853125559,
