hh,ctotal,ctotal_dur,ctotal_gift,ctotal_dur_gift,ctotal_nogift,ctotal_dur_nogift,ctotal_own,ctotal_dur_own,cfood,cnodur,cdur
H14003-04-03,4204100.0,4417100.0,109200.0,109200.0,3834900.0,3834900.0,260000.0,260000.0,3781700.0,422400.0,213000.0
H14004-04-01,3202100.0,3348600.0,52000.0,52000.0,877700.0,877700.0,2452400.0,2452400.0,2892500.0,309600.0,146500.0
H14004-04-02,2393700.0,2623200.0,0.0,0.0,1031300.0,1031300.0,1422400.0,1422400.0,2133300.0,260400.0,229500.0
H14004-04-03,1854100.0,2178600.0,0.0,50000.0,1152100.0,1152100.0,822000.0,822000.0,1545700.0,308400.0,324500.0
H14005-04-01,1831900.0,2072900.0,298000.0,298000.0,1533900.0,1533900.0,180000.0,180000.0,1023100.0,808800.0,241000.0
H14006-04-01,1020400.0,2293900.0,0.0,0.0,365200.0,365200.0,775200.0,775200.0,832000.0,188400.0,1273500.0
H14006-04-02,1920000.0,1920000.0,0.0,0.0,661600.0,661600.0,1378400.0,1378400.0,1560000.0,360000.0,
H14007-04-01,6297200.0,8197700.0,60000.0,60000.0,4895600.0,4895600.0,2061600.0,2061600.0,4706000.0,1591200.0,1900500.0
H14008-04-01,2299800.0,2323800.0,508000.0,508000.0,1141800.0,1141800.0,830000.0,830000.0,1801800.0,498000.0,24000.0
H14008-04-02,2744200.0,2808700.0,482800.0,482800.0,1351400.0,1351400.0,970000.0,970000.0,1775800.0,968400.0,64500.0
H14009-04-01,1866200.0,1997200.0,12000.0,12000.0,1542200.0,1542200.0,492000.0,492000.0,1671800.0,194400.0,131000.0
H14010-04-01,9086800.0,9881800.0,816000.0,1566000.0,5010400.0,5010400.0,3980400.0,3980400.0,6401200.0,2685600.0,795000.0
H14101-04-01,8776800.0,10880550.0,0.0,0.0,7534000.0,7534000.0,4242800.0,4242800.0,4633200.0,4143600.0,2103750.0
H14104-04-01,3339400.0,3440200.0,0.0,0.0,1779400.0,1779400.0,1800000.0,1800000.0,2821000.0,518400.0,100800.0
H14104-04-02,6118400.0,6161400.0,0.0,0.0,6118400.0,6118400.0,0.0,0.0,3536000.0,2582400.0,43000.0
H14106-04-01,5207000.0030994415,5227000.0030994415,0.0,0.0,5103000.0030994415,5103000.0030994415,104000.0,104000.0,2561000.003099441,2646000.0,20000.0
H14109-04-01,5961200.0,7141200.0,2308000.0,2465000.0,2483200.0,2483200.0,1170000.0,1170000.0,2662400.0,3298800.0,1180000.0
H14109-04-03,14481600.0,15668600.0,0.0,0.0,14481600.0,14481600.0,0.0,0.0,8517600.0,5964000.0,1187000.0
H14109-04-04,10778400.000309944,15508400.000309944,372000.0,422000.0,7406000.000309944,7406000.000309944,4200400.0,4200400.0,7378800.000309944,3399600.0,4730000.0
H14110-04-01,9624300.0,9748300.0,260000.0,260000.0,9364300.0,9364300.0,0.0,0.0,7164300.0,2460000.0,124000.0
H14111-04-01,9628400.0,19804400.0,216000.0,216000.0,7571600.0,7571600.0,3640800.0,3640800.0,6266000.0,3362400.0,10176000.0
H14201-04-01,2740200.0,3026200.0,12000.0,12000.0,1735000.0,1735000.0,1173200.0,1173200.0,2051400.0,688800.0,286000.0
H14202-04-01,1992000.0,2172000.0,168000.0,278000.0,581200.0,581200.0,1422800.0,1422800.0,1794000.0,198000.0,180000.0
H14203-04-01,6500000.0,6721500.0,538000.0,538000.0,4090000.0,4090000.0,2112000.0,2112000.0,3364400.0,3135600.0,221500.0
H14206-04-01,2817600.0,3072600.0,432000.0,432000.0,1569200.0,1569200.0,1056400.0,1056400.0,1466400.0,1351200.0,255000.0
H14207-04-01,5043800.0,8863802.0,12000.0,12001.0,3352200.0,3352200.0,3119600.0,3119600.0,2982200.0,2061600.0,3820002.0
H14207-04-02,4710000.0,5132300.0,0.0,0.0,4356400.0,4356400.0,353600.0,353600.0,2909400.0,1800600.0,422300.0
H14207-04-03,3949000.0,4611400.0,417200.0,417200.0,2247400.0,2247400.0,2124400.0,2124400.0,2134600.0,1814400.0,662400.0
H14208-04-01,2276100.0,2443100.0,0.0,0.0,955300.0,955300.0,1500800.0,1500800.0,1903200.0,372900.0,167000.0
H14209-04-01,14088600.0,16036600.0,0.0,0.0,12580600.0,12580600.0,2708000.0,2708000.0,5311800.0,8776800.0,1948000.0
H14210-04-01,4119400.0,4662300.0,12000.0,12000.0,2206800.0,2206800.0,2440600.0,2440600.0,3530800.0,588600.0,542900.0
H14301-04-01,2228600.0,2272800.0,405200.0,405200.0,1051200.0,1051200.0,856200.0,856200.0,1703000.0,525600.0,44200.0
H14301-04-02,3181200.0,3294200.0,300000.0,300000.0,1217200.0,1217200.0,1808000.0,1808000.0,2620800.0,560400.0,113000.0
H14302-04-01,2316000.0,2486001.0,12000.0,12000.0,1071600.0,1071600.0,1472400.0,1472400.0,1497600.0,818400.0,170001.0
H14302-04-02,1335800.0,1418300.0,256400.0,256400.0,736200.0,736200.0,463200.0,463200.0,767000.0,568800.0,82500.0
H14302-04-03,1861300.0,2000800.0,156000.0,156000.0,977300.0,977300.0,800000.0,800000.0,1561300.0,300000.0,139500.0
H14302-04-04,4161000.0,4557003.0,416000.0,416000.0,2819400.0,2819400.0,1165600.0,1165600.0,3564600.0,596400.0,396003.0
H14303-04-01,4492000.0,4649000.0,260000.0,260000.0,1273200.0,1273200.0,3318800.0,3318800.0,3983200.0,508800.0,157000.0
H14304-04-01,2116000.0,2138000.0,72000.0,82000.0,1992000.0,1992000.0,172000.0,172000.0,1565200.0,550800.0,22000.0
H14304-04-02,3034000.0,3342200.0,108000.0,108000.0,1475200.0,1475200.0,1570800.0,1570800.0,2017600.0,1016400.0,308200.0
H14304-04-03,3668200.0,4651600.0,736000.0,746000.0,1829800.0,1829800.0,1102400.0,1102400.0,2165800.0,1502400.0,983400.0
H14304-04-04,5618600.0,6386600.0,498000.0,498000.0,2427000.0,2427000.0,2993600.0,2993600.0,4292600.0,1326000.0,768000.0
H14305-04-01,3086300.0,3291300.0,144000.0,144000.0,2110300.0,2110300.0,1072000.0,1072000.0,2260700.0,825600.0,205000.0
H14306-04-01,2386400.0,3377400.0,0.0,0.0,1268400.0,1268400.0,1478000.0,1478000.0,1788800.0,597600.0,991000.0
H14306-04-02,2275500.0,2435500.0,258000.0,258000.0,1466300.0,1466300.0,551200.0,551200.0,1548300.0,727200.0,160000.0
H14307-04-01,5342400.0,6390000.0,408000.0,408000.0,2651600.0,2651600.0,2462800.0,2462800.0,4383600.0,958800.0,1047600.0
H14308-04-01,6110200.0,8846200.0,168000.0,168000.0,3056200.0,3056200.0,3486000.0,3486000.0,4958200.0,1152000.0,2736000.0
H14308-04-02,2915600.0,3111600.0,12000.0,12000.0,1993600.0,1993600.0,1150000.0,1150000.0,2334800.0,580800.0,196000.0
H14309-04-01,2470800.0,2500800.0,0.0,0.0,1040800.0,1040800.0,1670000.0,1670000.0,2106000.0,364800.0,30000.0
H14309-04-02,2393200.0,2455200.0,0.0,0.0,1093200.0,1093200.0,1420000.0,1420000.0,2095600.0,297600.0,62000.0
H14309-04-03,2877200.0,3068200.0,0.0,0.0,1150800.0,1150800.0,1846400.0,1846400.0,2615600.0,261600.0,191000.0
H14309-04-04,4339600.0,4645600.0,12000.0,12000.0,2887200.0,2887200.0,1680400.0,1680400.0,3562000.0,777600.0,306000.0
H14309-04-05,2064900.0,2222900.0,0.0,0.0,785700.0,785700.0,1399200.0,1399200.0,1805700.0,259200.0,158000.0
H14310-04-01,6138600.0,6732600.0,0.0,0.0,3226600.0,3226600.0,2912000.0,2912000.0,5811000.0,327600.0,594000.0
H14401-04-01,1917600.0,2017600.0,116000.0,151000.0,1000800.0,1000800.0,860800.0,860800.0,1762800.0,154800.0,100000.0
H14402-04-01,1844000.0,2003000.0,532000.0,602000.0,1260000.0,1260000.0,136000.0,136000.0,1430000.0,414000.0,159000.0
H14402-04-02,2143300.0,2391802.0,36400.0,36400.0,1498500.0,1498500.0,728400.0,728400.0,1732900.0,410400.0,248502.0
H14403-04-01,1010800.0,1598800.0,0.0,0.0,1010800.0,1010800.0,360000.0,360000.0,551200.0,459600.0,588000.0
H14404-04-01,2334000.0,2424000.0,264000.0,264000.0,1425200.0,1425200.0,740800.0,740800.0,1591200.0,742800.0,90000.0
H14404-04-02,1429800.0,1463800.0,280000.0,310000.0,1149800.0,1149800.0,84000.0,84000.0,1146600.0,283200.0,34000.0
H14404-04-03,1873500.0,1919500.0,634000.0,634000.0,802700.0,802700.0,520800.0,520800.0,1407900.0,465600.0,46000.0
H14405-04-01,3384200.0,3662200.0,0.0,0.0,524200.0,524200.0,3220000.0,3220000.0,2935400.0,448800.0,278000.0
H14406-04-01,3670200.0,6707200.0,0.0,0.0,3670200.0,3670200.0,840000.0,840000.0,2457000.0,1213200.0,3037000.0
H14407-04-01,1269800.0,1384300.0,556000.0,556000.0,713800.0,713800.0,108000.0,108000.0,907400.0,362400.0,114500.0
H14407-04-02,1812700.0,1848600.0,193200.0,193200.0,1494700.0,1494700.0,208800.0,208800.0,1179100.0,633600.0,35900.0
H14408-04-01,2916800.0,3056300.0,182000.0,182000.0,2734800.0,2734800.0,120000.0,120000.0,2288000.0,628800.0,139500.0
H14409-04-01,3323200.0,3373600.0,268000.0,268000.0,1744800.0,1744800.0,1490400.0,1490400.0,2594800.0,728400.0,50400.0
H14410-04-02,4568600.0,4990100.0,31200.0,31200.0,2889000.0,2889000.0,2368400.0,2368400.0,3013400.0,1555200.0,421500.0
H14601-04-01,1820000.0,1820000.0,0.0,0.0,1820000.0,1820000.0,0.0,0.0,1820000.0,,
H14606-04-01,6745400.0,7712400.0,0.0,0.0,6589400.0,6589400.0,156000.0,156000.0,3887000.0,2858400.0,967000.0
H14612-04-01,20692400.0,26890900.0,520000.0,520000.0,20172400.0,20172400.0,0.0,0.0,7685600.0,13006800.0,6198500.0
H14801-04-01,1007000.0,1011000.0,82800.0,82800.0,887800.0,887800.0,36400.0,36400.0,813800.0,193200.0,4000.0
H14801-04-02,2447800.0,2514300.0,803200.0,803200.0,370600.0,370600.0,1334000.0,1334000.0,2041000.0,406800.0,66500.0
H14802-04-01,3230800.0,4109800.0,396000.0,396000.0,2465600.0,2465600.0,465200.0,465200.0,2563600.0,667200.0,879000.0
H14803-04-01,3645200.0,3788600.0,288000.0,288000.0,1766000.0,1766000.0,1831200.0,1831200.0,2756000.0,889200.0,143400.0
H14804-04-01,2349200.0,2772200.0,714000.0,1128000.0,480800.0,480800.0,1238400.0,1238400.0,1554800.0,794400.0,423000.0
H14805-04-01,3910600.0,4009300.0,1180400.0,1185400.0,1981400.0,1981400.0,832800.0,832800.0,2711800.0,1198800.0,98700.0
H14806-04-01,2076800.0,2205800.0,72000.0,72000.0,2004800.0,2004800.0,60000.0,60000.0,1726400.0,350400.0,129000.0
H14806-04-02,2673400.0,2989400.0,192000.0,192000.0,2044600.0,2044600.0,520800.0,520800.0,1370200.0,1303200.0,316000.0
H14806-04-03,2493400.0,2747000.0,296000.0,296000.0,1105400.0,1105400.0,1272000.0,1272000.0,1963000.0,530400.0,253600.0
H14807-04-01,3018800.0,3261700.0,180000.0,180000.0,1689600.0,1689600.0,1209200.0,1209200.0,1804400.0,1214400.0,242900.0
H14807-04-02,1177000.0,1189000.0,150000.0,150000.0,579800.0,579800.0,579200.0,579200.0,839800.0,337200.0,12000.0
H14808-04-01,3383400.0,3603900.0,240000.0,240000.0,813800.0,813800.0,2413600.0,2413600.0,2940600.0,442800.0,220500.0
H14808-04-02,1093600.000154972,1154700.000154972,72000.0,72000.0,501600.0001549721,501600.0001549721,580000.0,580000.0,785200.0001549721,308400.0,61100.0
H14809-04-01,1056200.0,1120200.0,138000.0,138000.0,476200.0,476200.0,502000.0,502000.0,798200.0,258000.0,64000.0
H14810-04-01,4092200.0,4699700.0,904000.0,904000.0,1446200.0,1446200.0,1862000.0,1862000.0,2927600.0,1164600.0,607500.0
H14903-04-01,4177600.0,4531600.0,0.0,0.0,2097600.0,2097600.0,2320000.0,2320000.0,3250000.0,927600.0,354000.0
H14903-04-02,2158000.0,2465400.0,604800.0,604800.0,1428400.0,1428400.0,160800.0,160800.0,1393600.0,764400.0,307400.0
H14904-04-01,1691600.0,1817600.0,806200.0,932200.0,885400.0,885400.0,120000.0,120000.0,1203800.0,487800.0,126000.0
H14906-04-01,1742800.0,1803800.0,740000.0,740000.0,618000.0,618000.0,420800.0,420800.0,1440400.0,302400.0,61000.0
H14906-04-02,1011200.0,1193600.0,208000.0,208000.0,803200.0,803200.0,0.0,0.0,696800.0,314400.0,182400.0
H14907-04-01,4000000.0,4432700.0,31200.0,31200.0,1914800.0,1914800.0,2294000.0,2294000.0,3234400.0,765600.0,432700.0
H14908-04-01,4405600.0,4493200.0,520800.0,520800.0,2226000.0,2226000.0,2978800.0,2978800.0,2579200.0,1826400.0,87600.0
H14910-04-01,8519200.0,9060500.0,240000.0,240000.0,6542400.0,6542400.0,1856800.0,1856800.0,3140800.0,5378400.0,541300.0
H15002-04-01,1877571.9993305206,1877571.9993305206,179520.0,179520.0,959651.9993305206,959651.9993305206,798400.0,798400.0,1204371.9993305206,673200.0,
H15003-04-01,2615800.0,2736800.0,120000.0,120000.0,1804200.0,1804200.0,931600.0,931600.0,1729000.0,886800.0,121000.0
H15004-04-01,1880400.0,2088600.0,144000.0,144000.0,998000.0,998000.0,798400.0,798400.0,1419600.0,460800.0,208200.0
H15005-04-01,1152000.0,1345000.0,393600.0,423600.0,352800.0,352800.0,465600.0,465600.0,904800.0,247200.0,193000.0
H15006-04-01,1523600.0,1658600.0,24000.0,99000.0,1140800.0,1140800.0,658800.0,658800.0,790400.0,733200.0,135000.0
H15007-04-01,5538400.0,7367400.0,144000.0,144000.0,5238400.0,5238400.0,528000.0,528000.0,4420000.0,1118400.0,1829000.0
H15007-04-02,9325200.0,10899200.0,0.0,0.0,7858800.0,7858800.0,1946400.0,1946400.0,5241600.0,4083600.0,1574000.0
H15008-04-01,886000.0,886000.0,406400.0,406400.0,458800.0,458800.0,260800.0,260800.0,356200.0,529800.0,
H15008-04-02,2436400.0,2436400.0,653200.0,653200.0,1575200.0,1575200.0,388000.0,388000.0,1534000.0,902400.0,
H15009-04-01,5611600.0,6668100.0,216000.0,216000.0,3050400.0,3050400.0,2705200.0,2705200.0,3749200.0,1862400.0,1056500.0
H15010-04-01,9740200.0,12840600.0,878000.0,2851000.0,3766200.0,3766200.0,5336000.0,5336000.0,7750600.0,1989600.0,3100400.0
H15101-04-01,24546400.0,25921900.0,240000.0,360000.0,20692400.0,20692400.0,4874000.0,4874000.0,22703200.0,1843200.0,1375500.0
H15102-04-01,3012000.0,3201500.0,60000.0,60000.0,1782000.0,1782000.0,1230000.0,1230000.0,2496000.0,516000.0,189500.0
H15102-04-02,4613200.0,4795200.0,2399200.0,2399200.0,2214000.0,2214000.0,0.0,0.0,3078400.0,1534800.0,182000.0
H15103-04-01,5811200.0,8114000.0,360000.0,952000.0,4005600.0,4005600.0,1565600.0,1565600.0,3536000.0,2275200.0,2302800.0
H15104-04-01,1602400.0,1705400.0,602400.0,602400.0,792000.0,792000.0,328000.0,328000.0,832000.0,770400.0,103000.0
H15105-04-01,1809600.0,2399900.0,180000.0,180000.0,1203200.0,1203200.0,546400.0,546400.0,1123200.0,686400.0,590300.0
H15106-04-01,3187200.0,4407200.0,166400.0,166400.0,1148800.0,1148800.0,1992000.0,1992000.0,2574000.0,613200.0,1220000.0
H15107-04-01,2351000.0,3036500.0,0.0,0.0,1399400.0,1399400.0,1131600.0,1131600.0,1671800.0,679200.0,685500.0
H15108-04-01,5964400.0,6996901.0,712000.0,712000.0,2756400.0,2756400.0,3096000.0,3096000.0,3811600.0,2152800.0,1032501.0
H15109-04-01,3188600.0,3329400.0,218400.0,218400.0,1519400.0,1519400.0,1510800.0,1510800.0,2795000.0,393600.0,140800.0
H15109-04-02,8595200.0,10374200.0,284000.0,284000.0,6033600.0,6033600.0,3717600.0,3717600.0,5127200.0,3468000.0,1779000.0
H15110-04-01,7712800.0,8092800.0,562000.0,562000.0,4140000.0,4140000.0,3490800.0,3490800.0,6338800.0,1374000.0,380000.0
H15301-04-01,2311200.0,2623200.0,216000.0,216000.0,1018800.0,1018800.0,1196400.0,1196400.0,1747200.0,564000.0,312000.0
H15301-04-02,4787600.0,4964600.0,72000.0,72000.0,3628800.0,3628800.0,1686800.0,1686800.0,2600000.0,2187600.0,177000.0
H15302-04-01,9925600.0,11153000.0,3740000.0,3740000.0,2077600.0,2077600.0,4108000.0,4108000.0,7930000.0,1995600.0,1227400.0
H15304-04-01,2186600.0,2285100.0,897200.0,901200.0,956600.0,956600.0,572800.0,572800.0,1203800.0,982800.0,98500.0
H15305-04-01,2423200.0,2589700.0,457200.0,457200.0,1212000.0,1212000.0,1054000.0,1054000.0,1627600.0,795600.0,166500.0
H15306-04-01,1391600.0,1507800.0,705600.0,730600.0,634000.0,634000.0,124000.0,124000.0,1071200.0,320400.0,116200.0
H15308-04-01,2373400.0,2427400.0,523200.0,523200.0,919400.0,919400.0,1110800.0,1110800.0,1666600.0,706800.0,54000.0
H15309-04-01,3208800.0,3547800.0,944800.0,944800.0,1078400.0,1078400.0,1257600.0,1257600.0,2449200.0,759600.0,339000.0
H15309-04-02,1776000.0,1948500.0,883600.0,883600.0,892400.0,892400.0,60000.0,60000.0,1045200.0,730800.0,172500.0
H15310-04-01,6816800.0,8353800.0,504000.0,558000.0,3530800.0,3530800.0,3118000.0,3118000.0,5096000.0,1720800.0,1537000.0
H15502-04-01,4957400.0,5519400.0,144000.0,144000.0,3955400.0,3955400.0,1518000.0,1518000.0,2732600.0,2224800.0,562000.0
H15503-04-01,2287200.0,2321700.0,342400.0,342400.0,1497600.0,1497600.0,555200.0,555200.0,1996800.0,290400.0,34500.0
H15504-04-01,3105200.0,3337200.0,456800.0,651800.0,2305200.0,2305200.0,463200.0,463200.0,2600000.0,505200.0,232000.0
H15505-04-01,4958400.0,5226800.0,160000.0,160000.0,3550400.0,3550400.0,1488000.0,1488000.0,2496000.0,2462400.0,268400.0
H15505-04-02,7689000.0,9473500.0,578400.0,578400.0,2763400.0,2763400.0,4527200.0,4527200.0,6029400.0,1659600.0,1784500.0
H15506-04-01,2014600.0,2095100.0,681600.0,739600.0,272200.0,272200.0,1180800.0,1180800.0,1354600.0,660000.0,80500.0
H15508-04-01,2032400.0,2168400.0,156000.0,156000.0,1751600.0,1751600.0,244800.0,244800.0,1500200.0,532200.0,136000.0
H15509-04-01,3864400.0,4706000.0,480000.0,480000.0,2292400.0,2292400.0,1452000.0,1452000.0,2579200.0,1285200.0,841600.0
H15510-04-01,2561400.0,4247400.0,72000.0,72000.0,1933000.0,1933000.0,940400.0,940400.0,1708200.0,853200.0,1686000.0
H15902-04-01,1072800.0,1072800.0,439600.0,439600.0,383600.0,383600.0,393600.0,393600.0,795600.0,277200.0,
H15903-04-01,11412600.0,11666700.0,60000.0,60000.0,1873000.0,1873000.0,9599600.0,9599600.0,10038600.0,1374000.0,254100.0
H15904-04-01,4316000.0,4605800.0,952000.0,952000.0,3000000.0,3000000.0,844000.0,844000.0,2490800.0,1825200.0,289800.0
H15905-04-01,3416000.0,4207500.0,72000.0,72000.0,2772000.0,2772000.0,692000.0,692000.0,2038400.0,1377600.0,791500.0
H15907-04-01,1863800.0,2033900.0,360000.0,360000.0,734200.0,734200.0,1129600.0,1129600.0,1079000.0,784800.0,170100.0
H15907-04-02,1833600.0,1928600.0,1560000.0,1560000.0,273600.0,273600.0,36000.0,36000.0,1560000.0,273600.0,95000.0
H15908-04-01,650240.0002479553,680240.0002479553,92000.0,122000.0,443840.0002479553,443840.0002479553,174400.0,174400.0,391040.0002479553,259200.0,30000.0
H15909-04-01,4215200.0,4453800.0,15600.0,15600.0,3492400.0,3492400.0,1907200.0,1907200.0,2444000.0,1771200.0,238600.0
H15909-04-02,1996600.0,2108200.0,182000.0,182000.0,1377800.0,1377800.0,676800.0,676800.0,1323400.0,673200.0,111600.0
H15909-04-03,3433600.0,3590600.0,180000.0,180000.0,1251600.0,1251600.0,2818000.0,2953000.0,2298400.0,1135200.0,157000.0
H15910-04-01,1190600.0,1190600.0,98400.0,98400.0,962200.0,962200.0,238000.0,238000.0,1001000.0,189600.0,
H16201-04-01,1531600.0,1571600.0,26000.0,26000.0,1406800.0,1406800.0,218800.0,218800.0,1362400.0,169200.0,40000.0
H16201-04-02,2756400.0,3710400.0,6000.0,6000.0,2121200.0,2121200.0,929200.0,929200.0,2012400.0,744000.0,954000.0
H16202-04-01,721300.0,741300.0,157300.0,157300.0,142800.0,142800.0,541200.0,541200.0,578500.0,142800.0,20000.0
H16203-04-01,1617600.0,1645100.0,286000.0,311000.0,1030000.0,1030000.0,481600.0,481600.0,1092000.0,525600.0,27500.0
H16204-04-01,2822700.0,3193200.0,332000.0,332000.0,1929100.0,1929100.0,1005600.0,1005600.0,1891500.0,931200.0,370500.0
H16205-04-01,5054300.0,5265800.0,360000.0,390000.0,3441100.0,3441100.0,1973200.0,1973200.0,3196700.0,1857600.0,211500.0
H16206-04-01,1322400.0,1322400.0,0.0,0.0,1322400.0,1322400.0,240000.0,240000.0,764400.0,558000.0,
H16207-04-01,2067000.0,2103500.0,288000.0,288000.0,1025000.0,1025000.0,838000.0,838000.0,1521000.0,546000.0,36500.0
H16208-04-01,8157400.0,9070400.0,0.0,0.0,5926600.0,5926600.0,2710800.0,2710800.0,2789800.0,5367600.0,913000.0
H16209-04-01,2081600.0,2342200.0,0.0,0.0,1910000.0,1910000.0,531600.0,531600.0,774800.0,1306800.0,260600.0
H16210-04-01,6193600.0,8645600.0,6000.0,6000.0,2823200.0,2823200.0,3724400.0,3724400.0,5184400.0,1009200.0,2452000.0
H16302-04-01,1636600.0,1736600.0,231600.0,233600.0,1223000.0,1223000.0,266000.0,266000.0,1128400.0,508200.0,100000.0
H16304-04-01,6521200.0,8359100.0,1420000.0,2020000.0,3213600.0,3213600.0,1887600.0,1887600.0,4076800.0,2444400.0,1837900.0
H16305-04-01,431000.0,431000.0,12000.0,12000.0,247400.0,247400.0,351600.0,351600.0,236600.0,194400.0,
H16305-04-02,1168900.0,1238900.0,0.0,0.0,836100.0,836100.0,452800.0,452800.0,937300.0,231600.0,70000.0
H16305-04-03,1184400.0,1358400.0,0.0,0.0,633200.0,633200.0,671200.0,671200.0,889200.0,295200.0,174000.0
H16306-04-01,10362200.0,13278300.0,360000.0,360000.0,9716200.0,9716200.0,430000.0,430000.0,6383000.0,3979200.0,2916100.0
H16307-04-01,2968800.0,3426400.0,0.0,0.0,709400.0,709400.0,2499400.0,2499400.0,2511600.0,457200.0,457600.0
H16308-04-01,5401200.0,6159200.0,1588000.0,1588000.0,2357200.0,2357200.0,1456000.0,1456000.0,3198000.0,2203200.0,758000.0
H16308-04-02,3776200.0,4646700.0,380000.0,380000.0,2132600.0,2132600.0,1263600.0,1263600.0,3242200.0,534000.0,870500.0
H16309-04-01,1501300.0,1589300.0,12000.0,12000.0,867900.0,867900.0,693400.0,693400.0,1202500.0,298800.0,88000.0
H16310-04-01,2895600.0,3543100.0,324000.0,357000.0,2571600.0,2571600.0,0.0,0.0,1762800.0,1132800.0,647500.0
H16401-04-01,6228800.0,7028300.0,0.0,0.0,2646000.0,2646000.0,4122800.0,4122800.0,4846400.0,1382400.0,799500.0
H16402-04-01,1960000.0,2243200.0,324000.0,324000.0,1064000.0,1064000.0,752000.0,752000.0,1253200.0,706800.0,283200.0
H16403-04-01,1487200.0,1495200.0,0.0,0.0,691600.0,691600.0,1035600.0,1035600.0,1190800.0,296400.0,8000.0
H16404-04-01,3277200.0,3482200.0,64000.0,169000.0,2173200.0,2173200.0,1280000.0,1280000.0,2168400.0,1108800.0,205000.0
H16405-04-01,3028400.0,3048400.0,266000.0,266000.0,2429600.0,2429600.0,416800.0,416800.0,1040000.0,1988400.0,20000.0
H16405-04-02,1959000.0,1991500.0,168000.0,168000.0,1349000.0,1349000.0,538000.0,538000.0,1365000.0,594000.0,32500.0
H16406-04-01,2860400.0,3679900.0,12000.0,12000.0,2848400.0,2848400.0,240000.0,240000.0,2147600.0,712800.0,819500.0
H16407-04-01,3392400.0,3398400.0,0.0,0.0,2300400.0,2300400.0,1452000.0,1452000.0,2792400.0,600000.0,6000.0
H16407-04-02,2836000.0,3045000.0,0.0,0.0,2836000.0,2836000.0,120000.0,120000.0,1861600.0,974400.0,209000.0
H16407-04-03,2465600.0,2556600.0,0.0,0.0,1976800.0,1976800.0,608800.0,608800.0,1164800.0,1300800.0,91000.0
H16408-04-01,2830800.0,3030800.0,0.0,0.0,1432000.0,1432000.0,1758800.0,1758800.0,2386800.0,444000.0,200000.0
H16409-04-01,4965000.0,5211000.0,330000.0,330000.0,4115000.0,4115000.0,760000.0,760000.0,2847000.0,2118000.0,246000.0
H16409-04-02,3144600.0,3968100.0,670800.0,675800.0,2156600.0,2156600.0,461200.0,461200.0,2347800.0,796800.0,823500.0
H16409-04-03,6664000.0,7120100.0,144000.0,144000.0,2100000.0,2100000.0,4420000.0,4420000.0,4420000.0,2244000.0,456100.0
H16409-04-04,3428400.0,3601400.0,282000.0,282000.0,3146400.0,3146400.0,0.0,0.0,2090400.0,1338000.0,173000.0
H16410-04-01,3021000.0,3583700.0,360000.0,360000.0,2000600.0,2000600.0,960400.0,960400.0,1895400.0,1125600.0,562700.0
H16501-04-01,1927800.0,1927800.0,1111600.0,1111600.0,660200.0,660200.0,156000.0,156000.0,717600.0,1210200.0,
H16501-04-02,2622600.0,3079600.0,322000.0,322000.0,1338600.0,1338600.0,1082000.0,1082000.0,1879800.0,742800.0,457000.0
H16502-04-01,2307200.0,2835200.0,364000.0,364000.0,929200.0,929200.0,1158000.0,1158000.0,1788800.0,518400.0,528000.0
H16503-04-01,2566600.0,3137200.0,508000.0,508000.0,1949400.0,1949400.0,205200.0,205200.0,1931800.0,634800.0,570600.0
H16505-04-01,5648000.0,6162200.0,0.0,0.0,3386000.0,3386000.0,2742000.0,2742000.0,4144400.0,1503600.0,514200.0
H16505-04-02,742800.0,747800.0,0.0,0.0,415200.0,415200.0,327600.0,327600.0,546000.0,196800.0,5000.0
H16505-04-03,3716000.0,4117000.0,0.0,0.0,2769600.0,2769600.0,1426400.0,1426400.0,2865200.0,850800.0,401000.0
H16506-04-01,5449200.0,5568000.0,1574000.0,1574000.0,2918400.0,2918400.0,1076800.0,1076800.0,4196400.0,1252800.0,118800.0
H16507-04-01,4850400.0,5142100.0,104000.0,104000.0,2203600.0,2203600.0,2983200.0,2983200.0,4212000.0,638400.0,291700.0
H16508-04-01,3711500.0,6180000.0,288000.0,288000.0,2929500.0,2929500.0,734000.0,789000.0,2759900.0,951600.0,2468500.0
H16509-04-01,8574000.0,8758000.0,0.0,0.0,7237600.0,7237600.0,4336400.0,4336400.0,4165200.0,4408800.0,184000.0
H16510-04-01,2465600.0,4272600.0,12000.0,12000.0,2245600.0,2245600.0,448000.0,448000.0,1976000.0,489600.0,1807000.0
H16604-04-01,3138400.0,3279400.0,240000.0,381000.0,1926000.0,1926000.0,1092400.0,1092400.0,2392000.0,746400.0,141000.0
H16604-04-02,3007600.0,3064600.0,0.0,0.0,3007600.0,3007600.0,0.0,0.0,1846000.0,1161600.0,57000.0
H16606-04-01,2247200.0,2358100.0,187200.0,187200.0,1592000.0,1592000.0,552000.0,552000.0,1851200.0,396000.0,110900.0
H16607-04-01,3848800.0,4141800.0,716800.0,721800.0,2970800.0,2970800.0,161200.0,161200.0,2782000.0,1066800.0,293000.0
H16609-04-01,6875600.0,12268100.0,1920000.0,1920000.0,3894800.0,3894800.0,1060800.0,1060800.0,4612400.0,2263200.0,5392500.0
