hh,ctotal,ctotal_dur,ctotal_gift,ctotal_dur_gift,ctotal_nogift,ctotal_dur_nogift,ctotal_own,ctotal_dur_own,cfood,cnodur,cdur
1021001011.0,2134900.0,2406400.0,46800.0,46800.0,1880100.0,1880100.0,208000.0,208000.0,984100.0,1150800.0,271500.0
1021001102.0,3779600.0,4575600.0,2528000.0,2528000.0,1251600.0,1251600.0,0.0,0.0,1944800.0,1834800.0,796000.0
1021001105.0,4438000.0,4758000.0,72000.0,72000.0,4366000.0,4366000.0,0.0,0.0,2704000.0,1734000.0,320000.0
1021001107.0,10688600.0,11272100.0,0.0,0.0,10428600.0,10428600.0,260000.0,260000.0,4386200.0,6302400.0,583500.0
1021001109.0,13596500.0,22454500.0,72800.0,72800.0,13523700.0,13523700.0,6000000.0,6000000.0,4468100.0,9128400.0,8858000.0
1021001110.0,8251120.000046492,8625120.000046492,0.0,0.0,8251120.000046492,8251120.000046492,0.0,0.0,2831920.0000464916,5419200.0,374000.0
1021001202.0,8987200.0,9904200.0,0.0,0.0,5347200.0,5347200.0,3640000.0,3640000.0,3640000.0,5347200.0,917000.0
1021001205.0,3080100.0,3174100.0,576000.0,576000.0,2504100.0,2504100.0,0.0,0.0,1041300.0,2038800.0,94000.0
1021001206.0,3504200.0,4112200.0,0.0,0.0,3504200.0,3504200.0,0.0,0.0,1812200.0,1692000.0,608000.0
1021001208.0,6349900.0,6452900.0,62400.0,62400.0,6287500.0,6287500.0,0.0,0.0,3129100.0,3220800.0,103000.0
1021001210.0,6979800.0,10059800.0,0.0,0.0,6979800.0,6979800.0,0.0,0.0,3510000.0,3469800.0,3080000.0
1021001211.0,4151000.0,4661000.0,36000.0,36000.0,4115000.0,4115000.0,0.0,0.0,1952600.0,2198400.0,510000.0
1021001301.0,25307700.0,25587700.0,0.0,0.0,25307700.0,25307700.0,4800000.0,4800000.0,3755700.0,21552000.0,280000.0
1021001302.0,10723800.0,10830300.0,8736000.0,8736000.0,1987800.0,1987800.0,0.0,0.0,8814000.0,1909800.0,106500.0
1021001304.0,10149600.0,13112600.0,0.0,0.0,10149600.0,10149600.0,0.0,0.0,5413200.0,4736400.0,2963000.0
1021001305.0,3482100.0,3697100.0,1231200.0,1231200.0,2250900.0,2250900.0,0.0,0.0,1392300.0,2089800.0,215000.0
1021001306.0,7166000.0,10313000.0,0.0,0.0,7166000.0,7166000.0,0.0,0.0,1773200.0,5392800.0,3147000.0
1021001307.0,9016200.0,13661200.0,0.0,0.0,9016200.0,9016200.0,0.0,0.0,5990400.0,3025800.0,4645000.0
1021001308.0,4949800.0,5592300.0,1872000.0,1872000.0,3077800.0,3077800.0,0.0,0.0,3218800.0,1731000.0,642500.0
1021001309.0,1146000.0,1155500.0,0.0,0.0,1114800.0,1114800.0,31200.0,31200.0,1076400.0,69600.0,9500.0
1021001402.0,5562952.0,5577952.0,316000.0,316000.0,5246952.0,5246952.0,0.0,0.0,976300.0,4586652.0,15000.0
1021001403.0,3196650.0,3382650.0,0.0,0.0,3196650.0,3196650.0,0.0,0.0,1753050.0,1443600.0,186000.0
1021001405.0,5796100.0,7751900.0,840000.0,840000.0,4956100.0,4956100.0,0.0,0.0,2895100.0,2901000.0,1955800.0
1021001406.0,5214800.0,5214800.0,0.0,0.0,5214800.0,5214800.0,0.0,0.0,3068000.0,2146800.0,
1021001407.0,6716800.0,7380300.0,360000.0,360000.0,6356800.0,6356800.0,0.0,0.0,4669600.0,2047200.0,663500.0
1021001408.0,4172400.0,7437400.0,1593200.0,1593200.0,2579200.0,2579200.0,0.0,0.0,2371200.0,1801200.0,3265000.0
1021001501.0,6114000.0,6633000.0,0.0,0.0,6114000.0,6114000.0,0.0,0.0,4758000.0,1356000.0,519000.0
1021001504.0,22390800.0,25617800.0,1690000.0,1690000.0,20669600.0,20669600.0,31200.0,31200.0,9781200.0,12609600.0,3227000.0
1021001505.0,18602600.0,21967600.0,624000.0,624000.0,17978600.0,17978600.0,0.0,0.0,5197400.0,13405200.0,3365000.0
1021001507.0,4243600.0,5428500.0,0.0,0.0,4243600.0,4243600.0,0.0,0.0,1658800.0,2584800.0,1184900.0
1021001512.0,4322800.0,4359800.0,0.0,0.0,4322800.0,4322800.0,0.0,0.0,2134600.0,2188200.0,37000.0
1021001607.0,20833600.0,23991600.0,0.0,0.0,20833600.0,20833600.0,0.0,0.0,10441600.0,10392000.0,3158000.0
1021001701.0,9887800.0,10592800.0,0.0,0.0,9887800.0,9887800.0,0.0,0.0,5083000.0,4804800.0,705000.0
1021001704.0,2243600.0,5725600.0,62400.0,62400.0,2181200.0,2181200.0,0.0,0.0,1757600.0,486000.0,3482000.0
1021001705.0,4170800.0,4996800.0,0.0,0.0,4170800.0,4170800.0,0.0,0.0,2740400.0,1430400.0,826000.0
1021001706.0,1602000.0,1672000.0,360000.0,360000.0,1242000.0,1242000.0,0.0,0.0,920400.0,681600.0,70000.0
1021001709.0,5456600.0,5670600.0,1560000.0,1560000.0,3896600.0,3896600.0,1800000.0,1800000.0,2935400.0,2521200.0,214000.0
1021001710.0,5420800.0,6050800.0,130000.0,130000.0,5290800.0,5290800.0,0.0,0.0,2360800.0,3060000.0,630000.0
1021001711.0,14660400.0,15100400.0,0.0,0.0,14660400.0,14660400.0,0.0,0.0,8236800.0,6423600.0,440000.0
1021001713.0,13444624.0,13759624.0,798400.0,798400.0,12646224.0,12646224.0,0.0,0.0,7462000.0,5982624.0,315000.0
1021001802.0,4014200.0,4104200.0,2475600.0,2475600.0,1538600.0,1538600.0,0.0,0.0,2545400.0,1468800.0,90000.0
1021001804.0,31992500.0,35112500.0,2184000.0,2184000.0,29808500.0,29808500.0,9000000.0,9000000.0,8859500.0,23133000.0,3120000.0
1021001809.0,10288600.0,40207100.0,39000.0,39000.0,10249600.0,10249600.0,0.0,0.0,6050200.0,4238400.0,29918500.0
1021001810.0,22263400.0,24398400.0,0.0,0.0,22263400.0,22263400.0,0.0,0.0,9341800.0,12921600.0,2135000.0
1021001901.0,5266680.0,5416680.0,0.0,0.0,5266680.0,5266680.0,0.0,0.0,1330680.0,3936000.0,150000.0
1021001902.0,4666650.0,5591650.0,0.0,0.0,4666650.0,4666650.0,0.0,0.0,2689050.0,1977600.0,925000.0
1021001907.0,9444500.0,12514500.0,1236000.0,1236000.0,8208500.0,8208500.0,0.0,0.0,3547700.0,5896800.0,3070000.0
1021001908.0,10068600.0,14625100.0,520000.0,520000.0,8612600.0,8612600.0,3096000.0,3096000.0,4656600.0,5412000.0,4556500.0
1021001909.0,2880800.0,3955800.0,0.0,0.0,2880800.0,2880800.0,0.0,0.0,2225600.0,655200.0,1075000.0
1021001910.0,14605400.0,15022900.0,147200.0,147200.0,14458200.0,14458200.0,0.0,0.0,2748200.0,11857200.0,417500.0
1021001915.0,5105132.0,5105132.0,264000.0,264000.0,4841132.0,4841132.0,0.0,0.0,2084732.0,3020400.0,
1021002003.0,2496000.0,2496000.0,0.0,0.0,2496000.0,2496000.0,0.0,0.0,2496000.0,,
1021002008.0,3673700.0,4044700.0,0.0,0.0,3673700.0,3673700.0,0.0,0.0,1519700.0,2154000.0,371000.0
1021002010.0,5106400.0,8222400.0,0.0,0.0,5106400.0,5106400.0,0.0,0.0,1955200.0,3151200.0,3116000.0
1021002011.0,7860000.0,11240000.0,0.0,0.0,7860000.0,7860000.0,0.0,0.0,4851600.0,3008400.0,3380000.0
1021002013.0,10170800.0,18460800.0,0.0,0.0,10170800.0,10170800.0,3600000.0,3600000.0,3536000.0,6634800.0,8290000.0
1021002103.0,8709000.0,10339000.0,0.0,0.0,8709000.0,8709000.0,0.0,0.0,4703400.0,4005600.0,1630000.0
1021002106.0,6382800.0,7354300.0,0.0,0.0,6382800.0,6382800.0,0.0,0.0,3463200.0,2919600.0,971500.0
1021002107.0,11086220.0,12753220.0,468000.0,468000.0,10509020.0,10509020.0,109200.0,109200.0,3371420.0,7714800.0,1667000.0
1021002201.0,9152200.0,11659200.0,39000.0,39000.0,9113200.0,9113200.0,0.0,0.0,2774200.0,6378000.0,2507000.0
1021002203.0,6452650.0,7278150.0,0.0,0.0,6452650.0,6452650.0,1200000.0,1200000.0,2959450.0,3493200.0,825500.0
1021002204.0,4626800.0,4956800.0,608400.0,608400.0,4018400.0,4018400.0,0.0,0.0,2233400.0,2393400.0,330000.0
1021002205.0,3548200.0,8050400.0,1800000.0,1800000.0,1748200.0,1748200.0,0.0,0.0,1058200.0,2490000.0,4502200.0
1021002208.0,10687700.0,10969700.0,104000.0,104000.0,10583700.0,10583700.0,0.0,0.0,5045300.0,5642400.0,282000.0
1021002210.0,12453800.0,12695800.0,1185600.0,1185600.0,10321800.0,10321800.0,946400.0,946400.0,6149000.0,6304800.0,242000.0
1021002301.0,3582100.0,4054100.0,0.0,0.0,3582100.0,3582100.0,0.0,0.0,1264900.0,2317200.0,472000.0
1021002307.0,2922300.0,3125300.0,0.0,0.0,2922300.0,2922300.0,0.0,0.0,1875900.0,1046400.0,203000.0
1021002308.0,4617840.0,4765840.0,120000.0,120000.0,4497840.0,4497840.0,0.0,0.0,3063840.0,1554000.0,148000.0
1021002309.0,2643700.0,2806700.0,0.0,0.0,2643700.0,2643700.0,0.0,0.0,1514500.0,1129200.0,163000.0
1021002312.0,7749400.0,7955400.0,216000.0,216000.0,7533400.0,7533400.0,840000.0,840000.0,4427800.0,3321600.0,206000.0
1021002405.0,4608000.0,5121000.0,1004500.0,1004500.0,3603500.0,3603500.0,1440000.0,1440000.0,1872000.0,2736000.0,513000.0
1021002407.0,9756104.0,14189104.0,840000.0,840000.0,8916104.0,8916104.0,1800000.0,1800000.0,4401800.0,5354304.0,4433000.0
1021002501.0,11605450.0,19057450.0,1464000.0,1464000.0,10141450.0,10141450.0,0.0,0.0,6313450.0,5292000.0,7452000.0
1021002502.0,9846400.0,10219400.0,0.0,0.0,9846400.0,9846400.0,0.0,0.0,4326400.0,5520000.0,373000.0
1021002505.0,5164600.0,5672600.0,0.0,0.0,5164600.0,5164600.0,0.0,0.0,2165800.0,2998800.0,508000.0
1021002508.0,2902400.0,2947000.0,0.0,0.0,2902400.0,2902400.0,960000.0,960000.0,1398800.0,1503600.0,44600.0
1021002509.0,2620600.0,2700600.0,301600.0,301600.0,2246200.0,2246200.0,72800.0,72800.0,1378000.0,1242600.0,80000.0
1021002510.0,5707200.0,5935200.0,90000.0,90000.0,5617200.0,5617200.0,0.0,0.0,4399200.0,1308000.0,228000.0
1021002603.0,7341200.0,7634000.0,0.0,0.0,7341200.0,7341200.0,0.0,0.0,3489200.0,3852000.0,292800.0
1021002604.0,7411200.0,10169200.0,0.0,0.0,7411200.0,7411200.0,0.0,0.0,3603600.0,3807600.0,2758000.0
1021002605.0,5262200.0,7068700.0,0.0,0.0,5262200.0,5262200.0,0.0,0.0,2779400.0,2482800.0,1806500.0
1021002610.0,4880800.0,4890800.0,240000.0,240000.0,2961200.0,2961200.0,3479600.0,3479600.0,2750800.0,2130000.0,10000.0
1021002611.0,2158400.0,2943400.0,0.0,0.0,2106400.0,2106400.0,52000.0,52000.0,1196000.0,962400.0,785000.0
1021002702.0,10224600.0,17209600.0,0.0,0.0,10224600.0,10224600.0,0.0,0.0,4266600.0,5958000.0,6985000.0
1021002703.0,2831600.0,3241100.0,114400.0,114400.0,2717200.0,2717200.0,0.0,0.0,1180400.0,1651200.0,409500.0
1021002711.0,9871800.0,12931800.0,528000.0,528000.0,9343800.0,9343800.0,0.0,0.0,4781400.0,5090400.0,3060000.0
1021002801.0,8598800.0,11547800.0,872000.0,872000.0,7726800.0,7726800.0,2880000.0,2880000.0,4004000.0,4594800.0,2949000.0
1021002802.0,17479900.0,19447400.0,433600.0,433600.0,17046300.0,17046300.0,0.0,0.0,9649900.0,7830000.0,1967500.0
1021002803.0,3012700.000077486,5097700.000077486,1440000.0,1440000.0,1572700.000077486,1572700.000077486,0.0,0.0,1163500.000077486,1849200.0,2085000.0
1021002804.0,10355600.0,10982600.0,6921200.0,6921200.0,3434400.0,3434400.0,0.0,0.0,6921200.0,3434400.0,627000.0
1021002805.0,23216400.0,68357400.0,0.0,0.0,23029200.0,23029200.0,4987200.0,4987200.0,4914000.0,18302400.0,45141000.0
1021002807.0,6518000.0,7873500.0,0.0,0.0,6518000.0,6518000.0,0.0,0.0,2412800.0,4105200.0,1355500.0
1021002810.0,8245800.0,14187600.0,420000.0,420000.0,6109800.0,6109800.0,4716000.0,4716000.0,4219800.0,4026000.0,5941800.0
1021002901.0,6437800.0,6850800.0,0.0,0.0,6437800.0,6437800.0,0.0,0.0,3757000.0,2680800.0,413000.0
1021002903.0,7531600.0,8429600.0,0.0,0.0,7531600.0,7531600.0,0.0,0.0,5106400.0,2425200.0,898000.0
1021002905.0,2658400.0,2723700.0,0.0,0.0,2658400.0,2658400.0,0.0,0.0,2033200.0,625200.0,65300.0
1021002906.0,10136800.0,14506800.0,180000.0,180000.0,9956800.0,9956800.0,3600000.0,3600000.0,2672800.0,7464000.0,4370000.0
1021002910.0,7903100.0,9133100.0,0.0,0.0,7903100.0,7903100.0,0.0,0.0,4709900.0,3193200.0,1230000.0
1021003003.0,7830400.0,7950400.0,0.0,0.0,7830400.0,7830400.0,0.0,0.0,3874000.0,3956400.0,120000.0
1021003004.0,1382400.0,1382400.0,360000.0,360000.0,1022400.0,1022400.0,0.0,0.0,546000.0,836400.0,
1021003101.0,11616000.0,12041000.0,852000.0,852000.0,10725000.0,10725000.0,39000.0,39000.0,5031000.0,6585000.0,425000.0
1021003103.0,27771600.0,53421600.0,0.0,0.0,27719600.0,27719600.0,52000.0,52000.0,9250800.0,18520800.0,25650000.0
1021003109.0,13764100.0,20284100.0,600000.0,600000.0,13060100.0,13060100.0,104000.0,104000.0,2746900.0,11017200.0,6520000.0
1021003201.0,5150600.0,5297600.0,0.0,0.0,5150600.0,5150600.0,0.0,0.0,2545400.0,2605200.0,147000.0
1021003203.0,4264600.0,4621100.0,144000.0,144000.0,4120600.0,4120600.0,0.0,0.0,2072200.0,2192400.0,356500.0
1021003205.0,7980600.0,9771600.0,960000.0,960000.0,7020600.0,7020600.0,0.0,0.0,2207400.0,5773200.0,1791000.0
1021003309.0,16610800.0,18031400.0,360000.0,360000.0,16250800.0,16250800.0,3600000.0,3600000.0,8086000.0,8524800.0,1420600.0
1021003310.0,8308000.0,10014400.0,0.0,0.0,8308000.0,8308000.0,1440000.0,1440000.0,3640000.0,4668000.0,1706400.0
1021003403.0,3318800.0,4608800.0,0.0,0.0,3318800.0,3318800.0,0.0,0.0,1820000.0,1498800.0,1290000.0
1021003407.0,1535400.0,1565400.0,0.0,0.0,1535400.0,1535400.0,0.0,0.0,670800.0,864600.0,30000.0
1021003411.0,1683600.0,1683600.0,0.0,0.0,1683600.0,1683600.0,720000.0,720000.0,514800.0,1168800.0,
1021003412.0,1579200.0,1961200.0,0.0,0.0,1579200.0,1579200.0,0.0,0.0,733200.0,846000.0,382000.0
1033000301.0,4053600.0,4077600.0,104000.0,104000.0,3310000.0,3310000.0,639600.0,639600.0,1840800.0,2212800.0,24000.0
1033000302.0,5785600.0,6249600.0,0.0,0.0,3367600.0,3367600.0,2418000.0,2418000.0,4108000.0,1677600.0,464000.0
1033000303.0,1880400.0,2093900.0,0.0,0.0,1214800.0,1214800.0,665600.0,665600.0,982800.0,897600.0,213500.0
1033000304.0,3535000.0,3835000.0,48000.0,48000.0,2265000.0,2265000.0,1462000.0,1462000.0,3055000.0,480000.0,300000.0
1033000305.0,3902200.0,4103200.0,336000.0,336000.0,2385800.0,2385800.0,1300400.0,1300400.0,2119000.0,1783200.0,201000.0
1033000307.0,1706200.0012397766,1994200.0012397766,0.0,0.0,858600.0012397766,858600.0012397766,847600.0,847600.0,1027000.0012397766,679200.0,288000.0
1033000308.0,1993800.0,2099300.0,168000.0,168000.0,1461800.0,1461800.0,364000.0,364000.0,1505400.0,488400.0,105500.0
1033000310.0,1635400.0,1806400.0,0.0,0.0,871000.0,871000.0,848400.0,848400.0,1432600.0,202800.0,171000.0
1033000504.0,3084800.0,3088800.0,0.0,0.0,308000.0,308000.0,2776800.0,2776800.0,2943200.0,141600.0,4000.0
1033000505.0,5126800.0,7395200.0,540000.0,540000.0,3572800.0,3572800.0,1554000.0,1554000.0,2376400.0,2750400.0,2268400.0
1033000506.0,2494800.0,2989500.0,52000.0,52000.0,1236400.0,1236400.0,1206400.0,1206400.0,1950000.0,544800.0,494700.0
1033000507.0,7302400.0,8014900.0,0.0,0.0,2430000.0,2430000.0,4872400.0,4872400.0,5480800.0,1821600.0,712500.0
1033000509.0,836400.0,1164400.0,0.0,0.0,498400.0,498400.0,338000.0,338000.0,499200.0,337200.0,328000.0
1033000510.0,3244000.0,3531500.0,0.0,0.0,1756800.0,1756800.0,1487200.0,1487200.0,2267200.0,976800.0,287500.0
1033000511.0,5407400.0,8226400.0,732000.0,732000.0,4259400.0,4259400.0,536000.0,536000.0,3325400.0,2082000.0,2819000.0
1041000203.0,3262000.0,3883300.0,0.0,0.0,3262000.0,3262000.0,0.0,0.0,1814800.0,1447200.0,621300.0
1041000204.0,2243200.0,2248200.0,624000.0,624000.0,1546400.0,1546400.0,72800.0,72800.0,910000.0,1333200.0,5000.0
1041000206.0,4169800.0,4535800.0,156000.0,156000.0,4013800.0,4013800.0,0.0,0.0,2649400.0,1520400.0,366000.0
1041000207.0,2539800.0,2661300.0,1495800.0,1495800.0,1044000.0,1044000.0,0.0,0.0,1786200.0,753600.0,121500.0
1041000209.0,8404800.0,11489800.0,330400.0,330400.0,8074400.0,8074400.0,2520000.0,2520000.0,3923400.0,4481400.0,3085000.0
1041000210.0,4216800.0,6891550.0,0.0,0.0,1980800.0,1980800.0,2236000.0,2236000.0,3400800.0,816000.0,2674750.0
1041000211.0,3525600.0,4087100.0,0.0,0.0,3525600.0,3525600.0,0.0,0.0,2277600.0,1248000.0,561500.0
1041000213.0,4036600.0,4568600.0,0.0,0.0,4036600.0,4036600.0,0.0,0.0,2306200.0,1730400.0,532000.0
1043000401.0,1126450.0,1171450.0,96000.0,96000.0,1030450.0,1030450.0,0.0,0.0,767650.0,358800.0,45000.0
1043000402.0,4970400.0,5458900.0,998400.0,998400.0,2074000.0,2074000.0,2438000.0,2438000.0,3478800.0,1491600.0,488500.0
1043000403.0,5778200.0,6475000.0,2896000.0,2896000.0,1556200.0,1556200.0,1326000.0,1326000.0,2545400.0,3232800.0,696800.0
1043000406.0,1425120.0,1425120.0,1115520.0,1115520.0,70400.0,70400.0,239200.0,239200.0,1006200.0,418920.0,
1043000407.0,5950600.0,6694850.0,650000.0,650000.0,2919000.0,2919000.0,3341600.0,3341600.0,3975400.0,1975200.0,744250.0
1043000408.0,3662800.0,3706300.0,293600.0,293600.0,3369200.0,3369200.0,120000.0,120000.0,2438800.0,1224000.0,43500.0
1043000409.0,4566440.0,5311440.0,0.0,0.0,2684040.0,2684040.0,1882400.0,1882400.0,3183440.0,1383000.0,745000.0
1043000410.0,9269600.0,10980100.0,2689200.0,2689200.0,3148400.0,3148400.0,4272000.0,4272000.0,4784000.0,4485600.0,1710500.0
1043000601.0,7077400.0,9018000.0,468000.0,468000.0,5392600.0,5392600.0,1396800.0,1396800.0,3975400.0,3102000.0,1940600.0
1043000602.0,7419200.0,7419200.0,0.0,0.0,7419200.0,7419200.0,0.0,0.0,5486000.0,1933200.0,
1043000603.0,6072600.0,8558600.0,828000.0,828000.0,2943600.0,2943600.0,2661000.0,2661000.0,3783000.0,2289600.0,2486000.0
1043000604.0,1701600.0,2156600.0,158400.0,158400.0,1543200.0,1543200.0,0.0,0.0,616200.0,1085400.0,455000.0
1043000605.0,2656700.0,2782000.0,1112800.0,1112800.0,1481500.0,1481500.0,62400.0,62400.0,2178800.0,477900.0,125300.0
1043000606.0,616800.0,619800.0,0.0,0.0,616800.0,616800.0,0.0,0.0,390000.0,226800.0,3000.0
1043000607.0,593300.0,593300.0,192000.0,192000.0,349300.0,349300.0,52000.0,52000.0,435500.0,157800.0,
1043000609.0,758800.0,768800.0,514000.0,514000.0,244800.0,244800.0,0.0,0.0,543400.0,215400.0,10000.0
1043000610.0,4788800.0,5991800.0,1344000.0,1344000.0,2659600.0,2659600.0,869200.0,869200.0,2350400.0,2438400.0,1203000.0
1043000611.0,7525600.0,8627000.0,360000.0,360000.0,7103200.0,7103200.0,62400.0,62400.0,6619600.0,906000.0,1101400.0
1043000802.0,2637200.0,2671200.0,0.0,0.0,2637200.0,2637200.0,0.0,0.0,1617200.0,1020000.0,34000.0
1043000804.0,4321000.0,5466000.0,0.0,0.0,2677800.0,2677800.0,1643200.0,1643200.0,3413800.0,907200.0,1145000.0
1043000805.0,4442400.0,4728400.0,0.0,0.0,4068000.0,4068000.0,554400.0,554400.0,3081000.0,1361400.0,286000.0
1043000806.0,7799200.0,8673200.0,0.0,0.0,3925200.0,3925200.0,3874000.0,3874000.0,6276400.0,1522800.0,874000.0
1043000807.0,1809200.0,1906200.0,0.0,0.0,1143600.0,1143600.0,665600.0,665600.0,1492400.0,316800.0,97000.0
1043000808.0,5650532.0,10583532.0,0.0,0.0,3926732.0,3926732.0,2443800.0,2443800.0,3902600.0,1747932.0,4933000.0
1043000809.0,2409600.0,3118600.0,0.0,0.0,969200.0,969200.0,1440400.0,1440400.0,1747200.0,662400.0,709000.0
1043000810.0,5792400.0,11610200.0,0.0,0.0,1445200.0,1445200.0,4347200.0,4347200.0,4882800.0,909600.0,5817800.0
1043000811.0,4449200.0,4619200.0,0.0,0.0,4449200.0,4449200.0,240000.0,240000.0,2615600.0,1833600.0,170000.0
1051000104.0,7900400.0,9804400.0,0.0,0.0,7879600.0,7879600.0,20800.0,20800.0,3887000.0,4013400.0,1904000.0
