,hh,profit_ls,profit_agr,total_agrls
145,1063000304.0,0.0,899066.6666666667,899066.6666666667
146,1063000305.0,0.0,7163609.523809523,7163609.523809523
147,106300030511.0,151600.0,2075400.0000000002,2227000.0
148,106300030512.0,-45000.0,6023823.80952381,5978823.80952381
149,1063000308.0,-10100.0,2390733.333333333,2380633.333333333
150,1063000310.0,365000.0,12147258.666666666,12512258.666666666
151,1063000311.0,-5900.0,1877428.570999418,1871528.570999418
152,1063000502.0,20000.0,82800.0,102800.0
153,1063000503.0,7000.0,542720.0,549720.0
154,1063000504.0,0.0,549212.8573532614,549212.8573532614
155,1063000505.0,0.0,-6200.0,-6200.0
156,1063000506.0,-6000.0,1615440.0,1609440.0
157,106300050604.0,0.0,1247357.142857143,1247357.142857143
158,1063000508.0,0.0,1474361.9047619046,1474361.9047619046
159,1063000509.0,0.0,867171.4285714286,867171.4285714286
160,1063000510.0,0.0,701800.0,701800.0
