,hh,urban,year,month,index,inflation,ctotal,ctotal_dur,ctotal_gift,cfood,cnodur,wage_total,bs_profit,other_inc,profit_ls,profit_agr,total_agrls,inctotal,inctotal_trans,w_share,worker,agr_share,farmer,bus_share,businessman,ocupation
731,2013000808,0,2010,1,731,0.7227335425221252,1488.2071666120294,1488.2071666120294,19.255124352369556,1273.8334488223147,214.37371778971442,143.2581251816295,15.511072394964366,703000.0,614.0245210144514,852.61028419021,1466.6348052046612,1625.4040027812553,1625.4040027812553,0.08813693391704351,0.0,0.9023201632917592,1.0,0.009542902791197214,0.0,farmer
732,2013000809,0,2010,1,732,0.7227335425221252,3081.0338422052664,3081.0338422052664,1476.2262003483327,995.7038748436436,2085.329967361623,,-17.11566609099516,3555000.0,469.8250341978172,2510.557484706266,2980.3825189040836,2963.2668528130885,2963.2668528130885,,0.0,1.0057759449084873,1.0,-0.005775944908487374,0.0,farmer
733,2013000810,0,2010,7,733,0.721669614782331,2054.1760505865423,2054.1760505865423,96.41755693905384,1376.682017161457,677.494033425085,,,784000.0,175.47995362907798,256.1773676206348,431.6573212497129,431.6573212497129,431.6573212497129,,0.0,1.0,1.0,,0.0,farmer
734,2013000901,0,2009,10,734,0.7292036084702209,1063.206320844726,1063.206320844726,6.361425932457475,871.0912576845101,192.11506316021573,,0.7951782415571844,220000.0,66.15882969755774,222.1046425560867,288.26347225364447,289.0586504952016,289.0586504952016,,0.0,0.997249076475674,1.0,0.0027509235243260233,0.0,farmer
735,2013000902,0,2010,8,735,0.7253376715257943,2043.7347195098155,2043.7347195098155,364.5338865507233,1468.794431774552,574.9402877352636,,,580000.0,4.796498507246359,102.09689679710107,106.89339530434744,106.89339530434744,106.89339530434744,,0.0,1.0,1.0,,0.0,farmer
736,2013000903,0,2010,8,736,0.7253376715257943,1412.1424549611866,1412.1424549611866,196.12349451851782,786.3592830491115,625.7831719120751,,,600000.0,12.257718407407364,140.00192415383736,152.25964256124473,152.25964256124473,152.25964256124473,,0.0,1.0,1.0,,0.0,farmer
737,2013000905,0,2009,10,737,0.7292036084702209,1235.9190349109465,1262.4249762961858,216.28848170355414,825.6070622674393,410.31197264350715,,,196300.0,15.267422237897941,32.75377042604591,48.02119266394386,48.02119266394386,48.02119266394386,,0.0,1.0,1.0,,0.0,farmer
738,2013000906,0,2009,10,738,0.7292036084702209,1544.6602401662158,1544.6602401662158,117.68637975046327,993.7607544153985,550.8994857508173,4259.610804373526,,120000.0,0.0,586.4414287730535,586.4414287730535,4846.052233146579,4846.052233146579,0.8789857392039968,1.0,0.12101426079600315,0.0,,0.0,worker
739,2013000907,0,2010,8,739,0.7253376715257943,1192.6227066128781,1192.6227066128781,166.2786149178738,871.5770731945219,321.0456334183564,,,1050000.0,1646.7978208212503,345.01797463499605,1991.815795456246,1991.815795456246,1991.815795456246,,0.0,1.0,1.0,,0.0,farmer
740,2013000909,0,2009,10,740,0.7292036084702209,1495.4652129552114,1527.2723426174987,248.09561136584148,784.2577937064656,711.2074192487457,,,40000.0,-10.602376554095791,671.2680143319299,660.665637777834,660.665637777834,660.665637777834,,0.0,1.0,1.0,,0.0,farmer
741,2013000910,0,2010,8,741,0.7253376715257943,1569.3077227152921,1569.3077227152921,140.69728954589323,713.6123890225417,855.6953336927505,,,1100000.0,-37.30609950080502,497.23701191787256,459.9309124170676,459.9309124170676,459.9309124170676,,0.0,1.0,1.0,,0.0,farmer
742,2013000911,0,2010,8,742,0.7253376715257943,2276.6313692505555,2276.6313692505555,159.88328357487867,1698.813182410944,577.8181868396115,,1918.599402898544,45500000.0,13.323606964573221,642.2803351641148,655.603942128688,2574.203345027232,2574.203345027232,,0.0,0.2546822664165843,0.0,0.7453177335834157,1.0,businessman
743,2021000103,1,2009,11,743,0.7293437235090989,2153.3530106540984,2153.3530106540984,0.0,1328.434573669251,824.9184369848476,,1166.0373691638813,960000.0,0.0,0.0,0.0,1166.0373691638813,1166.0373691638813,,0.0,0.0,0.0,1.0,1.0,businessman
744,2021000105,1,2009,11,744,0.7293437235090989,1628.4241877359584,1628.4241877359584,0.0,1350.4832802861679,277.9409074497906,141.9597495258427,22.52572190430225,480000.0,,,,164.48547143014497,164.48547143014497,0.8630534252755043,1.0,,0.0,0.1369465747244957,0.0,worker
745,2021000106,1,2009,11,745,0.7293437235090989,1891.1006059894219,1891.1006059894219,0.0,1325.6784853421361,565.4221206472857,1774.4968690730338,13.25042464958956,210000.0,0.0,0.0,0.0,1787.7472937226235,1787.7472937226235,0.9925882004150608,1.0,0.0,0.0,0.007411799584939223,0.0,worker
746,2021000107,1,2010,5,746,0.7216937371077443,138.19387904960723,138.19387904960723,0.0,83.55908965790204,54.63478939170518,,,50000.0,,,,,0.0,,0.0,,0.0,,0.0,nothing
747,2021000109,1,2009,11,747,0.7293437235090989,2576.942585852177,2576.942585852177,190.80611495408965,1857.6035324752597,719.3390533769181,,23.850764369261206,440000.0,0.0,0.0,0.0,23.850764369261206,23.850764369261206,,0.0,0.0,0.0,1.0,1.0,businessman
748,2021000110,1,2009,11,748,0.7293437235090989,4757.220459394242,4757.220459394242,0.0,2915.9414500872767,1841.279009306965,3844.743216324907,4335.538945345704,4800000.0,0.0,0.0,0.0,8180.282161670611,8180.282161670611,0.4700012958403525,1.0,0.0,0.0,0.5299987041596476,1.0,businessman
749,2023000502,0,2010,2,749,0.725622174717783,553.1923571937986,555.1901146470698,0.0,509.7211550106187,43.47120218317986,,,0.0,0.0,207.34819738808392,207.34819738808392,207.34819738808392,207.34819738808392,,0.0,1.0,1.0,,0.0,farmer
750,2023000503,0,2010,8,750,0.7253376715257943,1502.7962767481429,1516.119883712716,0.0,755.1820427520103,747.6142339961326,,,300000.0,0.0,319.6752052734288,319.6752052734288,319.6752052734288,319.6752052734288,,0.0,1.0,1.0,,0.0,farmer
751,2023000504,0,2010,2,751,0.725622174717783,602.6301949707482,602.6301949707482,47.946178878507205,396.1419846006439,206.48821037010435,1248.5184979963276,,260000.0,0.0,90.24536335576799,90.24536335576799,1338.7638613520953,1338.7638613520953,0.9325905292479109,1.0,0.06740947075208914,0.0,,0.0,worker
752,2023000505,0,2010,2,752,0.725622174717783,1475.6768388162773,1488.9952218380847,12.785647700935254,1024.9827573583095,450.6940814579676,,53.27353208723022,1300000.0,0.0,379.68553685541235,379.68553685541235,432.9590689426426,432.9590689426426,,0.0,0.8769548072584945,1.0,0.1230451927415055,0.0,farmer
753,2023000506,0,2010,2,753,0.725622174717783,1195.8842482941438,1195.8842482941438,0.0,1102.5490200773168,93.33522821682735,19.81775393644964,,100000.0,0.0,293.6132668464774,293.6132668464774,313.4310207829271,313.4310207829271,0.06322843822843822,0.0,0.9367715617715617,1.0,,0.0,farmer
754,2023000508,0,2010,2,754,0.725622174717783,827.6575945072086,827.6575945072086,0.0,695.3261408025288,132.33145370467986,,71.9192683177608,1200000.0,93.22868115265288,1065.5543572950273,1158.7830384476802,1230.7023067654407,1230.7023067654407,,0.0,0.9415624169042304,1.0,0.058437583095769616,0.0,farmer
755,2023000509,0,2010,2,755,0.725622174717783,1844.5427749882592,1844.5427749882592,15.982059626169065,1216.1281904872915,628.4145845009676,,,2950000.0,87.36859262305755,3233.662808337094,3321.031400960151,3321.031400960151,3321.031400960151,,0.0,1.0,1.0,,0.0,farmer
756,2023000510,0,2010,8,756,0.7253376715257943,1530.1469771250186,1530.1469771250186,0.0,931.1602435400932,598.9867335849253,892.1487223478231,,60000.0,-5.329442785829288,462.8621059492737,457.5326631634444,1349.6813855112673,1349.6813855112673,0.6610069101678184,1.0,0.3389930898321816,1.0,,0.0,farmer
757,2023000701,0,2010,5,757,0.7216937371077443,3105.8270863614052,3105.8270863614052,77.13146737652497,1813.2322455764745,1292.594840784931,,508.85343060901886,12060000.0,-10.712703802295135,100.62289642870071,89.91019262640557,598.7636232354243,598.7636232354243,,0.0,0.1501597444089457,0.0,0.8498402555910544,1.0,businessman
758,2023000702,0,2009,11,758,0.7293437235090989,899.4388252141392,899.4388252141392,33.07305992537554,807.5338798445862,91.90494536955319,,,200000.0,-0.7950254789753736,992.343231185833,991.5482057068575,991.5482057068575,991.5482057068575,,0.0,1.0,1.0,,0.0,farmer
759,2023000703,0,2010,5,759,0.7216937371077443,303.7051527950671,319.7742084985098,0.0,254.8552234566012,48.849929338465806,,,120000.0,0.0,174.3492543823533,174.3492543823533,174.3492543823533,174.3492543823533,,0.0,1.0,1.0,,0.0,farmer
760,2023000704,0,2010,5,760,0.7216937371077443,1268.169876115698,1268.169876115698,0.0,1119.6918014158873,148.47807469981055,,28.924300266196866,35000.0,0.0,434.8592550603089,434.8592550603089,463.7835553265058,463.7835553265058,,0.0,0.9376340537865039,1.0,0.06236594621349612,0.0,farmer
761,2023000705,0,2010,5,761,0.7216937371077443,669.3297335674,669.3297335674,0.0,596.0548395597012,73.27489400769872,,,250000.0,91.05798231950864,297.39230948300025,388.4502918025089,388.4502918025089,388.4502918025089,,0.0,1.0,1.0,,0.0,farmer
762,2023000706,0,2009,11,762,0.7293437235090989,1274.2138360031304,1279.5140058629663,0.0,1127.9291478716616,146.28468813146873,3371.544051238764,,40000.0,0.0,585.1387525258749,585.1387525258749,3956.682803764639,3956.682803764639,0.8521138080694423,1.0,0.1478861919305578,0.0,,0.0,worker
763,2023000707,0,2009,11,763,0.7293437235090989,1826.2265269050313,1831.5266967648672,68.9022081778657,1267.8006304727292,558.4258964323024,887.2484345365169,10.600339719671648,1180000.0,143.10458621556725,462.4398202706756,605.5444064862429,1503.3931807424315,1503.3931807424315,0.5901639344262295,1.0,0.4027851225101357,1.0,0.007050943063634761,0.0,farmer
764,2023000709,0,2009,11,764,0.7293437235090989,453.58853660474983,453.58853660474983,12.720407663605977,373.44996832403217,80.13856828071766,875.8783458479315,,170000.0,0.0,603.6287736654737,603.6287736654737,1479.5071195134053,1479.5071195134053,0.5920068476155755,1.0,0.4079931523844244,1.0,,0.0,farmer
765,2023000710,0,2009,12,765,0.7273700192526662,1221.2839959685425,1266.4576859847853,0.0,1152.4074050731886,68.87659089535383,,,410000.0,386.89936860970363,28.068425544546194,414.9677941542498,414.9677941542498,414.9677941542498,,0.0,1.0,1.0,,0.0,farmer
766,2031000102,1,2010,2,766,0.725622174717783,222.89645825297126,222.89645825297126,37.291472461061154,126.04517691838669,96.85128133458454,,,35000.0,,,,,0.0,,0.0,,0.0,,0.0,nothing
767,2031000103,1,2010,2,767,0.725622174717783,2139.038860366468,2141.7025369708294,47.946178878507205,1246.6006508411872,892.4382095252807,142.68782834243743,,400000.0,0.0,0.0,0.0,142.68782834243743,142.68782834243743,1.0,1.0,0.0,0.0,,0.0,worker
768,2031000105,1,2010,8,768,0.7253376715257943,,,,,,,,,,,,,,,,,,,,
769,2031000106,1,2010,8,769,0.7253376715257943,467.2322490336538,469.8969704265684,41.35647601803528,312.46523053317117,154.76701850048252,,,474000.0,0.0,309.2599513719796,309.2599513719796,309.2599513719796,309.2599513719796,,0.0,1.0,1.0,,0.0,farmer
770,2031000109,1,2010,2,770,0.725622174717783,1867.1307525932448,1867.1307525932448,447.4976695327339,691.1708052997249,1175.95994729352,,0.5327353208723022,927800.0,0.0,0.0,0.0,0.5327353208723022,0.5327353208723022,,0.0,0.0,0.0,1.0,1.0,businessman
771,2031000110,1,2010,2,771,0.725622174717783,3190.764930832567,3190.764930832567,1956.2040982430935,832.4522123950595,2358.3127184375076,885.853600959299,15.982059626169065,1734000.0,0.0,0.0,0.0,901.835660585468,901.835660585468,0.9822783015524208,1.0,0.0,0.0,0.017721698447579214,0.0,worker
772,2031000114,1,2010,2,772,0.725622174717783,3008.8890922867627,3008.8890922867627,153.42777241122303,1800.6453845483816,1208.2437077383815,,106.54706417446044,5040000.0,0.0,0.0,0.0,106.54706417446044,106.54706417446044,,0.0,0.0,0.0,1.0,1.0,businessman
773,2031000401,1,2009,12,773,0.7273700192526662,3878.8787523829433,3878.8787523829433,0.0,2413.9757034326867,1464.9030489502568,237.2415908617743,85.03282826586891,1815000.0,0.0,17.70884570804815,17.70884570804815,339.9832648356914,339.9832648356914,0.6978037315349316,1.0,0.052087404115630696,0.0,0.25010886434943785,0.0,worker
774,2031000402,1,2009,12,774,0.7273700192526662,1351.171641144657,1351.171641144657,63.77462119940169,619.0389897755258,732.1326513691314,59.31039771544358,,200000.0,,,,59.31039771544358,59.31039771544358,1.0,1.0,,0.0,,0.0,worker
775,2031000404,1,2009,12,775,0.7273700192526662,1233.0823008904317,1233.0823008904317,156.46040400919884,696.4188634974665,536.6634373929653,,-149.3389046419323,1060000.0,,,,-149.3389046419323,-149.3389046419323,,0.0,,0.0,1.0,1.0,businessman
776,2031000405,1,2010,6,776,0.723981600683125,2939.8875286416373,3015.7073668303615,57.665792425226456,1985.1982984906663,954.6892301509714,,-40.57963170664084,2480000.0,982.8813953366376,165.21707194846624,1148.0984672851039,1107.5188355784628,1107.5188355784628,,0.0,1.0366401278272128,1.0,-0.03664012782721287,0.0,farmer
777,2031000406,1,2010,6,777,0.723981600683125,1285.9471710825499,1307.3048719807819,70.48041296416567,757.9848048782544,527.9623662042954,214.51674782184242,213.5770089823202,6659000.0,29.90078125752483,78.09354343018131,107.9943246877061,536.0880814918687,536.0880814918687,0.40015205565635426,1.0,0.20144884472561092,0.0,0.3983990996180349,1.0,businessman
778,2031000407,1,2009,12,778,0.7273700192526662,3903.006817403383,3903.006817403383,27.6356691864074,3216.7918932978214,686.2149241055622,284.6899090341292,47.830965899551266,2070000.0,140.30416663868374,124.1764000812041,264.48056671988786,597.0014416535682,597.0014416535682,0.47686636776889196,1.0,0.4430149548505819,1.0,0.08011867738052621,0.0,farmer
779,2031000409,1,2009,12,779,0.7273700192526662,15929.429307681543,15929.429307681543,446.42234839581187,5797.963395308273,10131.46591237327,,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,nothing
780,2031000410,1,2010,6,780,0.723981600683125,8712.810008331058,8867.65333984324,805.1853238633472,2758.1762093994794,5954.633798931579,25622.833767608958,,4690000.0,,501.34647562242196,501.34647562242196,26124.180243231378,26124.180243231378,0.9808091021056128,1.0,0.01919089789438725,0.0,,0.0,worker
781,2033000801,0,2009,9,781,0.7305411977959669,1770.3182281818076,1770.3182281818076,0.0,1522.9943580681727,247.32387011363488,19.68431315410188,31.748892184035288,60000.0,-0.5291482030672547,178.1830986804309,177.65395047736365,229.08715581550084,229.08715581550084,0.08592499690360192,0.0,0.7754862984131692,1.0,0.13858870468322892,0.0,farmer
782,2033000802,0,2009,9,782,0.7305411977959669,1253.65792270694,1253.65792270694,9.524667655210587,1191.430094026231,62.227828680709166,94.48470313968902,79.37223046008822,1560000.0,-11.112112264412351,458.88488095996723,447.77276869555476,621.6297022953321,621.6297022953321,0.1519951553003495,0.0,0.7203207424648139,1.0,0.12768410223483662,0.0,farmer
783,2033000803,0,2009,9,783,0.7305411977959669,7412.149284105185,7412.149284105185,190.49335310421174,5927.571085579695,1484.57819852549,,,2500000.0,467.0791188474658,507.7806946767295,974.8598135241954,974.8598135241954,974.8598135241954,,0.0,1.0,1.0,,0.0,farmer
784,2033000804,0,2009,9,784,0.7305411977959669,1407.5342201588978,1407.5342201588978,247.64135903547523,822.7196261289678,584.81459402993,,,726000.0,267.85482039264434,209.44744211277234,477.30226250541665,477.30226250541665,477.30226250541665,,0.0,1.0,1.0,,0.0,farmer
785,2033000806,0,2010,3,785,0.7235315842039208,2333.4978295380483,2333.4978295380483,48.08471578405173,1697.4973221009907,636.0005074370576,5.9625047572224155,,400000.0,0.0,519.3912554134478,519.3912554134478,525.3537601706702,525.3537601706702,0.011349504294564093,0.0,0.988650495705436,1.0,,0.0,farmer
786,2033000807,0,2009,9,786,0.7305411977959669,994.5869624852122,994.5869624852122,44.0251304951956,869.4963272801131,125.09063520509903,,,42000.0,0.0,315.2357583966255,315.2357583966255,315.2357583966255,315.2357583966255,,0.0,1.0,1.0,,0.0,farmer
787,2033000808,0,2010,3,787,0.7235315842039208,1030.508886714211,1030.508886714211,121.81461331959773,661.2182694926936,369.2906172215173,,,220000.0,6.411295437873565,265.7024009324459,272.1136963703195,272.1136963703195,272.1136963703195,,0.0,1.0,1.0,,0.0,farmer
788,2033000809,0,2009,9,788,0.7305411977959669,1121.0004681979792,1121.0004681979792,114.29601186252704,680.3258446835695,440.67462351440975,,52.91482030672549,7520000.0,62.968636165003325,67.4905855232152,130.45922168821852,183.37404199494404,183.37404199494404,,0.0,0.7114377818634523,1.0,0.2885622181365476,0.0,farmer
789,2033001801,0,2009,10,789,0.7292036084702209,2750.256478132448,2806.1840144553034,808.431212249804,1590.5685306454507,1159.6879474869977,690.214713671636,13.252970692619737,680000.0,138.89113285865486,1130.552869153879,1269.444002012534,1972.9116863767897,1972.9116863767897,0.3498457221565759,1.0,0.6434368100600797,1.0,0.0067174677833443915,0.0,farmer
790,2033001802,0,2010,4,790,0.7258143156220446,5543.347917568066,5543.347917568066,127.82263025463922,3460.4781575687202,2082.869759999346,1260.0754890502333,-21.303771709106535,5210000.0,639.1131512731961,1028.5460981156637,1667.6592493888597,2906.4309667299863,2906.4309667299863,0.4335473656434163,1.0,0.5737825079895622,1.0,-0.007329873632978568,0.0,farmer
791,2033001804,0,2009,10,791,0.7292036084702209,2950.7474187703997,2950.7474187703997,459.50699985451155,2055.058647480387,895.6887712900125,,,420000.0,-7.951782415571843,4768.961595909137,4761.009813493565,4761.009813493565,4761.009813493565,,0.0,1.0,1.0,,0.0,farmer
792,2033001805,0,2009,10,792,0.7292036084702209,721.2796769751367,721.2796769751367,89.05996305440465,573.3765240455003,147.90315292963626,295.8063058592725,,660000.0,0.0,85.97012760149673,85.97012760149673,381.77643346076934,381.77643346076934,0.7748155201142585,1.0,0.22518447988574147,0.0,,0.0,worker
793,2033001806,0,2010,4,793,0.7258143156220446,1990.6244284989145,2001.276314353468,124.62706449827323,1260.1180965936517,730.5063319052631,863.0328349532731,10.119291561825603,861000.0,155.8370900521143,299.4359241063366,455.27301415845085,1328.4251406735495,1328.4251406735495,0.6496661411539462,1.0,0.3427163490203253,1.0,0.007617509825728557,0.0,farmer
794,2033001807,0,2009,10,794,0.7292036084702209,1521.5470592782872,1521.5470592782872,66.79497229080349,1313.5284312869276,208.0186279913594,613.3050741482251,15.903564831143687,709000.0,0.0,254.82812047769232,254.82812047769232,884.0367594570612,884.0367594570612,0.6937551720415922,1.0,0.28825511807246257,0.0,0.01798970988594524,0.0,worker
795,2033001808,0,2009,10,795,0.7292036084702209,1227.4371336676697,1252.8828373974995,57.252833392117275,649.1835164072853,578.2536172603844,,,345400.0,6.255402166916517,1843.735619580143,1849.99102174706,1849.99102174706,1849.99102174706,,0.0,1.0,1.0,,0.0,farmer
796,2033001809,0,2009,10,796,0.7292036084702209,5353.564017225129,5356.214611363653,1272.2851864914949,3511.93120977869,1841.6328074464388,,-8.481901243276633,1720000.0,0.0,2022.1685607843604,2022.1685607843604,2013.6866595410836,2013.6866595410836,,0.0,1.0042121256567342,1.0,-0.004212125656734324,0.0,farmer
797,2033001810,0,2010,4,797,0.7258143156220446,1078.2904050564273,1078.2904050564273,214.1029056765207,566.3607708865973,511.92963416983,,,620000.0,33.23388386620619,1482.7156276228488,1515.9495114890549,1515.9495114890549,1515.9495114890549,,0.0,1.0,1.0,,0.0,farmer
798,2033002301,0,2010,7,798,0.721669614782331,2022.786779271939,2022.786779271939,0.0,1520.129915763005,502.65686350893407,,,1306000.0,-13.391327352646366,304.18081240408776,290.78948505144143,290.78948505144143,290.78948505144143,,0.0,1.0,1.0,,0.0,farmer
799,2033002302,0,2010,1,799,0.7227335425221252,261.4204049573373,261.4204049573373,166.87774438720282,166.87774438720282,94.54266057013452,,,140000.0,0.0,48.137810880923894,48.137810880923894,48.137810880923894,48.137810880923894,,0.0,1.0,1.0,,0.0,farmer
800,2033002303,0,2010,7,800,0.721669614782331,2775.754333656539,2794.502191950244,289.2526708171616,1849.503003328695,926.2513303278438,666.5345711196793,-43.70929247903774,940000.0,338.6398860937213,505.8922081973334,844.5320942910546,1467.357372931696,1467.357372931696,0.4542414706977491,1.0,0.5755462914966161,1.0,-0.029787762194365148,0.0,farmer
801,2033002305,0,2010,1,801,0.7227335425221252,726.773971388882,726.773971388882,106.97291306871978,520.1023033401154,206.6716680487666,119.38177098469124,,6000.0,0.0,456.2394742380898,456.2394742380898,575.621245222781,575.621245222781,0.2073963947221706,0.0,0.7926036052778294,1.0,,0.0,farmer
802,2033002307,0,2010,1,802,0.7227335425221252,1331.812767705561,1331.812767705561,32.09187392061593,809.3570602779338,522.4557074276273,,-363.7079044336472,520000.0,0.0,1510.261924917855,1510.261924917855,1146.5540204842077,1146.5540204842077,,0.0,1.3172182888339161,1.0,-0.3172182888339161,0.0,farmer
803,2033002308,0,2010,7,803,0.721669614782331,928.447508013678,928.447508013678,89.98971980978358,588.4149238752814,340.03258413839654,514.0984135990351,-38.03136968151568,2950000.0,0.0,2473.567075401795,2473.567075401795,2949.6341193193143,2949.6341193193143,0.1742922656853703,0.0,0.8386013231948303,1.0,-0.012893588880200561,0.0,farmer
804,2033002310,0,2010,1,804,0.7227335425221252,3680.6170199554404,3680.6170199554404,494.2148583774853,1322.5061242685824,2358.1108956868584,,134.2510059012433,7760000.0,-20.110907656919316,1092.9412089812574,1072.830301324338,1207.0813072255814,1207.0813072255814,,0.0,0.8887804780857614,1.0,0.11121952191423859,0.0,farmer
805,2033002801,0,2009,11,805,0.7293437235090989,274.5487987394957,297.33952913678974,160.48914335582876,179.14574126245085,95.40305747704483,,,150000.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,nothing
806,2033002803,0,2010,5,806,0.7216937371077443,1595.4429772758142,1595.4429772758142,96.41433422065622,974.8560460088572,620.5869312669571,7.9702516289075795,,900000.0,239.10754886722737,644.4297114974105,883.5372603646381,891.5075119935456,891.5075119935456,0.008940195704111222,0.0,0.9910598042958888,1.0,,0.0,farmer
807,2033002805,0,2009,11,807,0.7293437235090989,3500.232175435578,3500.232175435578,238.50764369261205,2648.600882357158,851.6312930784202,,,700000.0,231.51141947762878,771.23024019512,1002.7416596727488,1002.7416596727488,1002.7416596727488,,0.0,1.0,1.0,,0.0,farmer
808,2033002806,0,2009,11,808,0.7293437235090989,266.3865371553485,266.3865371553485,182.32584317835236,184.6579179166801,81.7286192386684,,,155000.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,nothing
809,2033002807,0,2010,5,809,0.7216937371077443,1319.2694732526456,1319.2694732526456,154.26293475304993,497.1765834645172,822.0928897881287,,3.7494463308032966,1112000.0,0.0,844.2987943840288,844.2987943840288,848.0482407148321,848.0482407148321,,0.0,0.995578734615801,1.0,0.004421265384198939,0.0,farmer
810,2033002808,0,2010,5,810,0.7216937371077443,1187.2889624083698,1187.2889624083698,205.68391300406657,745.0685494496265,442.22041295874317,89.66533082521028,,450000.0,-2.945993545631162,804.0368825937364,801.0908890481053,890.7562198733154,890.7562198733154,0.10066203168130848,0.0,0.8993379683186915,1.0,,0.0,farmer
811,2033002809,0,2009,11,811,0.7293437235090989,1190.2061437247326,1202.9265513883386,24.115772862253,879.1921763495664,311.01396737516615,,,230000.0,0.0,441.64346807492547,441.64346807492547,441.64346807492547,441.64346807492547,,0.0,1.0,1.0,,0.0,farmer
812,2033002810,0,2010,5,812,0.7216937371077443,3538.9417010881975,3538.9417010881975,115.69720106478746,2421.820948584861,1117.1207525033365,,107.12703802295134,1280000.0,0.0,722.8167332660021,722.8167332660021,829.9437712889534,829.9437712889534,,0.0,0.870922535081411,1.0,0.129077464918589,0.0,farmer
813,2033002811,0,2009,11,813,0.7293437235090989,748.9140011948019,748.9140011948019,190.80611495408965,471.2911039366015,277.62289725820045,41.40492694503747,,35000.0,0.0,956.7488047414214,956.7488047414214,998.1537316864587,998.1537316864587,0.04148151294799109,0.0,0.9585184870520089,1.0,,0.0,farmer
814,2033003302,0,2010,2,814,0.725622174717783,1617.064792975786,1617.064792975786,22.374883476636693,1171.8046117907159,445.26018118507017,428.06348502731225,266.3676604361511,11704000.0,0.0,4847.257211222625,4847.257211222625,5541.688356686089,5541.688356686089,0.07724423631849497,0.0,0.8746896070715295,1.0,0.048066156609975465,0.0,farmer
815,2033003303,0,2010,2,815,0.725622174717783,1878.4247413957378,1878.4247413957378,172.6062439626259,1382.3416105994497,496.08313079628783,,,972000.0,668.3697335663903,2121.7325729427025,2790.102306509092,2790.102306509092,2790.102306509092,,0.0,1.0,1.0,,0.0,farmer
816,2033003304,0,2010,2,816,0.725622174717783,588.6725295638939,588.6725295638939,281.2842494205756,173.13897928349823,415.53355028039573,,,500000.0,0.0,213.87293665133893,213.87293665133893,213.87293665133893,213.87293665133893,,0.0,1.0,1.0,,0.0,farmer
817,2033003305,0,2010,2,817,0.725622174717783,7072.551501075014,8881.187915436481,1247.4530273545827,5631.86471813363,1440.6867829413843,379.01454403459945,271.69501364487417,33600000.0,2187.943962822545,2012.3823062465092,4200.3262690690535,4851.035826748527,4851.035826748527,0.07813064210837607,0.0,0.8658617291401,1.0,0.05600762875152407,0.0,farmer
818,2033003306,0,2010,8,818,0.7253376715257943,2269.3300326339695,2269.3300326339695,306.975904463767,1682.8781484813144,586.4518841526549,,,,249.4179223768107,390.09015089931574,639.5080732761265,639.5080732761265,639.5080732761265,,0.0,1.0,1.0,,0.0,farmer
819,2033003307,0,2010,8,819,0.7253376715257943,462.80881152141546,462.80881152141546,168.83674745507187,242.48964675523263,220.3191647661828,35.685948893912915,,402250.0,36.24021094363916,673.8496701804593,710.0898811240984,745.7758300180113,745.7758300180113,0.047850771582462065,0.0,0.9521492284175379,1.0,,0.0,farmer
820,2033003308,0,2010,2,820,0.725622174717783,1428.902677643689,1430.500883606306,134.24930085982015,932.1802644623544,496.72241318133456,89.17989271402338,-39.95514906542267,760000.0,0.0,719.6911712278529,719.6911712278529,768.9159148764537,768.9159148764537,0.11598133292422808,0.0,0.935981629855444,1.0,-0.05196296277967208,0.0,farmer
821,2033003309,0,2010,8,821,0.7253376715257943,1015.7917949790623,1015.7917949790623,38.371988057970874,775.9668696167445,239.824925362318,,,620000.0,5.329442785829288,925.1912676199644,930.5207104057938,930.5207104057938,930.5207104057938,,0.0,1.0,1.0,,0.0,farmer
822,2033003310,0,2010,8,822,0.7253376715257943,3722.7223747574744,3722.7223747574744,95.9299701449272,2269.7030936289775,1453.0192811284971,,47.9649850724636,7339000.0,139.84457870016053,6662.625739173565,6802.470317873726,6850.43530294619,6850.43530294619,,0.0,0.9929982573440501,1.0,0.007001742655949926,0.0,farmer
823,2041000201,1,2009,9,823,0.7305411977959669,2029.706677325376,2079.446608413698,380.98670620842347,961.673944254429,1068.0327330709472,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,nothing
824,2041000204,1,2009,9,824,0.7305411977959669,5060.138436291544,5060.138436291544,2125.0591835180953,3384.431906818162,1675.7065294733823,5207.994868628343,-642.9150667267146,660000.0,0.0,0.0,0.0,4565.079801901628,4565.079801901628,1.1408332591379677,1.0,0.0,0.0,-0.14083325913796774,0.0,worker
825,2041000207,1,2010,3,825,0.7235315842039208,1741.7352606223183,1741.7352606223183,854.8393917164752,459.79673781949907,1281.938522802819,2678.158386785735,,0.0,0.0,0.0,0.0,2678.158386785735,2678.158386785735,1.0,1.0,0.0,0.0,,0.0,worker
826,2041000208,1,2010,3,826,0.7235315842039208,3440.728551658813,3440.728551658813,1369.4527055297933,1372.444643400801,2068.2839082580117,2454.067582993459,,1500000.0,0.0,0.0,0.0,2454.067582993459,2454.067582993459,1.0,1.0,0.0,0.0,,0.0,worker
