hh,own_value
4033000702.0,
4033000704.0,
4033000706.0,
4033000707.0,
4033000708.0,
4033000902.0,676000.0
4033000905.0,
4033000906.0,
4033000907.0,416000.0
4033000910.0,
4033000911.0,31200.0
4033000916.0,728000.0
4041000305.0,
4041000309.0,
4043000603.0,
4043000605.0,
4043000606.0,
4043000609.0,
4043000610.0,327600.0
4043001002.0,
4043001203.0,109200.0
4043001210.0,54600.0
4051000203.0,
4051000204.0,182000.0
4051000205.0,
4051000206.0,
4051000208.0,
4051000210.0,218400.0
4051000506.0,
4051000508.0,436800.0
4053000603.0,
4053000607.0,
4053000608.0,
4053001002.0,
4053001003.0,52000.0
4053001004.0,
4053001006.0,
4053001007.0,
4053001008.0,
4053001009.0,
4061000303.0,
4061000305.0,
4061000309.0,
4063000801.0,
4063000805.0,
4063000807.0,
4063001001.0,
4063001002.0,
4063001004.0,
4063001006.0,
4063001008.0,
4063001009.0,
4063001101.0,
4063001103.0,
4063001104.0,
4063001105.0,
4063001107.0,
4063001108.0,
4063001301.0,
4063001302.0,
4063001304.0,
4063001305.0,
4063001307.0,
4063001308.0,
4063001309.0,41600.0
4063001310.0,
4071000203.0,
4071000207.0,
4073000305.0,
4073000307.0,
4073000308.0,
4073000309.0,291200.0
4073000310.0,
4073000502.0,
4073000505.0,
4073000506.0,
4073000510.0,
4073000701.0,
4073000707.0,
4073000709.0,
4073000710.0,1164800.0
4073000711.0,
4073000902.0,65000.0
4073000909.0,
4073000910.0,
4083000201.0,
4083000209.0,
4083000210.0,62400.0
4091000202.0,
4091000203.0,
4091000205.0,
4091000206.0,
4091000210.0,
4093000505.0,
4093000507.0,
4093000508.0,
4093000510.0,
4093000903.0,
4093000906.0,
4101000102.0,436800.0
4101000103.0,
4101000104.0,
4101000105.0,
4101000107.0,
4101000108.0,
4101000109.0,
4101000110.0,
4101000501.0,
4101000511.0,
4103002601.0,
4103002606.0,
4103002608.0,
4103002609.0,
4103002610.0,1092000.0
4103002612.0,546000.0
4103002902.0,
4103002903.0,
4103002904.0,291200.0
4103002905.0,
4103002906.0,364000.0
4103002907.0,613600.0
4103002908.0,
4103002909.0,364000.0
4103002910.0,208000.0
4103003802.0,
4103003803.0,
4103003805.0,52000.0
4103003806.0,218400.0
4103003807.0,
4103003808.0,327600.0
4103003812.0,
4111000202.0,
4111000204.0,
4111000205.0,
4111000209.0,
4111000210.0,312000.0
4111000211.0,364000.0
4113000401.0,
4113000402.0,
4113000404.0,
4113000408.0,364000.0
4113000410.0,
4113000602.0,
4113000603.0,
4113000604.0,
4113000607.0,312000.0
4113000608.0,
4113000711.0,
4113000903.0,
4113000905.0,
4113000906.0,109200.0
4113000909.0,364000.0
4113000910.0,910000.0
4123000303.0,
4123000305.0,
4123000307.0,
4123000310.0,910000.0
4123000504.0,
4123000508.0,
4123000509.0,
4123000510.0,
4133000204.0,
4133000205.0,520000.0
4133000207.0,
4133000208.0,
4133000209.0,72800.0
4133000301.0,
4133000303.0,
4133000305.0,
4133000307.0,
4133000503.0,
4133000504.0,
4133000505.0,
4133000506.0,
4133000507.0,
4133000508.0,
4133000512.0,416000.0
4141000102.0,
4141000103.0,218400.0
4141000104.0,
4141000105.0,
4141000108.0,
4141000110.0,655200.0
4141000111.0,
4143000304.0,
4143000305.0,
4143000306.0,
4143000310.0,
4143000503.0,468000.0
4143000506.0,
4143000508.0,
4143000510.0,182000.0
4151000207.0,
4151000208.0,
4151000210.0,1092000.0
4151000212.0,
4153000401.0,
4153000403.0,
4153000404.0,
4153000408.0,
4153000409.0,62400.0
4153000410.0,52000.0
4153000602.0,
4153000606.0,
4153000607.0,
4153000610.0,
4153000701.0,
4153000703.0,1092000.0
4153000704.0,
4153000706.0,546000.0
4153000708.0,145600.0
4153000710.0,910000.0
4153000902.0,291200.0
4153000903.0,
4153000904.0,
4153000905.0,
4153000906.0,130000.0
4153000909.0,
4163000702.0,
4163000703.0,
4163000705.0,
4163000706.0,
4163000708.0,
4163000709.0,
4163000710.0,312000.0
4171000801.0,
4171000802.0,
4171000803.0,
4171000804.0,
4171000805.0,
4171000806.0,
4171000807.0,
4171000808.0,
4171000809.0,
4171000810.0,873600.0
4173001402.0,
4173001404.0,364000.0
4173001409.0,
4173001410.0,
4173001411.0,291200.0
4173001702.0,
4173001704.0,
4173001705.0,
4173001707.0,
4173001708.0,
4173001710.0,364000.0
4183001101.0,
4183001103.0,
4183001107.0,
4183001109.0,52000.0
4183002001.0,
4183002003.0,104000.0
4183002005.0,
4183002006.0,
4183002007.0,
4183002009.0,728000.0
4183002010.0,
4183002301.0,
4183002303.0,
4183002308.0,
4193003203.0,
4193003206.0,
4193003207.0,
4193003210.0,582400.0
4193003211.0,546000.0
4193003212.0,218400.0
4193003502.0,294840.0
4193003503.0,291200.0
4193003504.0,98280.0
4193003506.0,390000.0
4193003507.0,218400.0
4193003508.0,364000.0
4193003509.0,145600.0
4193003510.0,509600.0
101300021302.0,
102100020304.0,
102100040502.0,
102100040504.0,
102100070302.0,
102100080803.0,218400.0
102100110201.0,
102100110901.0,
102100110903.0,
102100110904.0,
102100140202.0,
102100150406.0,
102100160707.0,
102100220202.0,
102100251005.0,
102100251007.0,
102100310407.0,156000.0
103300030403.0,
103300030702.0,
103300051102.0,156000.0
104100020602.0,
104300040906.0,327600.0
104300040908.0,62400.0
104300060303.0,
104300060305.0,
104300061103.0,
104300080702.0,
105300040602.0,
105300040605.0,
105300040607.0,
105300080208.0,
105300080804.0,
105300151301.0,218400.0
105300260802.0,
105300260806.0,
105300300504.0,
105300330702.0,416000.0
106300030505.0,
106300030511.0,78000.0
106300051003.0,
106300051004.0,
106300051007.0,
106300051008.0,
107300121003.0,
107300161002.0,
107300200304.0,
107300200503.0,
108100020203.0,
108300060803.0,
108300090202.0,
108300090608.0,
108300130403.0,
108300200202.0,
108300200901.0,
108300200902.0,
108300230203.0,
108300270903.0,
108300330803.0,
109300040903.0,
109300040907.0,
109300040908.0,
110100010202.0,
110100010203.0,364000.0
110100010204.0,
110100010205.0,
110100010206.0,
110100010207.0,
110300070603.0,
110300070907.0,
110300090303.0,
110300091001.0,
111300030205.0,
111300030801.0,
111300051004.0,
112300030102.0,
113100070706.0,
113100070712.0,
113300080104.0,
113300080402.0,
113300120702.0,819000.0
113300141003.0,
113300141006.0,
113300160102.0,
113300250210.0,166400.0
113300250215.0,39000.0
114300030504.0,31200.0
114300030505.0,436800.0
115300040402.0,
115300040702.0,
115300040703.0,
116300110402.0,
116300131002.0,
201300041004.0,
201300080903.0,
201300080905.0,
201300090902.0,
202300071002.0,208000.0
203100040102.0,
203100040603.0,1040000.0
203300080303.0,364000.0
203300180403.0,873600.0
203300180804.0,
203300330503.0,
203300330504.0,
203300330505.0,
203300330507.0,
203300330509.0,
203300330511.0,
203300330602.0,
203300330603.0,
204100020802.0,
204100020809.0,
204100020810.0,
205300090603.0,
205300090606.0,338000.0
205300090611.0,910000.0
205300130703.0,
205300130910.0,
205300170503.0,
207300050203.0,
207300050204.0,
208100010905.0,
208100010910.0,894400.0
208300050203.0,364000.0
208300050909.0,260000.0
208300050912.0,494000.0
208300070203.0,
208300070403.0,15600.0
208300080502.0,23400.0
209100061003.0,
209300330602.0,
209300330603.0,
209300330905.0,
210100020602.0,
210300070904.0,
210300070905.0,
210300070906.0,
211100030705.0,416000.0
211100030706.0,124800.0
211300070903.0,218400.0
211300070905.0,104000.0
211300070906.0,
211300090504.0,72800.0
212300080905.0,
212300081007.0,
212300091005.0,
212300110703.0,
212300111005.0,
212300130804.0,
214300020804.0,
214300020805.0,46800.0
214300020806.0,
214300020807.0,
214300020808.0,
215300020201.0,
215300040603.0,
217300090803.0,
222300221004.0,52000.0
222300221007.0,
222300221016.0,
222300221018.0,
222300221020.0,291200.0
222300221023.0,273000.0
222300221024.0,
223300180704.0,20800.0
224300131003.0,364000.0
224300131004.0,
224300131006.0,
301300030803.0,1612000.0
302300030303.0,182000.0
302300030403.0,260000.0
302300050205.0,
302300051003.0,
302300051004.0,
302300051008.0,
302300080103.0,
302300131004.0,187200.0
302300131005.0,260000.0
302300351203.0,
303100021105.0,
303100021110.0,
303300090106.0,
303300090702.0,
304100020707.0,
304100020709.0,
304100040304.0,520000.0
304100041001.0,
304100041003.0,468000.0
304100070103.0,
304100070105.0,
304100070802.0,
304100070803.0,
304300091102.0,
304300140803.0,
307100050306.0,
307100050307.0,208000.0
307100050702.0,
307300170702.0,
307300170803.0,
307300170804.0,
307300180802.0,
307300180803.0,
307300220105.0,
307300230503.0,
308300010901.0,
308300010903.0,
308300010905.0,
309300010903.0,
309300020703.0,520000.0
310100010801.0,
310100010807.0,
310300071002.0,208000.0
310300090205.0,
310300100301.0,
310300100303.0,
310300100308.0,
310300100403.0,
310300100407.0,
310300120102.0,442000.0
313300010206.0,
316300160303.0,
317300100703.0,
317300110302.0,
319300120202.0,
319300120203.0,
319300120204.0,
320300180503.0,
320300240401.0,
320300240405.0,
320300241004.0,832000.0
320300241007.0,
320300301003.0,260000.0
321300210601.0,
321300280103.0,
321300300802.0,
401300030406.0,
401300030903.0,
401300050402.0,
402300160903.0,
402300251005.0,
402300300306.0,
403100020904.0,
403100020911.0,
403100020912.0,
403100021203.0,
403300091101.0,
403300091103.0,
403300091108.0,
406100030909.0,
406300081005.0,
406300110502.0,
410300290303.0,
410300290501.0,291200.0
410300290503.0,
410300290504.0,
410300380804.0,
411300040502.0,
411300060106.0,104000.0
412300050103.0,
412300050902.0,
414300050605.0,520000.0
415300040902.0,
415300060603.0,
415300060604.0,
415300070603.0,
417300170903.0,
418300230203.0,
418300230802.0,
